name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
china citic bank corporation,,china,,,,,"59,258",mingqiang bi,,,,,,,,,,,,,
mplx lp,,usa,,,,,"5,836",,,,,,,,,,,,,,
arcelormittal,,luxembourg,,,,,"167,743",lakshmi mittal,,,,,,,,,,,,,
twitter,,usa,,,,,"7,500",parag agarwal,,,,,,,,,,,,,
dollar tree,,usa,,,,,"199,327",michael a witynski,,,,,,,,,,,,,
yunnan energy new material,,china,,,,,,,,,,,,,,,,,,,
ansys,,usa,,,,,"5,100",ajei gopal,,,,,,,,,,,,,
epam systems,,usa,,,,,"58,824",arkadiy dobkin,,,,,,,,,,,,,
american water works company,,usa,,,,,"6,400",susan hardwick,,,,,,,,,,,,,
straumann holding ag,,switzerland,,,,,"7,340",guillaume daniellot,,,,,,,,,,,,,
porsche automobil holding se,,germany,,,,,916,hans dieter potsch,,,,,,,,,,,,,
anglo american platinum,,south africa,,,,,"69,000",natascha viljoen,,,,,,,,,,,,,
eve energy co ltd,,china,,,,,,,,,,,,,,,,,,,
societe generale,,france,,,,,"152,050",,,,,,,,,,,,,,
sunny optical technology group company,,china,,,,,"24,374",,,,,,,,,,,,,,
japan post holdings,,japan,,,,,"245,472",hiroya masuda,,,,,,,,,,,,,
lennar corporation,,usa,,,,,"10,753",jonathan m jaffe,,,,,,,,,,,,,
longfor group holdings,,china,,,,,"26,316",,,,,,,,,,,,,,
china overseas land and investment,,hong kong,,,,,"6,200",zhang zhichao,,,,,,,,,,,,,
naturgy energy group,,spain,,,,,"10,540",francisco miguel reynes massanet,,,,,,,,,,,,,
michelin,,france,,,,,"117,500",florent menegaux,,,,,,,,,,,,,
legrand sa,,france,,,,,"36,726",benoit coquart,,,,,,,,,,,,,
chocoladefabriken lindt & sprungli ag,,switzerland,,,,,"13,500",dieter weisskopf,,,,,,,,,,,,,
occidental petroleum corporation,,usa,,,,,"11,678",vicki hollub,,,,,,,,,,,,,
bridgestone corporation,,japan,,,,,"138,036",shuichi ishibashi,,,,,,,,,,,,,
citic,,china,,,,,"135,304",stanley ching,,,,,,,,,,,,,
stanley black & decker,,usa,,,,,"71,300",james m loree,,,,,,,,,,,,,
eversource energy,,usa,,,,,"9,227",joseph r nolan jr,,,,,,,,,,,,,
li auto inc,,china,,,,,"4,181",,,,,,,,,,,,,,
boe technology group company,,china,,,,,"65,017",,,,,,,,,,,,,,
wec energy group,,usa,,,,,"6,938",scott j lauber,,,,,,,,,,,,,
titan company,,india,,,,,"7,235",c k venkataraman,,,,,,,,,,,,,
okta,,usa,,,,,"5,030",todd mckinnon,,,,,,,,,,,,,
skandinaviska enskilda banken ab publ,,sweden,,,,,"15,500",johan torgeby,,,,,,,,,,,,,
deutsche borse,,germany,,,,,"7,238",theodor weimer,,,,,,,,,,,,,
consolidated edison,,usa,,,,,"14,071",john mcavoy,,,,,,,,,,,,,
poly developments and holdings group,,china,,,,,"56,811",,,,,,,,,,,,,,
weyerhaeuser company,,usa,,,,,"9,372",devin w stockfish,,,,,,,,,,,,,
fujifilm holdings corporation,,japan,,,,,"73,275",shigetaka komoris,,,,,,,,,,,,,
tesco,,uk,,,,,"367,321",ken murphy,,,,,,,,,,,,,
applovin corp,,usa,,,,,"1,594",adam foroughi,,,,,,,,,,,,,
semiconductor manufacturing international corporation,,china,,,,,,,,,,,,,,,,,,,
axis bank,,india,,,,,"78,300",amitabh chaudhry,,,,,,,,,,,,,
m3 inc,,japan,,,,,"7,127",aki tomaru,,,,,,,,,,,,,
sungrow power supply,,china,,,,,,,,,,,,,,,,,,,
adani green energy,,india,,,,,"1,340",vneet s jaain,,,,,,,,,,,,,
nibe industrier ab publ,,sweden,,,,,"18,700",gerteric lindquist,,,,,,,,,,,,,
astellas pharma,,japan,,,,,"15,883",yoshihiko hatanaka,,,,,,,,,,,,,
tongwei,,china,,,,,"23,635",,,,,,,,,,,,,,
kaspi bank joint stock company,,kazakhstan,,,,,,mikhail lomtadze,,,,,,,,,,,,,
swiss re,,switzerland,,,,,"13,189",christian mumenthaler,,,,,,,,,,,,,
cathay financial holding,,taiwan,,,,,"57,848",,,,,,,,,,,,,,
deutsche bank,,germany,,,,,"84,512",christian sewing,,,,,,,,,,,,,
rongsheng petrochemical,,china,,,,,"13,962",,,,,,,,,,,,,,
energy transfer lp,,usa,,,,,"12,558",thomas e long,,,,,,,,,,,,,
picc group people's insurance company group of china,,china,,,,,"198,951",jianjun zhang,,,,,,,,,,,,,
ball corporation,,usa,,,,,"24,300",john a hayes,,,,,,,,,,,,,
terumo corporation,,japan,,,,,"26,438",,,,,,,,,,,,,,
ultratech cement,,india,,,,,"22,000",ashish dwivedi,,,,,,,,,,,,,
kia motors corporation,,south korea,,,,,"52,488",song ho-sung,,,,,,,,,,,,,
epiroc ab publ,,sweden,,,,,"13,840",helena hedblom,,,,,,,,,,,,,
hong kong and china gas company,,hong kong,,,,,"2,096",,,,,,,,,,,,,,
las vegas sands corp,,usa,,,,,"44,700",robert glen goldstein,,,,,,,,,,,,,
transurban group,,australia,,,,,"9,000",scott charlton,,,,,,,,,,,,,
west pharmaceutical services,,usa,,,,,"10,065",eric m green,,,,,,,,,,,,,
swisscom ag,,switzerland,,,,,"19,062",urs schaeppi,,,,,,,,,,,,,
willis towers watson public company,,uk,,,,,"46,600",carl hess,,,,,,,,,,,,,
geberit ag,,switzerland,,,,,"11,908",christian buhl,,,,,,,,,,,,,
pt telekomunikasi indonesia tbk,,indonesia,,,,,"24,272",ririek adriansyah,,,,,,,,,,,,,
mongodb,,usa,,,,,"2,539",dev ittycheria,,,,,,,,,,,,,
chongqing zhifei biological products,,china,,,,,"2,972",,,,,,,,,,,,,,
wolters kluwer,,netherlands,,,,,"19,169",nancy mckinstry,,,,,,,,,,,,,
fomento economico mexicanob de cv femsa,,mexico,,,,,"320,618",eduardo padilla silva,,,,,,,,,,,,,
vf corporation,,usa,,,,,"40,000",steve rendle,,,,,,,,,,,,,
costar group,,usa,,,,,"4,742",andrew c florance,,,,,,,,,,,,,
zebra technologies corporation,,usa,,,,,"9,800",anders gustafsson,,,,,,,,,,,,,
great-west lifeco,,canada,,,,,"24,500",paul a mahon,,,,,,,,,,,,,
orange sa,,france,,,,,"142,150",stephane richard,,,,,,,,,,,,,
rocket companies,,usa,,,,,"26,000",jay farner,,,,,,,,,,,,,
olympus corporation,,japan,,,,,"31,653",yasuo takeuchi,,,,,,,,,,,,,
vestas wind systea/s,,denmark,,,,,"29,378",henrik andersen,,,,,,,,,,,,,
schindler holding ag,,switzerland,,,,,"66,674",thomas oetterli,,,,,,,,,,,,,
evolution gaming group ab publ,,sweden,,,,,"5,054",martin carlesund,,,,,,,,,,,,,
singapore telecommunications singtel,,singapore,,,,,"22,892",kuan moon yuen,,,,,,,,,,,,,
mercadona,,usa,,,,,"93,300",,,,,,,,,,,,,,
extra space storage,,usa,,,,,"4,013",joseph margolis,,,,,,,,,,,,,
sampo oyj,,finland,,,,,"9,813",torbjorn magnusson,,,,,,,,,,,,,
ntt data corporation,,japan,,,,,"139,677",yo honma,,,,,,,,,,,,,
oneok,,usa,,,,,"2,847",pierce h norton ii,,,,,,,,,,,,,
on semiconductor corporation,,usa,,,,,"33,300",hassane el-khoury,,,,,,,,,,,,,
mitsubishi electric corporation,,japan,,,,,"146,518",takeshi sugiyama,,,,,,,,,,,,,
amerisourcebergen corporation,,usa,,,,,"42,000",steven h collis,,,,,,,,,,,,,
slack technologies,,usa,,,,,"2,545",stewart butterfield,,,,,,,,,,,,,
cenovus energy,,canada,,,,,"2,413",alex pourbaix,,,,,,,,,,,,,
goertek,,china,,,,,"87,346",,,,,,,,,,,,,,
albemarle corporation,,usa,,,,,"6,000",j kent masters,,,,,,,,,,,,,
vulcan materials company,,usa,,,,,"11,912",j thomas hill,,,,,,,,,,,,,
cheniere energy,,usa,,,,,"1,550",jack a fusco,,,,,,,,,,,,,
ecopetrol,,colombia,,,,,"15,000",felipe bayon,,,,,,,,,,,,,
pacific gas & electric corporation,,usa,,,,,"26,000",patricia k poppe,,,,,,,,,,,,,
shenzhen inovance technology,,china,,,,,"11,216",,,,,,,,,,,,,,
ganfeng lithium,,china,,,,,"5,500",,,,,,,,,,,,,,
laboratory corporation of america holdings,,usa,,,,,"75,000",adam h schechter,,,,,,,,,,,,,
kerry group,,ireland,,,,,"26,000",edmond scanlon,,,,,,,,,,,,,
peugeot,,france,,,,,"209,000",,,,,,,,,,,,,,
united microelectronics corporation,,taiwan,,,,,"19,285",stan hung,,,,,,,,,,,,,
expedia group,,usa,,,,,"14,800",peter m kern,,,,,,,,,,,,,
shenzhou international group holdings,,china,,,,,"85,700",,,,,,,,,,,,,,
qinghai salt lake industry,,china,,,,,,,,,,,,,,,,,,,
kansas city southern,,usa,,,,,"7,082",patrick j ottensmeyer,,,,,,,,,,,,,
kubota corporation,,japan,,,,,"43,293",masatoshi kimata,,,,,,,,,,,,,
loblaw companies,,canada,,,,,"200,000",galen g weston,,,,,,,,,,,,,
china everbright bank company,,china,,,,,"46,316",zhang jinliang,,,,,,,,,,,,,
hormel foods corporation,,usa,,,,,"20,000",jim snee,,,,,,,,,,,,,
webank,,china,,,,,,,,,,,,,,,,,,,
fresenius se,,germany,,,,,"311,269",stephan sturm,,,,,,,,,,,,,
cerner corporation,,usa,,,,,"26,400",david t feinberg,,,,,,,,,,,,,
flutter entertainment,,ireland,,,,,"14,802",peter jackson,,,,,,,,,,,,,
saudi electricity company,,saudi arabia,,,,,"37,769",fahad bin hussein al-sudairi,,,,,,,,,,,,,
cdw corporation,,usa,,,,,"9,900",christine a leahy,,,,,,,,,,,,,
northern trust corporation,,usa,,,,,"25,000",michael g o'grady,,,,,,,,,,,,,
evergreen marine corporation taiwan,,taiwan,,,,,,,,,,,,,,,,,,,
docusign,,usa,,,,,"5,630",dan springer,,,,,,,,,,,,,
heineken holding,,netherlands,,,,,"84,000",dolf van den brink,,,,,,,,,,,,,
china international capital corporation,,china,,,,,"9,372",,,,,,,,,,,,,,
southwest airlines,,usa,,,,,"55,100",robert e jordan,,,,,,,,,,,,,
hess corporation,,usa,,,,,"1,545",john b hess,,,,,,,,,,,,,
liberty broadband corporation,,usa,,,,,"1,900",greg maffei,,,,,,,,,,,,,
zimmer biomet holdings,,usa,,,,,"20,000",bryan c hanson,,,,,,,,,,,,,
martin marietta materials,,usa,,,,,"8,700",c howard nye,,,,,,,,,,,,,
imperial oil,,canada,,,,,"5,800",brad corson,,,,,,,,,,,,,
industries qatar,,qatar,,,,,"5,700",,,,,,,,,,,,,,
national bank of canada,,canada,,,,,"26,920",laurent ferreira,,,,,,,,,,,,,
sun pharmaceutical industries,,india,,,,,"36,000",kirti ganorkar,,,,,,,,,,,,,
delta electronics,,taiwan,,,,,"80,000",ping zheng,,,,,,,,,,,,,
flipkart,,india,,,,,"30,000",,,,,,,,,,,,,,
baoshan iron & steel,,china,,,,,"52,323",,,,,,,,,,,,,,
hengli petrochemical,,china,,,,,"26,506",,,,,,,,,,,,,,
panasonic corporation,,japan,,,,,"259,385",kazuhiro tsuga,,,,,,,,,,,,,
delta air lines,,usa,,,,,"83,000",ed bastian,,,,,,,,,,,,,
rwe,,germany,,,,,"19,498",markus krebber,,,,,,,,,,,,,
ongc,,india,,,,,"30,105",subhash kumar,,,,,,,,,,,,,
allegro,,poland,,,,,"2,100",,,,,,,,,,,,,,
coca-cola europacific partners plc,,uk,,,,,"33,200",damian paul gammell,,,,,,,,,,,,,
verisign,,usa,,,,,902,d james bidzos,,,,,,,,,,,,,
synchrony financial,,usa,,,,,"18,000",brian d doubles,,,,,,,,,,,,,
dover corporation,,usa,,,,,"23,000",richard j tobin,,,,,,,,,,,,,
jd digits,,china,,,,,,,,,,,,,,,,,,,
adani total gas limited,,india,,,,,,suresh manglani,,,,,,,,,,,,,
ryanair holdings,,ireland,,,,,"15,016",michael o'leary,,,,,,,,,,,,,
saudi arabian mining company ma'aden,,saudi arabia,,,,,"8,000",mosaed al ohali,,,,,,,,,,,,,
seagen,,usa,,,,,"2,675",clay b siegall,,,,,,,,,,,,,
fortum oyj,,finland,,,,,"19,933",markus rauramo,,,,,,,,,,,,,
toyota industries corporation,,japan,,,,,"66,478",hisahiro koketsu,,,,,,,,,,,,,
smoore international holdings,,china,,,,,,,,,,,,,,,,,,,
adani transmissions,,india,,,,,"11,980",,,,,,,,,,,,,,
ww grainger,,usa,,,,,"22,700",donald g macpherson,,,,,,,,,,,,,
teleperformance se,,france,,,,,"383,233",daniel julien,,,,,,,,,,,,,
ck hutchison holdings,,hong kong,,,,,"172,907",li,,,,,,,,,,,,,
live nation entertainment,,usa,,,,,"10,500",michael rapino,,,,,,,,,,,,,
airports of thailand,,thailand,,,,,"7,230",,,,,,,,,,,,,,
tractor supply company,,usa,,,,,"46,000",hal lawton,,,,,,,,,,,,,
ems-chemie holding ag,,switzerland,,,,,"2,653",magdalena martullo-blocher,,,,,,,,,,,,,
apa group,,australia,,,,,"1,800",,,,,,,,,,,,,,
church & dwight,,usa,,,,,"5,100",matthew farrell,,,,,,,,,,,,,
veolia environnement,,france,,,,,"171,450",antoine frerot,,,,,,,,,,,,,
fortive corporation,,usa,,,,,"18,000",jim lico,,,,,,,,,,,,,
teradyne,,usa,,,,,"5,900",mark e jagiela,,,,,,,,,,,,,
nestle india,,india,,,,,"7,600",suresh narayanan,,,,,,,,,,,,,
magna international,,canada,,,,,"154,000",seetarama kotagiri,,,,,,,,,,,,,
crrc corporation,,china,,,,,"164,177",,,,,,,,,,,,,,
mccormick & company,,usa,,,,,"14,000",lawrence e kurzius,,,,,,,,,,,,,
china minsheng banking,,china,,,,,"59,262",zheng wanchun,,,,,,,,,,,,,
invitation homes,,usa,,,,,"1,240",dallas b tanner,,,,,,,,,,,,,
carnival corporation,,usa,,,,,"30,000",arnold w donald,,,,,,,,,,,,,
skyworks solutions,,usa,,,,,"11,300",liam griffin,,,,,,,,,,,,,
nippon paint holdings,,japan,,,,,"27,318",masaaki tanaka,,,,,,,,,,,,,
li ning company,,china,,,,,"3,625",,,,,,,,,,,,,,
canon,,japan,,,,,"25,377",fujio mitarai,,,,,,,,,,,,,
orix corporation,,japan,,,,,"33,153",makoto inoue,,,,,,,,,,,,,
telefonica sa,,spain,,,,,"114,042",jose maria alvarez-pallete lopez,,,,,,,,,,,,,
clp holdings,,hong kong,,,,,"7,959",,,,,,,,,,,,,,
garmin,,usa,,,,,"18,700",clifton a pemble,,,,,,,,,,,,,
central japan railway company,,japan,,,,,"29,603",hiroto takeuchi,,,,,,,,,,,,,
unicharm corporation,,japan,,,,,"16,665",takahisa takahara,,,,,,,,,,,,,
lasertec corporation,,japan,,,,,529,,,,,,,,,,,,,,
kingspan group,,ireland,,,,,"15,500",,,,,,,,,,,,,,
adani enterprises,,india,,,,,"2,042",,,,,,,,,,,,,,
geely automobile holdings,,hong kong,,,,,"38,000",,,,,,,,,,,,,,
legal & general group,,uk,,,,,"13,876",nigel wilson,,,,,,,,,,,,,
mid-america apartment communities,,usa,,,,,"2,429",h eric bolton jr,,,,,,,,,,,,,
huntington bancshares,,usa,,,,,"25,693",stephen d steinour,,,,,,,,,,,,,
china resources beer holdings company,,hong kong,,,,,"27,000",,,,,,,,,,,,,,
nan ya plastics corporation,,taiwan,,,,,"11,697",,,,,,,,,,,,,,
sirius xm holdings,,usa,,,,,"5,590",jennifer c witz,,,,,,,,,,,,,
klabin,,brazil,,,,,"7,000",fabio schvartsman,,,,,,,,,,,,,
seagate technology,,usa,,,,,"40,000",dave mosley,,,,,,,,,,,,,
edison international,,usa,,,,,"13,003",pej pizarro,,,,,,,,,,,,,
rogers communications,,canada,,,,,"23,500",tony staffieri,,,,,,,,,,,,,
best buy,,usa,,,,,"102,000",corie barry,,,,,,,,,,,,,
gartner,,usa,,,,,"16,600",eugene a hall,,,,,,,,,,,,,
aena sme,,spain,,,,,"8,771",maurici lucena betriu,,,,,,,,,,,,,
sanan optoelectronics,,china,,,,,,,,,,,,,,,,,,,
hartford financial services group,,usa,,,,,"18,500",christopher j swift,,,,,,,,,,,,,
keycorp,,usa,,,,,"18,180",beth e mooney,,,,,,,,,,,,,
kao corporation,,japan,,,,,"33,603",yoshihiro hasebe,,,,,,,,,,,,,
carlsberg a/s,,denmark,,,,,"40,010",cees 't hart,,,,,,,,,,,,,
ke holdings inc,,china,,,,,"119,658",,,,,,,,,,,,,,
shimano,,japan,,,,,"12,244",yozo shimano,,,,,,,,,,,,,
credit suisse group,,switzerland,,,,,"48,770",thomas gottstein,,,,,,,,,,,,,
mirvac group,,australia,,,,,"1,414",susan lloyd-hurwitz,,,,,,,,,,,,,
franco-nevada corporation,,canada,,,,,38,paul j brink,,,,,,,,,,,,,
gf securities,,china,,,,,"12,307",,,,,,,,,,,,,,
formosa plastics corporation,,taiwan,,,,,"2,900",,,,,,,,,,,,,,
delivery hero se,,germany,,,,,"22,000",niklas oestberg,,,,,,,,,,,,,
roku,,usa,,,,,"3,000",anthony wood,,,,,,,,,,,,,
sgs sa,,switzerland,,,,,"94,000",frankie ng,,,,,,,,,,,,,
investment ab latour publ,,sweden,,,,,,johan hjertonsson,,,,,,,,,,,,,
ingersoll-rand ireland,,ireland,,,,,"15,900",vicente reynal,,,,,,,,,,,,,
capital group,,usa,,,,,"7,500",,,,,,,,,,,,,,
naura technology group,,china,,,,,,,,,,,,,,,,,,,
wingtech technology,,china,,,,,"22,467",,,,,,,,,,,,,,
malayan banking berhad,,malaysia,,,,,"45,000",abdul farid alias,,,,,,,,,,,,,
hubspot,,usa,,,,,"5,895",yamini rangan,,,,,,,,,,,,,
caixabank,,spain,,,,,"36,597",gonzalo gortazar rotaeche,,,,,,,,,,,,,
bae systems,,uk,,,,,"90,500",,,,,,,,,,,,,,
regions financial corporation,,usa,,,,,"19,406",john m turner jr,,,,,,,,,,,,,
china northern rare earth group high-tech,,china,,,,,,,,,,,,,,,,,,,
renesas electronics corporation,,japan,,,,,"20,962",hidetoshi shibata,,,,,,,,,,,,,
dai-ichi life holdings,,japan,,,,,736,,,,,,,,,,,,,,
bt group,,uk,,,,,"99,700",philip jansen,,,,,,,,,,,,,
genmab a/s,,denmark,,,,,781,jan g j van de winkel,,,,,,,,,,,,,
hannover ruck se,,germany,,,,,"3,073",,,,,,,,,,,,,,
sse plc,,uk,,,,,"12,489",alistair phillips-davies,,,,,,,,,,,,,
komatsu,,japan,,,,,"61,564",hiroyuki ogawa,,,,,,,,,,,,,
firstenergy,,usa,,,,,"12,395",steven e strah,,,,,,,,,,,,,
united rentals,,usa,,,,,"20,400",matthew john flannery,,,,,,,,,,,,,
national bank of kuwait,,kuwait,,,,,"6,970",isam jasem al sager,,,,,,,,,,,,,
scottish mortgage investment trust,,uk,,,,,,,,,,,,,,,,,,,
steris,,ireland,,,,,"13,000",dan carestio,,,,,,,,,,,,,
etsy,,usa,,,,,"1,400",josh silverman,,,,,,,,,,,,,
aecc aviation power,,china,,,,,,,,,,,,,,,,,,,
endesa,,spain,,,,,"9,591",jose d bogas galvez,,,,,,,,,,,,,
enbw energie baden-wurttemberg ag,,germany,,,,,"23,293",frank mastiaux,,,,,,,,,,,,,
china mengniu dairy company,,hong kong,,,,,"43,397",,,,,,,,,,,,,,
halliburton company,,usa,,,,,"40,000",jeff miller,,,,,,,,,,,,,
beigene,,china,,,,,"5,300",,,,,,,,,,,,,,
jd health international inc,,china,,,,,"10,000",,,,,,,,,,,,,,
dte energy company,,usa,,,,,"10,300",jerry norcia,,,,,,,,,,,,,
kuwait finance house,,kuwait,,,,,"15,000",abdulwahab iesa alrushood,,,,,,,,,,,,,
citizens financial group,,usa,,,,,"17,463",,,,,,,,,,,,,,
beiersdorf,,germany,,,,,"20,465",vincent warnery,,,,,,,,,,,,,
viacom cbs,,usa,,,,,"22,965",robert m bakish,,,,,,,,,,,,,
emirates nbd,,uae,,,,,"14,000",shayne nelson,,,,,,,,,,,,,
sonova holding ag,,switzerland,,,,,"14,508",arnd kaldowski,,,,,,,,,,,,,
weichai power,,china,,,,,"45,361",,,,,,,,,,,,,,
ck asset holdings,,hong kong,,,,,"58,000",,,,,,,,,,,,,,
sysmex corporation,,japan,,,,,"8,200",hisashi ietsugu,,,,,,,,,,,,,
pt bank mandiri persero tbk,,indonesia,,,,,"38,247",,,,,,,,,,,,,,
zte corporation,,china,,,,,"72,584",,,,,,,,,,,,,,
intact financial corporation,,canada,,,,,"16,000",charles brindamour,,,,,,,,,,,,,
zto express cayman,,china,,,,,,,,,,,,,,,,,,,
duke realty corporation,,usa,,,,,340,james jim connor,,,,,,,,,,,,,
perkinelmer,,usa,,,,,"15,000",prahlad singh,,,,,,,,,,,,,
guotai junan securities,,china,,,,,"15,198",,,,,,,,,,,,,,
sm investments corporation,,philippines,,,,,"157,288",frederic dybuncio,,,,,,,,,,,,,
swedbank ab publ,,sweden,,,,,"17,373",jens henriksson,,,,,,,,,,,,,
huatai securities,,china,,,,,"10,516",,,,,,,,,,,,,,
m&t bank corporation,,usa,,,,,"17,569",rene f jones,,,,,,,,,,,,,
sun communities,,usa,,,,,"5,961",gary a shiffman,,,,,,,,,,,,,
ameren corporation,,usa,,,,,"9,116",warner l baxter,,,,,,,,,,,,,
kellogg company,,usa,,,,,"31,000",steve cahillane,,,,,,,,,,,,,
baker hughes company,,usa,,,,,"54,000",lorenzo simonelli,,,,,,,,,,,,,
ppl corporation,,usa,,,,,"5,607",vincent sorgi,,,,,,,,,,,,,
power corporation of canada,,canada,,,,,"29,900",,,,,,,,,,,,,,
firstrand,,south africa,,,,,"49,233",alan pullinger,,,,,,,,,,,,,
galaxy entertainment group,,hong kong,,,,,"22,000",francis lui,,,,,,,,,,,,,
essity ab publ,,sweden,,,,,"46,000",magnus groth,,,,,,,,,,,,,
entergy corporation,,usa,,,,,"12,369",leo p denault,,,,,,,,,,,,,
raymond james financial,,usa,,,,,"15,000",paul reilly,,,,,,,,,,,,,
essex property trust,,usa,,,,,"1,757",michael j schall,,,,,,,,,,,,,
shanghai international port group,,china,,,,,"14,068",,,,,,,,,,,,,,
epic games,,usa,,,,,"6,825",,,,,,,,,,,,,,
affirm holdings inc,,usa,,,,,"1,641",max levchin,,,,,,,,,,,,,
icon public company,,ireland,,,,,"37,960",steve cutler,,,,,,,,,,,,,
avantor,,usa,,,,,"13,500",michael stubblefield,,,,,,,,,,,,,
china railway group,,china,,,,,"290,000",,,,,,,,,,,,,,
kyocera corporation,,japan,,,,,"78,490",,,,,,,,,,,,,,
wellcare health plans,,usa,,,,,"14,000",,,,,,,,,,,,,,
east japan railway company,,japan,,,,,"71,812",tetsuro tomita,,,,,,,,,,,,,
horizon therapeutics public company,,ireland,,,,,"1,395",timothy p walbert,,,,,,,,,,,,,
riyad bank,,saudi arabia,,,,,"6,147",tareq a al-sadhan,,,,,,,,,,,,,
signature bank,,usa,,,,,"1,854",joseph j depaolo,,,,,,,,,,,,,
hewlett packard enterprise company,,usa,,,,,"60,400",antonio neri,,,,,,,,,,,,,
nomura research institute,,japan,,,,,"13,430",shingo konomoto,,,,,,,,,,,,,
aviva,,uk,,,,,"31,700",amanda blanc,,,,,,,,,,,,,
the clorox company,,usa,,,,,"9,000",linda rendle,,,,,,,,,,,,,
svenska handelsbanken ab publ,,sweden,,,,,"22,000",carina akerstrom,,,,,,,,,,,,,
associated british foods,,uk,,,,,"128,000",george g weston,,,,,,,,,,,,,
tech mahindra,,india,,,,,"125,236",c p gurnani,,,,,,,,,,,,,
diamondback energy,,usa,,,,,870,travis d stice,,,,,,,,,,,,,
fortis,,canada,,,,,"8,961",ashutosh raghuvanshi,,,,,,,,,,,,,
china merchants securities,,china,,,,,"9,230",,,,,,,,,,,,,,
continental ag,,germany,,,,,"236,386",,,,,,,,,,,,,,
pjsc polyus,,russia,,,,,"20,000",pavel sergeevich grachev,,,,,,,,,,,,,
shiseido company,,japan,,,,,"39,035",masahiko uotani,,,,,,,,,,,,,
telenor asa,,norway,,,,,"18,000",sigve brekke,,,,,,,,,,,,,
segro,,uk,,,,,355,,,,,,,,,,,,,,
ferrovial,,spain,,,,,"18,515",ignacio madridejos fernandez,,,,,,,,,,,,,
novozymes a/s,,denmark,,,,,"6,527",ester baiget,,,,,,,,,,,,,
weg,,brazil,,,,,"33,342",harry schmelzer jr,,,,,,,,,,,,,
