name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
comdata spa,,,,,,,,,,,,services,,,,,,,,"via sebastiano caboto 1, corsico, 20094, milano, italy",corporation
shell energy italia srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"viale thomas alva edison 110, sesto san giovanni, 20099, milano, italy",corporation
fattoria san michele a torri srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via san michele 36, scandicci, 50018, firenze, italy",corporation
bottega veneta srl,,,,,,,,,,,,manufacturing,,,,,,,,"localita' conti maltraverso 1, montebello vicentino, 36054, vicenza, italy",corporation
bolton food spa,,,,,,,,,,,,manufacturing,,,,,,,,"via einaudi 18/22, cermenate, 22072, como, italy",corporation
silmar group spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"localita' merlaro 2, vestone, 25078, brescia, italy",corporation
ferretti spa,,,,,,,,,,,,manufacturing,,,,,,,,"via giovanni ansaldo 7, forli', 47122, forli'-cesena, italy",corporation
ferretti international holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via alessandro manzoni 41, milano, 20121, milano, italy",corporation
dalmine spa,,,,,,,,,,,,manufacturing,,,,,,,,"piazza caduti 6 luglio 1944 1, dalmine, 24044, bergamo, italy",corporation
banca popolare di sondrio spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza giuseppe garibaldi 16, sondrio, 23100, sondrio, italy",corporation
general cavi spa,,,,,,,,,,,,manufacturing,,,,,,,,"via dell'industria 22, conselice, 48017, ravenna, italy",corporation
solvay specialty polymers italy spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale lombardia 20, bollate, 20021, milano, italy",corporation
arcese holding sapa di eleuterio arcese e c,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via aldo moro 95, arco, 38062, trento, italy",corporation
infineum italia srl,,,,,,,,,,,,manufacturing,,,,,,,,"strada di scorrimento 2, vado ligure, 17047, savona, italy",corporation
smeg spa,,,,,,,,,,,,manufacturing,,,,,,,,"via leonardo da vinci 4, guastalla, 42016, reggio emilia, italy",corporation
sasol italy spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale enrico forlanini 23, milano, 20134, milano, italy",corporation
nordea investment funds sa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via tortona 9, milano, 20144, milano, italy",foreign company
sanpellegrino spa,,,,,,,,,,,,services,,,,,,,,"via del mulino 6, assago, 20057, milano, italy",corporation
retitalia spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via gaspare gozzi 1/a, milano, 20129, milano, italy",corporation
unoenergy spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"corso felice cavallotti 30, sanremo, 18038, imperia, italy",corporation
united parcel service italia srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via gaudenzio fantoli 15/2 15/8, milano, 20138, milano, italy",corporation
alstom ferroviaria spa,,,,,,,,,,,,manufacturing,,,,,,,,"via ottavio moreno 23, savigliano, 12038, cuneo, italy",corporation
elfin srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"corso felice cavallotti 30, sanremo, 18038, imperia, italy",corporation
uno holding srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via caldera 21, milano, 20153, milano, italy",corporation
bticino spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale luigi borri 231, varese, 21100, varese, italy",corporation
prysmian powerlink srl,,,,,,,,,,,,manufacturing,,,,,,,,"via chiese 6, milano, 20126, milano, italy",corporation
compass banca spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"foro buonaparte 10, milano, 20121, milano, italy",corporation
carlo colombo spa,,,,,,,,,,,,manufacturing,,,,,,,,"via regona 3, pizzighettone, 26026, cremona, italy",corporation
lb holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via colombara 113, venezia, 30176, venezia, italy",corporation
verofin srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza giovine italia 3, milano, 20123, milano, italy",corporation
umana spa,,,,,,,,,,,,services,,,,,,,,"via colombara 113, venezia, 30176, venezia, italy",corporation
gruppo ltc spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via orna 35, brendola, 36040, vicenza, italy",corporation
alliance healthcare italia distribuzione spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via moggia 75/a, lavagna, 16033, genova, italy",corporation
montanwerke brixlegg aktiengesellschaft,,,,,,,,,,,,wholesale trade,,,,,,,,"via bolzano 63, appiano sulla strada del vino, 39057, bolzano, italy",foreign company
societa' italiana per condotte d'acqua spa,,,,,,,,,,,,construction,,,,,,,,"via salaria 1039, roma, 00138, roma, italy",corporation
sacyr construccion sa,,,,,,,,,,,,construction,,,,,,,,"via invorio 24/a, torino, 10146, torino, italy",foreign company
arneg spa,,,,,,,,,,,,manufacturing,,,,,,,,"via venezia 58, campo san martino, 35010, padova, italy",corporation
general logistics systeitaly spa,,,,,,,,,,,,services,,,,,,,,"via basento 19, san giuliano milanese, 20098, milano, italy",corporation
rizzoli corriere della sera mediagroup spa,,,,,,,,,,,,manufacturing,,,,,,,,"via angelo rizzoli 8, milano, 20132, milano, italy",corporation
metinvest trametal spa,,,,,,,,,,,,manufacturing,,,,,,,,"via xii ottobre 1, genova, 16121, genova, italy",corporation
sarlux srl,,,,,,,,,,,,manufacturing,,,,,,,,"galleria passarella 2, milano, 20122, milano, italy",corporation
seetech global industries spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via antonio pacinotti 3, bolzano, 39100, bolzano, italy",corporation
henkel italia srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via carlo amoretti 78, milano, 20157, milano, italy",corporation
unicoop tirreno soc coop,,,,,,,,,,,,retail trade,,,,,,,,"strada statale s.s. aurelia km. 237 snc, piombino, 57025, livorno, italy",cooperative
banco bpm vita spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via massaua 6, milano, 20146, milano, italy",corporation
tod's spa,,,,,,,,,,,,manufacturing,,,,,,,,"via filippo della valle 1, sant'elpidio a mare, 63811, fermo, italy",corporation
divi finanziaria di diego della valle & c srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via settecamini 116, sant'elpidio a mare, 63811, fermo, italy",corporation
tigros spa,,,,,,,,,,,,retail trade,,,,,,,,"via del lavoro 45, solbiate arno, 21048, varese, italy",corporation
unigra' srl,,,,,,,,,,,,manufacturing,,,,,,,,"via gardizza 9/b, conselice, 48017, ravenna, italy",corporation
amissima vita spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"mura di santa chiara 1, genova, 16128, genova, italy",corporation
eli lilly italia spa,,,,,,,,,,,,manufacturing,,,,,,,,"via antonio gramsci 731/733, sesto fiorentino, 50019, firenze, italy",corporation
intesa sanpaolo assicura spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"corso inghilterra 3, torino, 10138, torino, italy",corporation
ferriera valsider spa,,,,,,,,,,,,manufacturing,,,,,,,,"via antonio salieri 36, oppeano, 37050, verona, italy",corporation
friul intagli industries spa,,,,,,,,,,,,manufacturing,,,,,,,,"via oderzo 68, prata di porde , 33080, porde , italy",corporation
costantin spa,,,,,,,,,,,,retail trade,,,,,,,,"via canareggio 1823/1, borgo veneto, 35046, padova, italy",corporation
eurovo srl,,,,,,,,,,,,manufacturing,,,,,,,,"via mensa 3, lugo, 48022, ravenna, italy",corporation
prima sole components spa,,,,,,,,,,,,manufacturing,,,,,,,,"via casilina sud snc km90,200, torrice, 03020, frosi , italy",corporation
biesse spa,,,,,,,,,,,,manufacturing,,,,,,,,"via della meccanica 16, pesaro, 61122, pesaro e urbino, italy",corporation
scm group spa,,,,,,,,,,,,manufacturing,,,,,,,,"via emilia 69/71/77, rimini, 47921, rimini, italy",corporation
agfa,,,,,,,,,,,,wholesale trade,,,,,,,,"via massimo gorki 69, cinisello balsamo, 20092, milano, italy",foreign company
bifin srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale fratelli rosselli 46, pesaro, 61121, pesaro e urbino, italy",corporation
dolce & gabbana srl,,,,,,,,,,,,manufacturing,,,,,,,,"via carlo goldoni 10, milano, 20129, milano, italy",corporation
dana italia srl,,,,,,,,,,,,manufacturing,,,,,,,,"localita' linfano, arco, 38062, trento, italy",corporation
flli martini & c spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via emilia 2614, longiano, 47020, forli'-cesena, italy",corporation
dow italia divisione commerciale srl,,,,,,,,,,,,manufacturing,,,,,,,,"via francesco albani 65, milano, 20148, milano, italy",corporation
magna powertrain italia srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via dei ciclamini 4, modugno, 70026, bari, italy",corporation
sicim spa,,,,,,,,,,,,construction,,,,,,,,"via consolatico superiore 96/98, busseto, 43011, parma, italy",corporation
jaguar land rover italia spa,,,,,,,,,,,,retail trade,,,,,,,,"viale alessandro marchetti 105, roma, 00148, roma, italy",corporation
nova aeg spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via nelson mandela 4, vercelli, 13100, vercelli, italy",corporation
jas jet air service spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"viuzzo di porto 4/b, scandicci, 50018, firenze, italy",corporation
acegasapsamga spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via del teatro 5, trieste, 34121, trieste, italy",corporation
siram spa,,,,,,,,,,,,construction,,,,,,,,"via anna maria mozzoni 12, milano, 20152, milano, italy",corporation
lenovo italy srl,,,,,,,,,,,,manufacturing,,,,,,,,"via san bovio 3, segrate, 20054, milano, italy",corporation
urbaser sa,,,,,,,,,,,,services,,,,,,,,"via consortile, avellino, 83100, avellino, italy",foreign company
huawei technologies italia srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via lorenteggio 240, milano, 20147, milano, italy",corporation
sace spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza poli 37/42, roma, 00187, roma, italy",corporation
ducati motor holding spa,,,,,,,,,,,,manufacturing,,,,,,,,"via antonio cavalieri ducati 3, bologna, 40132, bologna, italy",corporation
equensworldline se,,,,,,,,,,,,services,,,,,,,,"via enrico cialdini 16, milano, 20161, milano, italy",foreign company
itas istituto trentino alto adige per assicurazioni societa' mutua di assicurazioni,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza delle donne lavoratrici 2, trento, 38121, trento, italy",cooperative
lvmh italia spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"largo augusto 8, milano, 20122, milano, italy",corporation
farvima medicinali spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via napoli 220, casandrino, 80025, napoli, italy",corporation
smurfit kappa italia spa,,,,,,,,,,,,manufacturing,,,,,,,,"strada serravalle 65, novi ligure, 15067, alessandria, italy",corporation
blackrock netherlands bv,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza san fedele 2, milano, 20121, milano, italy",foreign company
schneider electric spa,,,,,,,,,,,,manufacturing,,,,,,,,"via circonvallazione est 1, stezzano, 24040, bergamo, italy",corporation
omnicom media group srl,,,,,,,,,,,,services,,,,,,,,"via giovanni spadolini 5, milano, 20141, milano, italy",corporation
volvo group italia spa,,,,,,,,,,,,wholesale trade,,,,,,,,"corso europa 2, boltiere, 24040, bergamo, italy",corporation
italia srl,,,,,,,,,,,,manufacturing,,,,,,,,"via vitorchiano 151, roma, 00189, roma, italy",corporation
gnutti carlo spa,,,,,,,,,,,,manufacturing,,,,,,,,"via artigiani 2, maclodio, 25030, brescia, italy",corporation
l'oreal italia spa,,,,,,,,,,,,retail trade,,,,,,,,"via francesco primaticcio 155, milano, 20147, milano, italy",corporation
italia marittima spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"passeggio sant'andrea 4, trieste, 34123, trieste, italy",corporation
cura consorzio utilities ravenna soc cons arl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via granarolo 175/3, faenza, 48018, ravenna, italy",corporation
progefin spa,,,,,,,,,,,,construction,,,,,,,,"via bartolomeo zucchi 1, monza, 20900, monza e brianza, italy",corporation
glaxosmithkline spa,,,,,,,,,,,,wholesale trade,,,,,,,,"viale dell'agricoltura 7, verona, 37135, verona, italy",corporation
compagnia generale trattori spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via padana superiore 19, vimodrone, 20055, milano, italy",corporation
stabilo international gmbh,,,,,,,,,,,,wholesale trade,,,,,,,,"via messina 38, milano, 20154, milano, italy",foreign company
ariston spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale aristide merloni 45, fabriano, 60044, ancona, italy",corporation
saviola holding srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale lombardia 29, viadana, 46019, mantova, italy",corporation
google italy srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via federico confalonieri 4, milano, 20124, milano, italy",corporation
sacchi giuseppe spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via filippo da desio 60, desio, 20832, monza e brianza, italy",corporation
polynt spa,,,,,,,,,,,,manufacturing,,,,,,,,"via enrico fermi 51, scanzorosciate, 24020, bergamo, italy",corporation
brunello cucinelli spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale parco dell'industria 5, corciano, 06073, perugia, italy",corporation
foro delle arti srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazzetta dei sapienti 1, corciano, 06073, perugia, italy",corporation
pro-gest spa,,,,,,,,,,,,manufacturing,,,,,,,,"via castellana 90, istrana, 31036, treviso, italy",corporation
zignago holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale ita marzotto 8, fossalta di portogruaro, 30025, venezia, italy",corporation
maiora srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via san magno 31, corato, 70033, bari, italy",corporation
loro piana spa,,,,,,,,,,,,manufacturing,,,,,,,,"corso pietro rolandi 10, quarona, 13017, vercelli, italy",corporation
grandi salumifici italiani spa,,,,,,,,,,,,manufacturing,,,,,,,,"strada gherbella 320, modena, 41126, modena, italy",corporation
openjobmetis spa agenzia per il lavoro,,,,,,,,,,,,services,,,,,,,,"via bernardino telesio 18, milano, 20145, milano, italy",corporation
2i rete gas spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via alberico albricci 10, milano, 20122, milano, italy",corporation
toshiba electronics europe gmbh,,,,,,,,,,,,wholesale trade,,,,,,,,"via torri bianche 3, vimercate, 20871, monza e brianza, italy",foreign company
sogei societa' generale d'informatica spa e in forma abbreviato sogei spa,,,,,,,,,,,,services,,,,,,,,"via mario carucci 131, roma, 00143, roma, italy",corporation
bayer spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via delle groane 126, garbagnate milanese, 20024, milano, italy",corporation
comarco compagnia generale di commercio arbitraggio e coperture spa,,,,,,,,,,,,wholesale trade,,,,,,,,"piazza della vittoria 10, genova, 16121, genova, italy",corporation
vera vita spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via carlo ederle 45, verona, 37126, verona, italy",corporation
bcc vita spa compagnia di assicurazioni vita in forma abbreviato bcc vita spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via benigno crespi 19, milano, 20159, milano, italy",corporation
wuerth srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via stazione 51, egna, 39044, bolzano, italy",corporation
abbvie srl,,,,,,,,,,,,manufacturing,,,,,,,,"strada regionale 148 pontina 0snc, aprilia, 04011, latina, italy",corporation
coop centro italia soc coop,,,,,,,,,,,,retail trade,,,,,,,,"via andrea doria 7, castiglione del lago, 06061, perugia, italy",cooperative
colorobbia holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via pietramarina 53, vinci, 50059, firenze, italy",corporation
heineken italia spa,,,,,,,,,,,,manufacturing,,,,,,,,"localita' autoporto 11, pollein, 11020, aosta, italy",corporation
dedalus healthcare systegroup spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via collodi 6/c, firenze, 50141, firenze, italy",corporation
sisal spa,,,,,,,,,,,,services,,,,,,,,"via ugo bassi 6, milano, 20159, milano, italy",corporation
medtronic italia spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via varesina 162, milano, 20156, milano, italy",corporation
riva acciaio spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale certosa 249, milano, 20151, milano, italy",corporation
uvet viaggi turismo spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"bastioni di porta volta 10, milano, 20121, milano, italy",corporation
veroniki holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via larga 9/11, milano, 20122, milano, italy",corporation
mbda italia spa,,,,,,,,,,,,manufacturing,,,,,,,,"via monte flavio 45, roma, 00131, roma, italy",corporation
lg electronics italia spa,,,,,,,,,,,,manufacturing,,,,,,,,"via aldo rossi 4, milano, 20149, milano, italy",corporation
rai pubblicita' spa,,,,,,,,,,,,services,,,,,,,,"via giovanni carlo cavalli 6, torino, 10138, torino, italy",corporation
ngk spark plug europe gmbh,,,,,,,,,,,,services,,,,,,,,"via delle azalee 15, buccinasco, 20090, milano, italy",foreign company
stoccaggi gas italia spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"piazza santa barbara 7, san donato milanese, 20097, milano, italy",corporation
acea ato 2 gruppo acea spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"piazzale ostiense 2, roma, 00154, roma, italy",corporation
zambon company spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via lillo del duca 10, bresso, 20091, milano, italy",corporation
banca generali spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via niccolo' machiavelli 4, trieste, 34132, trieste, italy",corporation
ferrero industriale italia srl,,,,,,,,,,,,manufacturing,,,,,,,,"piazzale pietro ferrero 1, alba, 12051, cuneo, italy",corporation
design holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via alessandro manzoni 38, milano, 20121, milano, italy",corporation
international design group spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via alessandro manzoni 38, milano, 20121, milano, italy",corporation
flextronics italy spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"strada provinciale 234 1/3, somaglia, 26867, lodi, italy",corporation
2v energy srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"lungadige galtarossa 8, verona, 37133, verona, italy",corporation
intercos spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via guglielmo marconi 84, agrate brianza, 20864, monza e brianza, italy",corporation
engie servizi spa,,,,,,,,,,,,construction,,,,,,,,"viale giorgio ribotta 31, roma, 00144, roma, italy",corporation
apulia distribuzione srl,,,,,,,,,,,,wholesale trade,,,,,,,,"strada provinciale 240 delle grotte orientali, rutigliano, 70018, bari, italy",corporation
ghella spa,,,,,,,,,,,,construction,,,,,,,,"via pietro borsieri 2/a, roma, 00195, roma, italy",corporation
synergie italia agenzia per il lavoro spa,,,,,,,,,,,,services,,,,,,,,"via pisa 29, torino, 10152, torino, italy",corporation
avicoop soc coop agricola,,,,,,,,,,,,manufacturing,,,,,,,,"via del rio 336, cesena, 47522, forli'-cesena, italy",corporation
berlin packaging europe spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale cristoforo colombo 12/14, trezzano sul naviglio, 20090, milano, italy",corporation
trenord srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via roma 5, iseo, 25049, brescia, italy",corporation
technip energies italy spa,,,,,,,,,,,,services,,,,,,,,"viale castello della magliana 68, roma, 00148, roma, italy",corporation
metalmeccanica tiberina srl,,,,,,,,,,,,manufacturing,,,,,,,,"via zona industriale madonna del moro, umbertide, 06019, perugia, italy",corporation
attiva spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via del progresso 1008, brendola, 36040, vicenza, italy",corporation
coeclerici spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza generale armando diaz 7, milano, 20123, milano, italy",corporation
fila fabbrica italiana lapis ed affini spa,,,,,,,,,,,,manufacturing,,,,,,,,"via xxv aprile 5, pero, 20016, milano, italy",corporation
pencil srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale vittorio veneto 14, milano, 20124, milano, italy",corporation
if 65 spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale sant'eufemia 108/f, brescia, 25135, brescia, italy",corporation
coop italia soc coop,,,,,,,,,,,,wholesale trade,,,,,,,,"via del lavoro 6/8, casalecchio di reno, 40033, bologna, italy",cooperative
american express payments europe sl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale alexandre gustave eiffel 15, roma, 00148, roma, italy",foreign company
kia italia srl,,,,,,,,,,,,retail trade,,,,,,,,"via gallarate 184, milano, 20151, milano, italy",corporation
shell italia e&p spa,,,,,,,,,,,,mining,,,,,,,,"piazza di san silvestro 8, roma, 00187, roma, italy",corporation
volvo car italia spa,,,,,,,,,,,,retail trade,,,,,,,,"via enrico mattei 66, bologna, 40138, bologna, italy",corporation
guala closures spa,,,,,,,,,,,,manufacturing,,,,,,,,"via rana 12, alessandria, 15122, alessandria, italy",corporation
kos spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via ciovassino 1, milano, 20121, milano, italy",corporation
kedrion spa,,,,,,,,,,,,manufacturing,,,,,,,,"localita' ai conti, barga, 55051, lucca, italy",corporation
nippon express italia spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via viii marzo 6, scandicci, 50018, firenze, italy",corporation
messaggerie italiane di giornali riviste e libri spa,,,,,,,,,,,,wholesale trade,,,,,,,,"corso sempione 4, milano, 20154, milano, italy",corporation
fercam spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via marie curie 2, bolzano, 39100, bolzano, italy",corporation
compagnia valdostana delle acque - compagnie valdotaine des eaux spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via stazione 31, chatillon, 11024, aosta, italy",corporation
autogrill italia spa,,,,,,,,,,,,retail trade,,,,,,,,"via mario greppi 2, novara, 28100, novara, italy",corporation
daikin air conditioning italy spa,,,,,,,,,,,,services,,,,,,,,"via giuseppe ripamonti 85, milano, 20141, milano, italy",corporation
ga operations spa,,,,,,,,,,,,manufacturing,,,,,,,,"via pietro giardini 1324, modena, 41126, modena, italy",corporation
fideuram intesa sanpaolo private banking asset management societa' di gestione del risparm,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via montebello 18, milano, 20121, milano, italy",corporation
proma spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale carlo iii trav. i via galvani snc, san nicola la strada, 81020, caserta, italy",corporation
dussmann service srl,,,,,,,,,,,,services,,,,,,,,"via papa giovanni xxiii 4, capriate san gervasio, 24042, bergamo, italy",corporation
assimoco vita spa compagnia di assicurazione sulla vita,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via giovanni spadolini 7, milano, 20141, milano, italy",corporation
general logistics systeenterprise srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via basento 19, san giuliano milanese, 20098, milano, italy",corporation
cargill eurit srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via giuseppe ripamonti 89, milano, 20141, milano, italy",corporation
givi holding srl,,,,,,,,,,,,services,,,,,,,,"piazza luigi einaudi 4, milano, 20124, milano, italy",corporation
edge network services limited,,,,,,,,,,,,services,,,,,,,,"via corsica 10/12, brescia, 25125, brescia, italy",foreign company
molino casillo spa,,,,,,,,,,,,manufacturing,,,,,,,,"via antonio sant'elia zona industriale, corato, 70033, bari, italy",corporation
zambon spa,,,,,,,,,,,,manufacturing,,,,,,,,"via lillo del duca 10, bresso, 20091, milano, italy",corporation
bulgari gioielli spa,,,,,,,,,,,,manufacturing,,,,,,,,"circonvallazione ovest 3 a zona co.in.or., valenza, 15048, alessandria, italy",corporation
pellegrini spa,,,,,,,,,,,,retail trade,,,,,,,,"via lorenteggio 255, milano, 20152, milano, italy",corporation
csi - compagnia surgelati italiana spa,,,,,,,,,,,,manufacturing,,,,,,,,"via appia, cisterna di latina, 04012, latina, italy",corporation
ems euro management services spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via stella rosa 48/50, baranzate, 20021, milano, italy",corporation
euro group spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via stella rosa 48/50, baranzate, 20021, milano, italy",corporation
cogne acciai speciali spa,,,,,,,,,,,,manufacturing,,,,,,,,"strada paravera 16, aosta, 11100, aosta, italy",corporation
ghella group srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via pietro borsieri 2/a, roma, 00195, roma, italy",corporation
industrie de nora spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via leonardo bistolfi 35, milano, 20134, milano, italy",corporation
federico de nora spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via leonardo bistolfi 35, milano, 20134, milano, italy",corporation
euricom spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via stazione 119, valle lomellina, 27020, pavia, italy",corporation
pag italy srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via del lavoro 10, granarolo dell'emilia, 40057, bologna, italy",corporation
comer industries spa,,,,,,,,,,,,manufacturing,,,,,,,,"via ferdinando magellano 27, reggiolo, 42046, reggio emilia, italy",corporation
eagles oak srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale del sagittario 5, modena, 41126, modena, italy",corporation
yara italia spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via benigno crespi 57, milano, 20159, milano, italy",corporation
geox spa,,,,,,,,,,,,manufacturing,,,,,,,,"via feltrina centro 16, montebelluna, 31044, treviso, italy",corporation
technogym spa,,,,,,,,,,,,manufacturing,,,,,,,,"via calcinaro 2861, cesena, 47521, forli'-cesena, italy",corporation
cargill srl,,,,,,,,,,,,manufacturing,,,,,,,,"via giuseppe ripamonti 89, milano, 20141, milano, italy",corporation
caseifici granterre spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via polonia 30/33, modena, 41122, modena, italy",corporation
d'amico societa' di navigazione spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"corso d'italia 35/b, roma, 00198, roma, italy",corporation
benetton group srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via villa minelli 1, ponzano veneto, 31050, treviso, italy",corporation
bonfiglioli riduttori spa,,,,,,,,,,,,manufacturing,,,,,,,,"via clementino bonfiglioli 1, calderara di reno, 40012, bologna, italy",corporation
duferco travi e profilati spa,,,,,,,,,,,,manufacturing,,,,,,,,"via armando diaz 248, san zeno naviglio, 25010, brescia, italy",corporation
bnp paribas 3 step it,,,,,,,,,,,,services,,,,,,,,"piazza lina bo bardi 3, milano, 20124, milano, italy",foreign company
yama spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via meuccio ruini 74/l, reggio emilia, 42124, reggio emilia, italy",corporation
sap italia sistemi applicazioni prodotti in data processing spa,,,,,,,,,,,,services,,,,,,,,"via monza 7/a, vimercate, 20871, monza e brianza, italy",corporation
