name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
gold & wood,luxembourg city,,,,1995,,,,,personal products,,,,,,
kbl european private bankers,luxembourg city,,,,1949,,,,,banks,,,,,,
kulczyk investments,luxembourg city,,,,2007,,,,,investment services,,,,,,
lionair,luxembourg city,,,,1988,,,,,airlines,,,,,,
luvanis,luxembourg city,,,,2009,,,,,clothing & accessories,,,,,,
luxair,sandweiler,,,,1962,,,,,airlines,,,,,,
luxanimation,doncols,,,,2002,,,,,broadcasting & entertainment,,,,,,
luxembourg stock exchange,luxembourg city,,,,1928,,,,,investment services,,,,,,
luxempart,leudelange,,,,1988,,,,,investment services,,,,,,
melusine,howald,,,,1997,,,,,broadcasting & entertainment,,,,,,
mousel,luxembourg city,,,,1511,,,,,brewers,,,,,,
orco,capellen,,,,1991,,,,,real estate holding & development,,,,,,
p&tluxembourg,luxembourg city,,,,1992,,,,,fixed line telecommunications,,,,,,
radio luxembourg,luxembourg city,,,,1933,,,,,broadcasting & entertainment,,,,,,
regus,luxembourg city,,,,1989,,,,,business support services,,,,,,
reinet investments,luxembourg city,,,,2008,,,,,investment services,,,,,,
rotarex,lintgen,,,,1922,,,,,industrial machinery,,,,,,
rtl group,kirchberg,,,,1920,,,,,broadcasting & entertainment,,,,,,
saint-paul luxembourg,luxembourg city,,,,1848,,,,,publishing,,,,,,
ses sa,betzdorf,,,,1985,,,,,mobile telecommunications,,,,,,
societe nationale de credit et d'investissement,luxembourg city,,,,1978,,,,,banks,,,,,,
societe nationale des chemins de fer luxembourgeois,luxembourg city,,,,1946,,,,,railroads,,,,,,
strategic airlines luxembourg,luxembourg city,,,,2010,,,,,airlines,,,,,,
streamworks international,luxembourg city,,,,2006,,,,,broadcasting & entertainment,,,,,,
techniques d'avant garde,luxembourg city,,,,1977,,,,,airlines,,,,,,
utopia group,luxembourg city,,,,2002,,,,,recreational services,,,,,,
west air luxembourg,bertrange,,,,2002,,,,,delivery services,,,,,,
achema,jonava,,,,1962,,,,,specialty chemicals,,,,,,
alita,alytus,,,,1963,,,,,brewers,,,,,,
apranga,vilnius,,,,1993,,,,,apparel retailers,,,,,,
aurela,vilnius,,,,1996,,,,,airlines,,,,,,
avia solutions group,vilnius,,,,2010,,,,,transportation services,,,,,,
aviaam leasing,vilnius,,,,2007,,,,,transportation services,,,,,,
aviavilsa,vilnius,,,,1999,,,,,delivery services,,,,,,
avion express,vilnius,,,,2005,,,,,airlines,,,,,,
baltija shipbuilding yard,klaipeda,,,,1952,,,,,commercial vehicles & trucks,,,,,,
baltik vairas,siauliai,,,,1993,,,,,recreational products,,,,,,
cili,vilnius,,,,1997,,,,,restaurants & bars,,,,,,
dot lt,karmelava,,,,2003,,,,,airlines,,,,,,
dvarcioniu keramika,vilnius,,,,1888,,,,,building materials & fixtures,,,,,,
ekspla,vilnius,,,,1983,,,,,electronic equipment,,,,,,
gubernija,siauliai,,,,1665,,,,,brewers,,,,,,
kalnapilis,panevezys,,,,1902,,,,,brewers,,,,,,
lietuvos dujos,vilnius,,,,1961,,,,,gas distribution,,,,,,
lietuvos energija,vilnius,,,,1997,,,,,conventional electricity,,,,,,
lietuvos pastas,vilnius,,,,1918,,,,,delivery services,,,,,,
maxima group,vilnius,,,,1992,,,,,broadline retailers,,,,,,
small planet airlines,vilnius,,,,2007,,,,,airlines,,,,,,
stumbras,kaunas,,,,1906,,,,,distillers & vintners,,,,,,
tauras,vilnius,,,,1860,,,,,brewers,,,,,,
teo lt,vilnius,,,,1992,,,,,fixed line telecommunications,,,,,,
ukio bankas,kaunas,,,,1989,,,,,banks,,,,,,
vilniaus prekyba,vilnius,,,,1992,,,,,broadline retailers,,,,,,
volfas engelman,kaunas,,,,1853,,,,,brewers,,,,,,
zia valda,vilnius,,,,1997,,,,,investment services,,,,,,
ablv bank,riga,,,,1993,,,,,banks,,,,,,
aerodium latvia,sigulda,,,,2004,,,,,industrial machinery,,,,,,
airbaltic,riga,,,,1995,,,,,airlines,,,,,,
ave line,riga,,,,2000,,,,,marine transportation,,,,,,
baltic coal terminal,ventspils,,,,2005,,,,,transportation services,,,,,,
banka baltija,riga,,,,1993,,,,,banks,,,,,,
bank of latvia,riga,,,,1992,,,,,banks,,,,,,
bellaccord electro,riga,,,,1931,,,,,broadcasting & entertainment,,,,,,
cesu alus,cesis,,,,1590,,,,,brewers,,,,,,
citadele banka,riga,,,,2010,,,,,banks,,,,,,
dartz,riga,,,,2008,,,,,automobiles,,,,,,
double coffee,riga,,,,2002,,,,,restaurants & bars,,,,,,
elko grupa,riga,,,,1993,,,,,consumer electronics,,,,,,
ford-vairogs,riga,,,,1936,,,,,automobiles,,,,,,
forticom,riga,,,,1999,,,,,software,,,,,,
grindeks,riga,,,,1991,,,,,pharmaceuticals,,,,,,
inversija,riga,,,,1991,,,,,delivery services,,,,,,
just5,riga,,,,2008,,,,,telecommunications equipment,,,,,,
laima,riga,,,,1870,,,,,food products,,,,,,
lattelecom,riga,,,,1992,,,,,fixed line telecommunications,,,,,,
latvenergo,riga,,,,1958,,,,,conventional electricity,,,,,,
latvian mobile telephone,riga,,,,1992,,,,,mobile telecommunications,,,,,,
latvian shipping company,riga,,,,1940,,,,,marine transportation,,,,,,
latvijas balzams,riga,,,,1997,,,,,soft drinks,,,,,,
latvijas gaze,riga,,,,1991,,,,,exploration & production,,,,,,
latvijas krajbanka,riga,,,,1924,,,,,banks,,,,,,
latvijas pasts,riga,,,,1992,,,,,delivery services,,,,,,
microphone records,riga,,,,1993,,,,,broadcasting & entertainment,,,,,,
norvik banka,riga,,,,1992,,,,,banks,,,,,,
olainfarm,olaine,,,,1972,,,,,pharmaceuticals,,,,,,
parex bank,riga,,,,1992,,,,,banks,,,,,,
privatbank latvia,riga,,,,2007,,,,,banks,,,,,,
raf-avia,riga,,,,1990,,,,,airlines,,,,,,
rietumu banka,riga,,,,1992,,,,,banks,,,,,,
riga autobus factory,riga,,,,1949,,,,,automobiles,,,,,,
rimi baltic,riga,,,,2004,,,,,food retailers & wholesalers,,,,,,
russo-balt,riga,,,,1874,,,,,automobiles,,,,,,
saf tehnika,riga,,,,1999,,,,,telecommunications equipment,,,,,,
seb unibanka,riga,,,,1993,,,,,banks,,,,,,
sereal,riga,,,,2011,,,,,recreational products,,,,,,
smartlynx airlines,marupe,,,,1993,,,,,airlines,,,,,,
vef,riga,,,,1919,,,,,consumer electronics,,,,,,
a&g management consulting,turin,,,,1988,,,,,business support services,,,,,,
a2a,brescia,,,,2008,,,,,multiutilities,,,,,,
abarth,turin,,,,1949,,,,,automobiles,,,,,,
abon plastic,gornate-olona,,,,1973,,,,,containers & packaging,,,,,,
aermacchi,varese,,,,1912,,,,,aerospace,,,,,,
agip,rome,,,,1926,,,,,oil & gas refining & marketing,,,,,,
agustawestland,rome,,,,2000,,,,,aerospace & defense,,,,,,
agv,alessandria,,,,1946,,,,,auto parts,,,,,,
air dolomiti,villafranca di verona,,,,1991,,,,,airlines,,,,,,
air one,fiumicino,,,,1983,,,,,airlines,,,,,,
alan,veggiano,,,,1972,,,,,recreational products,,,,,,
alenia aermacchi,venegono superiore,,,,2012,,,,,aerospace,,,,,,
alenia aeronautica,rome,,,,1990,,,,,aerospace,,,,,,
alessi,omegna,,,,1921,,,,,durable household products,,,,,,
alfa romeo,turin,,,,1910,,,,,automobiles,,,,,,
alitalia,fiumicino,,,,1999,,,,,airlines,,,,,,
alleanza assicurazioni,milan,,,,1898,,,,,life insurance,,,,,,
alpinestars,asolo,,,,1963,,,,,clothing & accessories,,,,,,
andrea moda,morrovalle,,,,1985,,,,,clothing & accessories,,,,,,
angelini,rome,,,,1919,,,,,pharmaceuticals,,,,,,
anonima petroli italiana,rome,,,,1933,,,,,petroleum products,,,,,,
ansaldo energia,genoa,,,,1853,,,,,conventional electricity,,,,,,
ansaldo sts,genoa,,,,2006,,,,,railroads,,,,,,
aprilia,noale,,,,1945,,,,,automobiles,,,,,,
arflex,milan,,,,1947,,,,,furnishings,,,,,,
armani,milan,,,,1975,,,,,clothing & accessories,,,,,,
arnoldo mondadori editore,segrate,,,,1907,,,,,publishing,,,,,,
artemide,pregnana milanese,,,,1960,,,,,furnishings,,,,,,
assicurazioni generali,trieste,,,,1831,,,,,full line insurance,,,,,,
atala,monza,,,,1921,,,,,recreational products,,,,,,
autobianchi,milan,,,,1995,,,,,automobiles,,,,,,
autogrill,rozzano,,,,1947,,,,,food retailers & wholesalers,,,,,,
avio,rome,,,,1908,,,,,aerospace & defense,,,,,,
azimut yachts,turin,,,,1969,,,,,shipbuilding,,,,,,
b engineering,campogalliano,,,,2000,,,,,automobiles,,,,,,
b&b italia,novedrate,,,,1966,,,,,furnishings,,,,,,
baldinini,san mauro pascoli,,,,1910,,,,,footwear,,,,,,
banca carige,genoa,,,,1483,,,,,banks,,,,,,
banca monte dei paschi di siena,siena,,,,1472,,,,,banks,,,,,,
banca nazionale del lavoro,rome,,,,1913,,,,,banks,,,,,,
banca popolare di milano,milan,,,,1865,,,,,banks,,,,,,
banco popolare,verona,,,,2007,,,,,banks,,,,,,
bandini automobili,forli,,,,1946,,,,,automobiles,,,,,,
barilla group,parma,,,,1877,,,,,food products,,,,,,
basso bikes,san ze  degli ezzelini,,,,1977,,,,,recreational products,,,,,,
benelli armi spa,urbino,,,,1967,,,,,defense,,,,,,
benelli,pesaro,,,,1911,,,,,automobiles,,,,,,
benetti,viareggio,,,,1873,,,,,shipbuilding,,,,,,
benetton group,ponzano veneto,,,,1965,,,,,clothing & accessories,,,,,,
bennet,montano lucino,,,,1964,,,,,food retailers & wholesalers,,,,,,
beretta,brescia,,,,1526,,,,,defense,,,,,,
bertolli,lucca,,,,1865,,,,,food products,,,,,,
beta,rignano sull'arno,,,,1904,,,,,automobiles,,,,,,
bettanin & venturi,vigasio,,,,1994,,,,,footwear,,,,,,
bianchi,milan,,,,1885,,,,,recreational products,,,,,,
bimota,rimini,,,,1973,,,,,automobiles,,,,,,
birel,lissone,,,,1958,,,,,automobiles,,,,,,
birra amarcord,rimini,,,,1997,,,,,brewers,,,,,,
birra ichnusa,assemini,,,,1912,,,,,brewers,,,,,,
birra menabrea,biella,,,,1846,,,,,brewers,,,,,,
birra moretti,udine,,,,1859,,,,,brewers,,,,,,
birrificio angelo poretti,induno olona,,,,1877,,,,,brewers,,,,,,
bizzarrini,livorno,,,,1964,,,,,automobiles,,,,,,
blue panorama airlines,fiumicino,,,,1998,,,,,airlines,,,,,,
blufin,carpi,,,,1977,,,,,clothing & accessories,,,,,,
bompiani,milan,,,,1929,,,,,publishing,,,,,,
bontempi,potenza picena,,,,1937,,,,,recreational products,,,,,,
bontoni,montegranaro,,,,2004,,,,,footwear,,,,,,
borrani,milan,,,,1922,,,,,tires,,,,,,
borsalino,alessandria,,,,1857,,,,,clothing & accessories,,,,,,
bottecchia,cavarzere,,,,1924,,,,,recreational products,,,,,,
bottega veneta,vicenza,,,,1966,,,,,clothing & accessories,,,,,,
b-p battioni e pagani spa,parma,,,,1959,,,,,commercial vehicles & trucks,,,,,,
braccialini,florence,,,,1954,,,,,clothing & accessories,,,,,,
bracco group,milan,,,,1927,,,,,pharmaceuticals,,,,,,
breda,brescia,,,,1886,,,,,industrial engineering,,,,,,
brembo,stezzano,,,,1961,,,,,auto parts,,,,,,
brioni,rome,,,,1945,,,,,clothing & accessories,,,,,,
brionvega,porde ,,,,1945,,,,,consumer electronics,,,,,,
brondi,turin,,,,1935,,,,,consumer electronics,,,,,,
brunello cucinelli,perugia,,,,1978,,,,,clothing & accessories,,,,,,
bruno magli,bologna,,,,1936,,,,,footwear,,,,,,
buitoni,sansepolcro,,,,1827,,,,,food products,,,,,,
bulgari,rome,,,,1884,,,,,clothing & accessories,,,,,,
buzzi unicem,casale monferrato,,,,1999,,,,,building materials & fixtures,,,,,,
cai second,fiumicino,,,,2006,,,,,airlines,,,,,,
cagiva,varese,,,,1978,,,,,automobiles,,,,,,
caltagirone editore,rome,,,,1999,,,,,publishing,,,,,,
calzaturificio fratelli soldini,capolona,,,,1945,,,,,footwear,,,,,,
cambiocasa,milan,,,,1995,,,,,real estate holding & development,,,,,,
campagnolo,vicenza,,,,1933,,,,,recreational products,,,,,,
campari group,milan,,,,1860,,,,,beverages,,,,,,
canali,sovico,,,,1934,,,,,clothing & accessories,,,,,,
candy,brugherio,,,,1945,,,,,durable household products,,,,,,
caraceni,rome,,,,1913,,,,,clothing & accessories,,,,,,
carpigiani,bologna,,,,1944,,,,,durable household products,,,,,,
carrera sunglasses,padua,,,,1956,,,,,clothing & accessories,,,,,,
carrozzeria boneschi,milan,,,,1919,,,,,commercial vehicles & trucks,,,,,,
carrozzeria castagna,milan,,,,1849,,,,,commercial vehicles & trucks,,,,,,
carrozzeria ghia,turin,,,,1916,,,,,commercial vehicles & trucks,,,,,,
carrozzeria marazzi,milan,,,,1967,,,,,commercial vehicles & trucks,,,,,,
carrozzeria scaglietti,modena,,,,1951,,,,,commercial vehicles & trucks,,,,,,
carrozzeria touring,milan,,,,1926,,,,,commercial vehicles & trucks,,,,,,
casa ricordi,milan,,,,1808,,,,,publishing,,,,,,
cassina spa,meda,,,,1927,,,,,furnishings,,,,,,
castagnari,recanati,,,,1914,,,,,recreational products,,,,,,
chicco,como,,,,1958,,,,,toys,,,,,,
chiesi farmaceutici spa,parma,,,,1935,,,,,pharmaceuticals,,,,,,
cinelli,milan,,,,1948,,,,,recreational products,,,,,,
cinzano,turin,,,,1757,,,,,distillers & vintners,,,,,,
cirio,san lazzaro di savena,,,,1856,,,,,food products,,,,,,
class editori,milan,,,,1986,,,,,publishing,,,,,,
colnago,cambiago,,,,1952,,,,,recreational products,,,,,,
colotti trasmissioni,modena,,,,1958,,,,,auto parts,,,,,,
columbus,settala,,,,1919,,,,,recreational products,,,,,,
comau,turin,,,,1973,,,,,industrial machinery,,,,,,
comus spa,ancona,,,,,,,,,recreational products,,,,,,
comvert srl,milan,,,,1994,,,,,clothing & accessories,,,,,,
conad,bologna,,,,1962,,,,,food retailers & wholesalers,,,,,,
coop,casalecchio di reno,,,,1967,,,,,food retailers & wholesalers,,,,,,
coppola industria alimentare,mercato san severino,,,,1952,,,,,food products,,,,,,
corneliani,mantua,,,,1958,,,,,clothing & accessories,,,,,,
costa crociere,genoa,,,,1854,,,,,travel & tourism,,,,,,
crumar,castelfidardo,,,,1971,,,,,recreational products,,,,,,
dainese,molvena,,,,1972,,,,,auto parts,,,,,,
dallara,varano de' melegari,,,,1972,,,,,automobiles,,,,,,
damiani,valenza,,,,1924,,,,,clothing & accessories,,,,,,
danieli,buttrio,,,,1914,,,,,industrial machinery,,,,,,
dario pegoretti,caldonazzo,,,,1956,,,,,recreational products,,,,,,
de agostini,novara,,,,1901,,,,,publishing,,,,,,
de cecco,fara san martino,,,,1886,,,,,food products,,,,,,
de rosa,milan,,,,1953,,,,,recreational products,,,,,,
de tomaso,modena,,,,1959,,,,,automobiles,,,,,,
dell'orto,cabiate,,,,1933,,,,,auto parts,,,,,,
delonghi,treviso,,,,1902,,,,,durable household products,,,,,,
design42day,milan,,,,2007,,,,,publishing,,,,,,
di blasi industriale,francofonte,,,,1952,,,,,recreational products,,,,,,
diadora,caerano di san marco,,,,1948,,,,,footwear,,,,,,
diesel,breganze,,,,1978,,,,,clothing & accessories,,,,,,
dolce & gabbana,milan,,,,1985,,,,,clothing & accessories,,,,,,
motor company,macchia d'isernia,,,,2006,,,,,automobiles,,,,,,
ducati,bologna,,,,1926,,,,,automobiles,,,,,,
ducati energia,bologna,,,,1926,,,,,electronic & electrical equipment,,,,,,
durst,brixen,,,,1936,,,,,electronic & electrical equipment,,,,,,
edison,milan,,,,1884,,,,,multiutilities,,,,,,
edoardo raffinerie garrone,genoa,,,,1938,,,,,alternative electricity,,,,,,
eko guitars,recanati,,,,1959,,,,,recreational products,,,,,,
ellesse,perugia,,,,1959,,,,,clothing & accessories,,,,,,
e marinella,naples,,,,1914,,,,,clothing & accessories,,,,,,
enel,rome,,,,1962,,,,,multiutilities,,,,,,
energica motor company,modena,,,,2010,,,,,automobiles,,,,,,
eni,rome,,,,1953,,,,,integrated oil & gas,,,,,,
ermenegildo zegna,milan,,,,1910,,,,,clothing & accessories,,,,,,
errea,torrile,,,,1988,,,,,clothing & accessories,,,,,,
esselunga,milan,,,,1957,,,,,food retailers & wholesalers,,,,,,
etro,milan,,,,1968,,,,,clothing & accessories,,,,,,
eurofly,milan,,,,1989,,,,,airlines,,,,,,
fabbrica ligure automobili genova,genoa,,,,1905,,,,,automobiles,,,,,,
fratelli fabbri editori,milan,,,,1947,,,,,publishing,,,,,,
fabbri group,calto,,,,1950,,,,,recreational products,,,,,,
facchini group,cormano,,,,1959,,,,,food products,,,,,,
faema,milan,,,,1945,,,,,durable household products,,,,,,
falck group,sesto san giovanni,,,,1906,,,,,iron & steel,,,,,,
famars,gardone val trompia,,,,1967,,,,,defense,,,,,,
fantic motor,barzago,,,,1968,,,,,automobiles,,,,,,
farfisa,osimo,,,,1946,,,,,recreational products,,,,,,
fazioli,sacile,,,,1981,,,,,recreational products,,,,,,
fedrigoni,verona,,,,1888,,,,,paper,,,,,,
feltrinelli,milan,,,,1954,,,,,publishing,,,,,,
fendi,rome,,,,1925,,,,,clothing & accessories,,,,,,
ferrari,maranello,,,,1939,,,,,automobiles,,,,,,
ferrero spa,alba,,,,1946,,,,,food products,,,,,,
ferretti group,forli,,,,1968,,,,,shipbuilding,,,,,,
ferrovie dello stato italiane,rome,,,,1905,,,,,travel & tourism,,,,,,
fiat,turin,,,,1899,,,,,automobiles,,,,,,
fincantieri,trieste,,,,1959,,,,,shipbuilding,,,,,,
fiocchi munizioni,lecco,,,,1876,,,,,defense,,,,,,
fioravanti,turin,,,,1987,,,,,automobiles,,,,,,
fondiaria-sai,turin,,,,2002,,,,,property & casualty insurance,,,,,,
fondmetal,bergamo,,,,1972,,,,,tires,,,,,,
fornasari,vicenza,,,,1999,,,,,automobiles,,,,,,
forst,algund,,,,1857,,,,,brewers,,,,,,
franchi,brescia,,,,1987,,,,,defense,,,,,,
frera,milan,,,,1905,,,,,automobiles,,,,,,
frette,monza,,,,1860,,,,,clothing & accessories,,,,,,
fulcrum wheels,arcugnano,,,,2004,,,,,recreational products,,,,,,
fulgor,gallarate,,,,1949,,,,,durable household products,,,,,,
furla,bologna,,,,1927,,,,,clothing & accessories,,,,,,
gaggia,milan,,,,1947,,,,,durable household products,,,,,,
gancia,canelli,,,,1850,,,,,distillers & vintners,,,,,,
gardaland,castelnuovo del garda,,,,1975,,,,,recreational services,,,,,,
garelli motorcycles,milan,,,,1919,,,,,automobiles,,,,,,
garlando,novi ligure,,,,1954,,,,,recreational products,,,,,,
gde bertoni,milan,,,,1938,,,,,recreational products,,,,,,
gedi gruppo editoriale,rome,,,,1955,,,,,publishing,,,,,,
geox,montebelluna,,,,1995,,,,,clothing & accessories,,,,,,
ghezzi & brian,missaglia,,,,1995,,,,,automobiles,,,,,,
gilera,pontedera,,,,1909,,,,,automobiles,,,,,,
gio ansaldo & c,genoa,,,,1853,,,,,aerospace,,,,,,
givova,scafati,,,,2008,,,,,clothing & accessories,,,,,,
golden goose,venice,,,,2000,,,,,clothing & accessories,,,,,,
graziano trasmissioni,turin,,,,1951,,,,,auto parts,,,,,,
grimaldi group,palermo,,,,1947,,,,,consumer services,,,,,,
grivel,courmayeur,,,,1818,,,,,recreational products,,,,,,
gruppo bertone,milan,,,,1912,,,,,automobiles,,,,,,
gruppo riva,milan,,,,1954,,,,,iron & steel,,,,,,
gruppo tim,rome,,,,1994,,,,,mobile telecommunications,,,,,,
gucci,florence,,,,1921,,,,,clothing & accessories,,,,,,
guerciotti,milan,,,,1964,,,,,recreational products,,,,,,
gufram,cuneo,,,,1966,,,,,furnishings,,,,,,
hera group,bologna,,,,2002,,,,,multiutilities,,,,,,
hitachi rail italy,naples,,,,2001,,,,,commercial rail vehicles,,,,,,
idea institute,turin,,,,1978,,,,,automobiles,,,,,,
illy,trieste,,,,1933,,,,,beverages,,,,,,
impresa pizzarotti,parma,,,,1910,,,,,heavy construction,,,,,,
indesit company,fabriano,,,,1975,,,,,durable household products,,,,,,
innocenti,milan,,,,1947,,,,,automobiles,,,,,,
intermarine,sarzana,,,,1970,,,,,shipbuilding,,,,,,
intesa sanpaolo,turin,,,,2007,,,,,banks,,,,,,
iride bicycles,venice,,,,1919,,,,,recreational products,,,,,,
iso,bresso,,,,1953,,,,,automobiles,,,,,,
isotta fraschini,milan,,,,1900,,,,,automobiles,,,,,,
ita airways,rome,,,,2020,,,,,airlines,,,,,,
italcementi,bergamo,,,,1864,,,,,building materials & fixtures,,,,,,
italdesign giugiaro,moncalieri,,,,1968,,,,,automobiles,,,,,,
italjet,castel san pietro terme,,,,1959,,,,,automobiles,,,,,,
iveco,turin,,,,1975,,,,,commercial vehicles & trucks,,,,,,
kappa,turin,,,,1916,,,,,clothing & accessories,,,,,,
kiton,naples,,,,1956,,,,,clothing & accessories,,,,,,
krizia,milan,,,,1954,,,,,clothing & accessories,,,,,,
kuota,albiate,,,,2001,,,,,recreational products,,,,,,
la perla,bologna,,,,1954,,,,,clothing & accessories,,,,,,
la rinascente,milan,,,,1865,,,,,broadline retailers,,,,,,
la sportiva,ziano di fiemme,,,,1928,,,,,footwear,,,,,,
lagostina,omegna,,,,1901,,,,,durable household products,,,,,,
lamborghini,sant'agata bolognese,,,,1963,,,,,automobiles,,,,,,
lambretta,milan,,,,1947,,,,,automobiles,,,,,,
lancia,turin,,,,1906,,,,,automobiles,,,,,,
landi renzo,cavriago,,,,1954,,,,,auto parts,,,,,,
lavazza,turin,,,,1895,,,,,beverages,,,,,,
laverda,breganze,,,,1873,,,,,automobiles,,,,,,
legea,pompei,,,,1993,,,,,clothing & accessories,,,,,,
leonardo spa,rome,,,,1948,,,,,aerospace & defense,,,,,,
livingston energy flight,milan,,,,1992,,,,,airlines,,,,,,
loacker,ritten,,,,1925,,,,,food products,,,,,,
loro piana,quarona,,,,1924,,,,,clothing & accessories,,,,,,
lotto sport italia,treviso,,,,1973,,,,,clothing & accessories,,,,,,
luigi borrelli,naples,,,,1957,,,,,clothing & accessories,,,,,,
luxottica,milan,,,,1961,,,,,clothing & accessories,,,,,,
macron,crespellano,,,,1971,,,,,clothing & accessories,,,,,,
magneti marelli,corbetta,,,,1919,,,,,auto parts,,,,,,
magni,samarate,,,,1977,,,,,automobiles,,,,,,
malaguti,san lazzaro di savena,,,,1930,,,,,automobiles,,,,,,
mandarina duck,bologna,,,,1977,,,,,clothing & accessories,,,,,,
manfrotto,cassola,,,,1972,,,,,recreational products,,,,,,
mapei,milan,,,,1937,,,,,building materials & fixtures,,,,,,
marni,milan,,,,1994,,,,,clothing & accessories,,,,,,
martini & rossi,turin,,,,1863,,,,,distillers & vintners,,,,,,
marzocchi,bologna,,,,1949,,,,,recreational products,,,,,,
marzotto,valdagno,,,,1836,,,,,clothing & accessories,,,,,,
maserati,modena,,,,1914,,,,,automobiles,,,,,,
massimo zanetti beverage group,bologna,,,,1973,,,,,beverages,,,,,,
max mara,reggio emilia,,,,1951,,,,,clothing & accessories,,,,,,
md discount,gricignano di aversa,,,,1994,,,,,food retailers & wholesalers,,,,,,
mediobanca,milan,,,,1946,,,,,banks,,,,,,
memphis group,milan,,,,1982,,,,,business support services,,,,,,
menarini,florence,,,,1886,,,,,pharmaceuticals,,,,,,
meridiana,olbia,,,,1964,,,,,airlines,,,,,,
miche,san vendemiano,,,,1919,,,,,recreational products,,,,,,
milano assicurazioni,milan,,,,1825,,,,,property & casualty insurance,,,,,,
minarelli,calderara di reno,,,,1951,,,,,auto parts,,,,,,
minardi,faenza,,,,1979,,,,,automobiles,,,,,,
missoni,varese,,,,1953,,,,,clothing & accessories,,,,,,
miu miu,milan,,,,1993,,,,,clothing & accessories,,,,,,
mivar,abbiategrasso,,,,1945,,,,,consumer electronics,,,,,,
moby lines,milan,,,,1959,,,,,marine transportation,,,,,,
momo,milan,,,,1964,,,,,auto parts,,,,,,
mondial,manerbio,,,,1929,,,,,automobiles,,,,,,
moon boot,giavera del montello,,,,1969,,,,,footwear,,,,,,
morbidelli,pesaro,,,,1960,,,,,automobiles,,,,,,
moretti motor company,turin,,,,1925,,,,,automobiles,,,,,,
moschino,milan,,,,1983,,,,,clothing & accessories,,,,,,
moser cicli,trento,,,,1979,,,,,recreational products,,,,,,
moto guzzi,mandello del lario,,,,1921,,,,,automobiles,,,,,,
moto morini,bologna,,,,1937,,,,,automobiles,,,,,,
moto rumi,bergamo,,,,,,,,,automobiles,,,,,,
motobi,pesaro,,,,1949,,,,,automobiles,,,,,,
mutti,montechiarugolo,,,,1899,,,,,food products,,,,,,
mv agusta,varese,,,,1945,,,,,automobiles,,,,,,
nardi,turin,,,,1932,,,,,automobiles,,,,,,
natuzzi,santeramo in colle,,,,1959,,,,,furnishings,,,,,,
neos,somma lombardo,,,,2001,,,,,airlines,,,,,,
new holland construction,turin,,,,1895,,,,,commercial vehicles & trucks,,,,,,
nolan,bergamo,,,,1972,,,,,auto parts,,,,,,
nordica,giavera del montello,,,,1939,,,,,clothing & accessories,,,,,,
novarossi,monticelli brusati,,,,1984,,,,,recreational products,,,,,,
nuova cometra,pace del mela,,,,1999,,,,,commercial rail vehicles,,,,,,
nuovo banco ambrosiano,milan,,,,1982,,,,,banks,,,,,,
osca,san lazzaro di savena,,,,1947,,,,,automobiles,,,,,,
officine meccaniche,milan,,,,1918,,,,,commercial vehicles & trucks,,,,,,
olidata,cesena,,,,1982,,,,,software,,,,,,
olivetti,ivrea,,,,1908,,,,,consumer electronics,,,,,,
omas,bologna,,,,1925,,,,,nondurable household products,,,,,,
omp racing,ronco scrivia,,,,1973,,,,,auto parts,,,,,,
onda mobile communication,roveredo in piano,,,,2003,,,,,telecommunications equipment,,,,,,
osella,verolengo,,,,1965,,,,,automobiles,,,,,,
ostoni,cormano,,,,1958,,,,,durable household products,,,,,,
oto melara,rome,,,,1905,,,,,defense,,,,,,
oz group,san martino di lupari,,,,1971,,,,,tires,,,,,,
pagani,san cesario sul panaro,,,,1992,,,,,automobiles,,,,,,
pal zileri,vicenza,,,,1980,,,,,clothing & accessories,,,,,,
panerai,milan,,,,1860,,,,,clothing & accessories,,,,,,
panini comics,modena,,,,1994,,,,,publishing,,,,,,
parmalat,collecchio,,,,1961,,,,,food products,,,,,,
partenavia,arzano,,,,1957,,,,,aerospace,,,,,,
paton,settimo milanese,,,,1958,,,,,automobiles,,,,,,
peg perego,arcore,,,,1949,,,,,toys,,,,,,
perazzi,brescia,,,,1957,,,,,defense,,,,,,
perfetti van melle,lainate,,,,2001,,,,,food products,,,,,,
perini navi,viareggio,,,,1983,,,,,shipbuilding,,,,,,
permasteelisa,vittorio veneto,,,,1973,,,,,heavy construction,,,,,,
peroni spa,gallarate,,,,1792,,,,,recreational products,,,,,,
persol,agordo,,,,1917,,,,,clothing & accessories,,,,,,
perugina,perugia,,,,1907,,,,,food products,,,,,,
piaggio aerospace,genoa,,,,1884,,,,,aerospace & defense,,,,,,
piaggio,pontedera,,,,1884,,,,,automobiles,,,,,,
pinarello,treviso,,,,1952,,,,,recreational products,,,,,,
pininfarina,cambiano,,,,1930,,,,,automobiles,,,,,,
pirelli,milan,,,,1872,,,,,tires,,,,,,
pogliaghi,milan,,,,1947,,,,,recreational products,,,,,,
police,venice,,,,1983,,,,,clothing & accessories,,,,,,
poste air cargo,rome,,,,1981,,,,,airlines,,,,,,
poste italiane,rome,,,,1862,,,,,delivery services,,,,,,
prada,milan,,,,1913,,,,,clothing & accessories,,,,,,
prinetti & stucchi,milan,,,,1901,,,,,recreational products,,,,,,
