name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
novozymes a-s,,bagsvaerd,denmark,,,,"6,184",ester baiget,kr.262.69 billion,"denmark, basicmaterials, chemicals, denmarkbasicmaterials, denmarkchemicals",,,,,,,,,,,
givaudan sa,,vernier,switzerland,,,,"16,842",,chf36.37 billion,"switzerland, basicmaterials, specialtychemicals, switzerlandbasicmaterials, switzerlandspecialtychemicals",,,,,,,,,,,
ebay inc,,sanjose,ca,,,"september 3, 1995","10,800",jamie j ian,39340000000,"unitedstates, consumerdiscretionary, internetretail, unitedstatesconsumerdiscretionary, unitedstatesinternetretail",,,,,,,,,,,
alimentation couche-tard inc,,laval,qc,,,1980,"98,000",brian p hannasch,c$50.00 billion,"canada, consumerstaples, grocerystores, canadaconsumerstaples, canadagrocerystores",,,,,,,,,,,
eqt ab,,tokyo,japan,,,,"1,059",christian sinding,35.94 billion,"japan, financials, assetmanagement, japanfinancials, japanassetmanagement",,,,,,,,,,,
kuehne nagel international ag,,schindellegi,switzerland,,,,"73,516",detlef a trefzger,chf31.19 billion,"switzerland, industrials, integratedfreight&logistics, switzerlandindustrials, switzerlandintegratedfreight&logistics",,,,,,,,,,,
discover financial services,,riverwoods,il,,,1985,"16,700",roger crosby hochschild,33729999999,"unitedstates, financials, creditservices, unitedstatesfinancials, unitedstatescreditservices",,,,,,,,,,,
tyson foods inc,,springdale,ar,,,1935,"137,000",donnie d king,33729999999,"unitedstates, consumerstaples, farmproducts, unitedstatesconsumerstaples, unitedstatesfarmproducts",,,,,,,,,,,
halliburton company,,houston,tx,,,1919,"40,000",jeffrey allen miller,33950000000,"unitedstates, energy, oil&gasequipment&services, unitedstatesenergy, unitedstatesoil&gasequipment&services",,,,,,,,,,,
t rowe price group inc,,baltimore,md,,,1937,"7,529",robert w sharps cfa cpa cfa cpa,34009999999,"unitedstates, financials, assetmanagement, unitedstatesfinancials, unitedstatesassetmanagement",,,,,,,,,,,
chunghwa telecom co ltd,,taipeicity,taiwan,,,"june 15, 1996","20,341",chi-mau sheih,tw$977.01 billion,"taiwan, communicationservices, telecomservices, taiwancommunicationservices, taiwantelecomservices",,,,,,,,,,,
equity residential,,chicago,il,,,1969,"2,400",mark j parrell,34110000000,"unitedstates, realestate, reitresidential, unitedstatesrealestate, unitedstatesreitresidential",,,,,,,,,,,
chongqing zhifei biological products co ltd,,,,,,,,,cn217.17 billion,"china, healthcare, biotechnology, chinahealthcare, chinabiotechnology",,,,,,,,,,,
arthur j gallagher & co,,rollingmeadows,il,,,1927,"39,000",j patrick gallagher jr,34220000000,"unitedstates, financials, insurancebrokers, unitedstatesfinancials, unitedstatesinsurancebrokers",,,,,,,,,,,
z holdings corp,,tokyo,japan,,,,"22,531",kentaro kawabe,4.194 trillion,"japan, consumerdiscretionary, internetretail, japanconsumerdiscretionary, japaninternetretail",,,,,,,,,,,
verisk analytics inc,,jerseycity,nj,,,1971,"9,367",scott g stephenson,34390000000,"unitedstates, industrials, consultingservices, unitedstatesindustrials, unitedstatesconsultingservices",,,,,,,,,,,
sydney airport limited,,sydney,nsw,,,2002,418,,a$47.36 billion,"australia, industrials, airports&airservices, australiaindustrials, australiaairports&airservices",,,,,,,,,,,
verbund ag,,vienna,austria,,,,"2,870",michael strugl mba,31.17 billion,"utilities, utilitiesrenewable",,,,,,,,,,,
align technology inc,,tempe,az,,,1997,"22,540",joseph m hogan,34490000000,"unitedstates, healthcare, medicaldevices, unitedstateshealthcare, unitedstatesmedicaldevices",,,,,,,,,,,
fastenal company,,winona,mn,,,1967,"18,370",daniel l florness,34580000000,"unitedstates, industrials, industrialdistribution, unitedstatesindustrials, unitedstatesindustrialdistribution",,,,,,,,,,,
ameriprise financial inc,,minneapolis,mn,,,1894,"12,000",james m cracchiolo,34640000000,"unitedstates, financials, assetmanagement, unitedstatesfinancials, unitedstatesassetmanagement",,,,,,,,,,,
arcelormittal,,luxembourgcity,luxembourg,,,,"158,000",aditya mittal,34660000000,"basicmaterials, steel",,,,,,,,,,,
budweiser brewing company apac ltd,,,,,,,,,hk$272.04 billion,"hongkong, consumerstaples, beveragesbrewers, hongkongconsumerstaples, hongkongbeveragesbrewers",,,,,,,,,,,
china citic bank corp ltd,,beijing,china,,,,"57,062",,cn221.69 billion,"china, financials, banks, chinafinancials, chinabanks",,,,,,,,,,,
consolidated edison inc,,newyork,ny,,,1823 as the new york gas light company,"13,871",timothy p cawley,34890000000,"unitedstates, utilities, utilitiesregulatedelectric, unitedstatesutilities, unitedstatesutilitiesregulatedelectric",,,,,,,,,,,
cheniere energy inc,,houston,tx,,,1996,"1,550",jack a fusco,34920000000,"unitedstates, energy, oil&gasmidstream, unitedstatesenergy, unitedstatesoil&gasmidstream",,,,,,,,,,,
old dominion freight line inc,,thomasville,nc,,,1934,"23,663",greg c gantt,34940000000,"unitedstates, industrials, trucking, unitedstatesindustrials, unitedstatestrucking",,,,,,,,,,,
sun hung kai properties ltd,,wanchai,hongkong,,,,"38,500",,hk$274.46 billion,"hongkong, realestate, realestatedevelopment, hongkongrealestate, hongkongrealestatedevelopment",,,,,,,,,,,
yum brands inc,,louisville,ky,,,"october 6, 1997","36,000",david w gibbs,35120000000,"unitedstates, consumerdiscretionary, restaurants, unitedstatesconsumerdiscretionary, unitedstatesrestaurants",,,,,,,,,,,
imperial oil limited,,calgary,ab,,,1880,"5,400",bradley william corson bs,c$43.97 billion,"canada, energy, oil&gasintegrated, canadaenergy, canadaoil&gasintegrated",,,,,,,,,,,
avalonbay communities inc,,arlington,va,,,1978,"2,839",benjamin w schall,35190000000,"unitedstates, realestate, reitresidential, unitedstatesrealestate, unitedstatesreitresidential",,,,,,,,,,,
generali,,,,,,,,,31.86 billion,"italy, financials, insurancediversified, italyfinancials, italyinsurancediversified",,,,,,,,,,,
hexagon ab,,stockholm,sweden,,,,"22,097",ola rollan bsc bsc econ,31.87 billion,"sweden, technology, scientific&technicalinstruments, swedentechnology, swedenscientific&technicalinstruments",,,,,,,,,,,
telstra corporation limited,,melbourne,vic,,,1 july 1975,"26,728",andrew richard penn mba amp mba bec fcca hfaipm,a$46.99 billion,"australia, communicationservices, telecomservices, australiacommunicationservices, australiatelecomservices",,,,,,,,,,,
natwest group plc,,edinburgh,unitedkingdom,,,25 march 1968,"58,735",alison marie rose-slade ba,24.95 billion,"unitedkingdom, financials, banks, unitedkingdomfinancials, unitedkingdombanks",,,,,,,,,,,
hess corporation,,newyork,ny,,,"december 11, 1919","1,545",john b hess,32810000000,"unitedstates, energy, oil&gase&p, unitedstatesenergy, unitedstatesoil&gase&p",,,,,,,,,,,
orange sa,,paris,france,,,1 january 1988,"132,002",stephane richard,32840000000,"france, communicationservices, telecomservices, francecommunicationservices, francetelecomservices",,,,,,,,,,,
deutsche borse ag,,eschborn,germany,,,,"8,855",theodor weimer,29.86 billion,"germany, financials, financialdata&stockexchanges, germanyfinancials, germanyfinancialdata&stockexchanges",,,,,,,,,,,
cenovus energy inc,,calgary,ab,,,2009,"5,938",alexander j pourbaix,c$41.34 billion,"canada, energy, oil&gasintegrated, canadaenergy, canadaoil&gasintegrated",,,,,,,,,,,
aptiv plc,,dublin,ireland,,,1994,"155,000",kevin p clark,33020000000,"ireland, consumerdiscretionary, autoparts, irelandconsumerdiscretionary, irelandautoparts",,,,,,,,,,,
rockwell automation inc,,milwaukee,wi,,,1903,"24,500",blake d moret,33049999999,"unitedstates, industrials, specialtyindustrialmachinery, unitedstatesindustrials, unitedstatesspecialtyindustrialmachinery",,,,,,,,,,,
sun life financial inc,,toronto,on,,,,"22,719",kevin david strain ca cpa,c$41.41 billion,"canada, financials, insurancediversified, canadafinancials, canadainsurancediversified",,,,,,,,,,,
otis worldwide corporation,,farmington,ct,,,20 september 1853,"70,000",judith f marks,33090000000,"unitedstates, industrials, specialtyindustrialmachinery, unitedstatesindustrials, unitedstatesspecialtyindustrialmachinery",,,,,,,,,,,
zoom video communications inc,,sanjose,ca,,,"april 21, 2011","6,787",eric s yuan,33220000000,"unitedstates, communicationservices, telecomservices, unitedstatescommunicationservices, unitedstatestelecomservices",,,,,,,,,,,
china resources land ltd,,wanchai,hongkong,,,,"47,537",,hk$260.54 billion,"hongkong, realestate, realestatedevelopment, hongkongrealestate, hongkongrealestatedevelopment",,,,,,,,,,,
telefonaktiebolaget lm ericsson,,stockholm,sweden,,,"stockholm, sweden 1876","100,454",e borje ekholm mba msc,kr312.00 billion,"sweden, technology, communicationequipment, swedentechnology, swedencommunicationequipment",,,,,,,,,,,
international flavors & fragrances inc,,newyork,ny,,,1889 ,"24,000",franklin k clyburn jr,33320000000,"unitedstates, basicmaterials, specialtychemicals, unitedstatesbasicmaterials, unitedstatesspecialtychemicals",,,,,,,,,,,
china vanke co ltd,,shenzhen,china,,,,"140,565",jiusheng zhu mba,cn212.19 billion,"china, realestate, realestatedevelopment, chinarealestate, chinarealestatedevelopment",,,,,,,,,,,
koninklijke ahold delhaize nv,,zaandam,netherlands,,,,"144,550",frans w h muller,30.26 billion,"netherlands, consumerstaples, grocerystores, netherlandsconsumerstaples, netherlandsgrocerystores",,,,,,,,,,,
ptt pcl,,bangkok,thailand,,,,,auttapol rerkpiboon,1.122 trillion,"thailand, energy, oil&gasintegrated, thailandenergy, thailandoil&gasintegrated",,,,,,,,,,,
mizuho financial group inc,,tokyo,japan,,,2001,"54,492",masahiro kihara,4.101 trillion,"japan, financials, banks, japanfinancials, japanbanks",,,,,,,,,,,
kkr & co inc,,newyork,ny,,,1976,"3,238",joseph y bae,33490000000,"unitedstates, financials, assetmanagement, unitedstatesfinancials, unitedstatesassetmanagement",,,,,,,,,,,
poly developments and holdings group co ltd,,,,,,,,,cn214.04 billion,"china, realestate, realestatedevelopment, chinarealestate, chinarealestatedevelopment",,,,,,,,,,,
mtr corp ltd,,,,,,,,,hk$263.67 billion,"hongkong, industrials, railroads, hongkongindustrials, hongkongrailroads",,,,,,,,,,,
fanuc corp,,yamanashi,japan,,,,"8,256",kenji yamaguchi,4.126 trillion,"japan, industrials, specialtyindustrialmachinery, japanindustrials, japanspecialtyindustrialmachinery",,,,,,,,,,,
henkel ag & co kgaa,,dusseldorf,germany,,,,"52,450",carsten knobel,27.63 billion,"germany, consumerstaples, household&personalproducts, germanyconsumerstaples, germanyhousehold&personalproducts",,,,,,,,,,,
energy transfer lp,,dallas,tx,,,1995,"12,558",marshall s mccrea iii,30690000000,"unitedstates, energy, oil&gasmidstream, unitedstatesenergy, unitedstatesoil&gasmidstream",,,,,,,,,,,
loblaw companies limited,,brampton,on,,,"toronto, ontario, canada 1956","200,000",galen g weston ba mba mba,c$38.43 billion,"canada, consumerstaples, grocerystores, canadaconsumerstaples, canadagrocerystores",,,,,,,,,,,
veeva systeinc,,pleasanton,ca,,,2007,"4,506",peter p gassner,30760000000,"unitedstates, healthcare, healthinformationservices, unitedstateshealthcare, unitedstateshealthinformationservices",,,,,,,,,,,
twitter inc,,sanfrancisco,ca,,,"march 21, 2006","7,500",parag agrawal,30830000000,"unitedstates, communicationservices, internetcontent&information, unitedstatescommunicationservices, unitedstatesinternetcontent&information",,,,,,,,,,,
nokia corporation,,espoo,finland,,,12 may 1865,"87,927",pekka ilmari lundmark,kr289.74 billion,"finland, technology, communicationequipment, finlandtechnology, finlandcommunicationequipment",,,,,,,,,,,
saic motor corp ltd,,shanghai,china,,,,"204,815",,cn196.78 billion,"china, consumerdiscretionary, automanufacturers, chinaconsumerdiscretionary, chinaautomanufacturers",,,,,,,,,,,
state street corporation,,boston,ma,,,1792,"38,784",ronald philip o'hanley,30950000000,"unitedstates, financials, assetmanagement, unitedstatesfinancials, unitedstatesassetmanagement",,,,,,,,,,,
engie sa,,courbevoie,france,,,,"154,364",catherine macgregor,28.06 billion,"france, utilities, utilitiesdiversified, franceutilities, franceutilitiesdiversified",,,,,,,,,,,
franco-nevada corporation,,toronto,on,,,,38,paul brink,c$38.81 billion,"canada, basicmaterials, gold, canadabasicmaterials, canadagold",,,,,,,,,,,
anhui conch cement company ltd,,,,,,,,,cn197.41 billion,"china, basicmaterials, buildingmaterials, chinabasicmaterials, chinabuildingmaterials",,,,,,,,,,,
zscaler inc,,sanjose,ca,,,2007,"3,153",jagtar singh chaudhry,31030000000,"unitedstates, technology, softwareinfrastructure, unitedstatestechnology, unitedstatessoftwareinfrastructure",,,,,,,,,,,
china pacific insurance,,,,,,,,,cn197.51 billion,"china, financials, insurancelife, chinafinancials, chinainsurancelife",,,,,,,,,,,
eon se,,essen,germany,,,,"63,227",leonhard birnbaum,28.17 billion,"germany, utilities, utilitiesdiversified, germanyutilities, germanyutilitiesdiversified",,,,,,,,,,,
ametek inc,,berwyn,pa,,,1930,"18,500",david a zapico,31150000000,"unitedstates, industrials, specialtyindustrialmachinery, unitedstatesindustrials, unitedstatesspecialtyindustrialmachinery",,,,,,,,,,,
zhangzhou pientzehuang pharmaceutical ltd,,,,,,,,,cn198.35 billion,"china, healthcare, drugmanufacturersgeneral, chinahealthcare, chinadrugmanufacturersgeneral",,,,,,,,,,,
formosa petrochemical corp,,,,,,,,,tw$895.44 billion,"taiwan, energy, oil&gasrefining&marketing, taiwanenergy, taiwanoil&gasrefining&marketing",,,,,,,,,,,
koninklijke dsm nv,,heerlen,netherlands,,,,"21,358",dimitri de vreeze,28.28 billion,"netherlands, basicmaterials, specialtychemicals, netherlandsbasicmaterials, netherlandsspecialtychemicals",,,,,,,,,,,
swisscom ag,,bern,switzerland,,,,"18,905",urs schaeppi lic oec hsg,chf28.94 billion,"switzerland, communicationservices, telecomservices, switzerlandcommunicationservices, switzerlandtelecomservices",,,,,,,,,,,
biogen inc,,cambridge,ma,,,1978,"9,610",michel vounatsos,31350000000,"unitedstates, healthcare, drugmanufacturersgeneral, unitedstateshealthcare, unitedstatesdrugmanufacturersgeneral",,,,,,,,,,,
japan post holdings co ltd,,tokyo,japan,,,,"243,612",hiroya masuda,3.849 trillion,"japan, financials, banks, japanfinancials, japanbanks",,,,,,,,,,,
crh plc,,dublin,ireland,,,"cement limited 1936, roadstone limited 1949 & merger to form cement roadstone holdings 1970","77,400",,23.98 billion,"ireland, basicmaterials, buildingmaterials, irelandbasicmaterials, irelandbuildingmaterials",,,,,,,,,,,
china telecom corp ltd,,wanchai,hongkong,,,,"278,922",ruiwen ke,hk$246.68 billion,"hongkong, communicationservices, telecomservices, hongkongcommunicationservices, hongkongtelecomservices",,,,,,,,,,,
eversource energy,,springfield,ma,,,1966,"9,227",joseph r nolan jr,31560000000,"unitedstates, utilities, utilitiesregulatedelectric, unitedstatesutilities, unitedstatesutilitiesregulatedelectric",,,,,,,,,,,
foxconn industrial internet co ltd,,,,,,,,,cn200.96 billion,"china, technology, communicationequipment, chinatechnology, chinacommunicationequipment",,,,,,,,,,,
japan tobacco inc,,,,,,,,,3.870 trillion,"japan, consumerstaples, tobacco, japanconsumerstaples, japantobacco",,,,,,,,,,,
corning incorporated,,corning,ny,,,1851,"61,200",wendell p weeks,31600000000,"unitedstates, technology, electroniccomponents, unitedstatestechnology, unitedstateselectroniccomponents",,,,,,,,,,,
goodman group,,rosebery,nsw,,,1989,941,gregory leith goodman,a$42.19 billion,"australia, realestate, reitdiversified, australiarealestate, australiareitdiversified",,,,,,,,,,,
oneok inc,,tulsa,ok,,,1906,"2,847",pierce h norton ii,31660000000,"unitedstates, energy, oil&gasmidstream, unitedstatesenergy, unitedstatesoil&gasmidstream",,,,,,,,,,,
mettler-toledo international inc,,columbus,oh,,,1945,"15,600",patrick k kaltenbach,31780000000,"unitedstates, healthcare, diagnostics&research, unitedstateshealthcare, unitedstatesdiagnostics&research",,,,,,,,,,,
perusahaan perseroan persero pt telekomunikasi indonesia tbk,,bandung,indonesia,,,23 october 1856,"20,817",,31780000000,"indonesia, communicationservices, telecomservices, indonesiacommunicationservices, indonesiatelecomservices",,,,,,,,,,,
ppg industries inc,,pittsburgh,pa,,,1883,"49,300",michael h mcgarry,31890000000,"unitedstates, basicmaterials, specialtychemicals, unitedstatesbasicmaterials, unitedstatesspecialtychemicals",,,,,,,,,,,
japan post bank coltd,,tokyo,japan,,,,"12,451",,3.911 trillion,"japan, financials, banks, japanfinancials, japanbanks",,,,,,,,,,,
longfor group holdings ltd,,beijing,china,,,,"44,065",xuping chen,hk$250.55 billion,"china, realestate, realestatedevelopment, chinarealestate, chinarealestatedevelopment",,,,,,,,,,,
great wall motor co ltd,,baoding,china,,,,"63,174",,cn203.69 billion,"china, consumerdiscretionary, automanufacturers, chinaconsumerdiscretionary, chinaautomanufacturers",,,,,,,,,,,
paccar inc,,bellevue,wa,,,1905,"28,500",r preston feight,32040000000,"unitedstates, industrials, farm&heavyconstructionmachinery, unitedstatesindustrials, unitedstatesfarm&heavyconstructionmachinery",,,,,,,,,,,
weg sa,,jaraguadosul,sc,,,,"36,987",harry schmelzer jr,r$149.30 billion,"brazil, industrials, specialtyindustrialmachinery, brazilindustrials, brazilspecialtyindustrialmachinery",,,,,,,,,,,
brown-forman corporation,,louisville,ky,,,1870,"4,700",lawson e whiting,32070000000,"unitedstates, consumerstaples, beverageswineries&distilleries, unitedstatesconsumerstaples, unitedstatesbeverageswineries&distilleries",,,,,,,,,,,
barclays plc,,london,unitedkingdom,,,17 november 1690,"81,600",coimbatore sundararajan venkatakrishnan,24.55 billion,"unitedkingdom, financials, banks, unitedkingdomfinancials, unitedkingdombanks",,,,,,,,,,,
anta sports products ltd,,jinjiang,china,,,,"52,000",shizhong ding,hk$252.23 billion,"china, consumerdiscretionary, leisure, chinaconsumerdiscretionary, chinaleisure",,,,,,,,,,,
singapore telecommunications ltd,,singapore,singapore,,,,"22,914",kuan moon yuen,s$43.73 billion,"singapore, communicationservices, telecomservices, singaporecommunicationservices, singaporetelecomservices",,,,,,,,,,,
haier smart home co ltd,,,,,,,,,cn205.57 billion,"china, consumerdiscretionary, furnishings,fixtures&appliances, chinaconsumerdiscretionary, chinafurnishings,fixtures&appliances",,,,,,,,,,,
cellnex telecom sa,,madrid,spain,,,,"2,877",tobias martinez gimeno,29.26 billion,"spain, communicationservices, telecomservices, spaincommunicationservices, spaintelecomservices",,,,,,,,,,,
citic ltd,,central,hongkong,,,,"135,304",,hk$253.25 billion,"hongkong, industrials, conglomerates, hongkongindustrials, hongkongconglomerates",,,,,,,,,,,
wuxi biologics,,wuxi,china,,,,"9,864",zhisheng chen,hk$253.87 billion,"china, healthcare, biotechnology, chinahealthcare, chinabiotechnology",,,,,,,,,,,
china overseas land & investment ltd,,central,hongkong,,,,"5,916",zhichao zhang,hk$254.52 billion,"hongkong, realestate, realestatedevelopment, hongkongrealestate, hongkongrealestatedevelopment",,,,,,,,,,,
amerisourcebergen corporation,,chesterbrook,pa,,,merger between amerisource health and bergen brunswig in 2001,"38,000",steven h collis,32509999999,"unitedstates, healthcare, medicaldistribution, unitedstateshealthcare, unitedstatesmedicaldistribution",,,,,,,,,,,
wec energy group inc,,milwaukee,wi,,,1896,"6,938",scott j lauber,32540000000,"unitedstates, utilities, utilitiesregulatedelectric, unitedstatesutilities, unitedstatesutilitiesregulatedelectric",,,,,,,,,,,
ross stores inc,,dublin,ca,,,1982,"88,100",barbara rentler,32710000000,"unitedstates, consumerdiscretionary, apparelretail, unitedstatesconsumerdiscretionary, unitedstatesapparelretail",,,,,,,,,,,
coupang inc,,seoul,southkorea,,,,"68,000",bom suk kim,30530000000,"southkorea, consumerdiscretionary, internetretail, southkoreaconsumerdiscretionary, southkoreainternetretail",,,,,,,,,,,
the people's insurance company group of china ltd,,beijing,china,,,,"193,494",,cn177.70 billion,"china, financials, insuranceproperty&casualty, chinafinancials, chinainsuranceproperty&casualty",,,,,,,,,,,
ck hutchison holdings ltd,,central,hongkong,,,,"172,907",,hk$218.91 billion,"hongkong, industrials, conglomerates, hongkongindustrials, hongkongconglomerates",,,,,,,,,,,
airports of thailand public company ltd,,bangkok,thailand,,,,,,938.89 billion,"thailand, industrials, airports&airservices, thailandindustrials, thailandairports&airservices",,,,,,,,,,,
sirius xm holdings inc,,newyork,ny,,,"july 29, 2008","5,590",jennifer c witz,28050000000,"unitedstates, communicationservices, broadcasting, unitedstatescommunicationservices, unitedstatesbroadcasting",,,,,,,,,,,
tesco plc,,welwyngardencity,unitedkingdom,,,"1919  1919  - hackney, london, england","360,000",ken murphy,21.44 billion,"unitedkingdom, consumerstaples, grocerystores, unitedkingdomconsumerstaples, unitedkingdomgrocerystores",,,,,,,,,,,
porsche automobil holding se,,stuttgart,germany,,,,888,george wills,25.48 billion,"germany, consumerdiscretionary, automanufacturers, germanyconsumerdiscretionary, germanyautomanufacturers",,,,,,,,,,,
semiconductor manufacturing international corp,,,,,,,,,cn179.68 billion,"china, technology, semiconductors, chinatechnology, chinasemiconductors",,,,,,,,,,,
equifax inc,,atlanta,ga,,,1899,"12,700",mark w begor,28240000000,"unitedstates, industrials, consultingservices, unitedstatesindustrials, unitedstatesconsultingservices",,,,,,,,,,,
ashtead group plc,,london,unitedkingdom,,,1947,"21,033",brendan horgan,21.57 billion,"unitedkingdom, industrials, rental&leasingservices, unitedkingdomindustrials, unitedkingdomrental&leasingservices",,,,,,,,,,,
cerner corporation,,northkansascity,mo,,,1979,"25,150",david todd feinberg mba,28310000000,"unitedstates, healthcare, healthinformationservices, unitedstateshealthcare, unitedstateshealthinformationservices",,,,,,,,,,,
hormel foods corporation,,austin,mn,,,1891,"20,000",james p snee,28520000000,"unitedstates, consumerstaples, packagedfoods, unitedstatesconsumerstaples, unitedstatespackagedfoods",,,,,,,,,,,
apa group,,sydney,nsw,,,,"2,000",robert anthony wheals ca bcom bcom ca gaicd maicd,a$38.06 billion,"australia, utilities, utilitiesregulatedgas, australiautilities, australiautilitiesregulatedgas",,,,,,,,,,,
naturgy energy group sa,,humanesdemadrid,spain,,,,"7,231",francisco miguel reynas massanet,25.99 billion,"spain, utilities, utilitiesregulatedgas, spainutilities, spainutilitiesregulatedgas",,,,,,,,,,,
techtronic industries company ltd,,kwaichung,hongkong,,,,"51,426",joseph galli jr bsba mba mba,hk$225.23 billion,"hongkong, industrials, tools&accessories, hongkongindustrials, hongkongtools&accessories",,,,,,,,,,,
csx corporation,,jacksonville,fl,,,"november 1, 1980","20,900",james m foote,28900000000,"unitedstates, industrials, railroads, unitedstatesindustrials, unitedstatesrailroads",,,,,,,,,,,
svb financial group,,santaclara,ca,,,1983,"6,567",gregory w becker,28910000000,"unitedstates, financials, banks, unitedstatesfinancials, unitedstatesbanks",,,,,,,,,,,
cosco shipping holdings co ltd,,shanghai,china,,,,"29,379",,cn184.09 billion,"china, industrials, marineshipping, chinaindustrials, chinamarineshipping",,,,,,,,,,,
rwe ag,,essen,germany,,,,"18,902",markus krebber,26.30 billion,"germany, utilities, utilitiesdiversified, germanyutilities, germanyutilitiesdiversified",,,,,,,,,,,
las vegas sands corp,,lasvegas,nv,,,"november 17, 1988","44,500",robert glen goldstein,29070000000,"unitedstates, consumerdiscretionary, resorts&casinos, unitedstatesconsumerdiscretionary, unitedstatesresorts&casinos",,,,,,,,,,,
tongwei co ltd,,,,,,,,,cn185.15 billion,"china, consumerstaples, farmproducts, chinaconsumerstaples, chinafarmproducts",,,,,,,,,,,
rogers communications inc,,toronto,on,,,,"23,000",anthony staffieri fca fca fcpa,c$36.47 billion,"canada, communicationservices, telecomservices, canadacommunicationservices, canadatelecomservices",,,,,,,,,,,
edf,,paris,france,,,,"163,423",jean-bernard levy,26.40 billion,"france, utilities, utilitiesdiversified, franceutilities, franceutilitiesdiversified",,,,,,,,,,,
amadeus it group sa,,madrid,spain,,,,"15,936",luis maroto camino,26.42 billion,"spain, technology, informationtechnologyservices, spaintechnology, spaininformationtechnologyservices",,,,,,,,,,,
astellas pharma inc,,tokyo,japan,,,,"15,455",kenji yasukawa phd,3.579 trillion,"japan, healthcare, drugmanufacturersgeneral, japanhealthcare, japandrugmanufacturersgeneral",,,,,,,,,,,
keysight technologies inc,,santarosa,ca,,,2014,"14,300",ronald s nersesian,29400000000,"unitedstates, technology, scientific&technicalinstruments, unitedstatestechnology, unitedstatesscientific&technicalinstruments",,,,,,,,,,,
ball corporation,,westminster,ca,,,1880,"24,300",john a hayes,29400000000,"unitedstates, consumerdiscretionary, packaging&containers, unitedstatesconsumerdiscretionary, unitedstatespackaging&containers",,,,,,,,,,,
saudi electricity company,,riyadh,saudiarabia,,,,,,sr110.34 billion,"saudiarabia, utilities, utilitiesregulatedelectric, saudiarabiautilities, saudiarabiautilitiesregulatedelectric",,,,,,,,,,,
weyerhaeuser company,,seattle,wa,,,1900,"9,214",devin w stockfish esq jd,29420000000,"unitedstates, realestate, reitspecialty, unitedstatesrealestate, unitedstatesreitspecialty",,,,,,,,,,,
nasdaq inc,,newyork,ny,,,"february 8, 1971","5,814",adena t friedman,29520000000,"unitedstates, financials, financialdata&stockexchanges, unitedstatesfinancials, unitedstatesfinancialdata&stockexchanges",,,,,,,,,,,
spotify technology sa,,luxembourg,luxembourg,,,23 april 2006,"6,617",daniel g ek,29560000000,"communicationservices, internetcontent&information",,,,,,,,,,,
copart inc,,dallas,tx,,,"vallejo, california 1982","8,600",a jayson adair,29580000000,"unitedstates, industrials, specialtybusinessservices, unitedstatesindustrials, unitedstatesspecialtybusinessservices",,,,,,,,,,,
cathay financial holding co ltd,,,,,,,,,tw$848.49 billion,"taiwan, financials, insurancelife, taiwanfinancials, taiwaninsurancelife",,,,,,,,,,,
unicredit spa,,milan,mi,,,,"80,879",andrea orcel,25.56 billion,"italy, financials, banks, italyfinancials, italybanks",,,,,,,,,,,
kbc group nv,,brussels,belgium,,,,"33,916",johan thijs,26.98 billion,"belgium, financials, banks, belgiumfinancials, belgiumbanks",,,,,,,,,,,
match group inc,,dallas,tx,,,1986,"2,500",sharmistha dubey,29820000000,"unitedstates, communicationservices, internetcontent&information, unitedstatescommunicationservices, unitedstatesinternetcontent&information",,,,,,,,,,,
willis towers watson plc,,london,unitedkingdom,,,5 january 2016,"46,000",carl a hess,29850000000,"unitedkingdom, financials, insurancebrokers, unitedkingdomfinancials, unitedkingdominsurancebrokers",,,,,,,,,,,
riyad bank,,riyadh,saudiarabia,,,,"5,660",mohammed abdullah al-yahya,sr112.01 billion,"saudiarabia, financials, banks, saudiarabiafinancials, saudiarabiabanks",,,,,,,,,,,
vestas wind systea-s,,aarhus,denmark,,,,"29,427",henrik andersen,kr.201.43 billion,"denmark, industrials, specialtyindustrialmachinery, denmarkindustrials, denmarkspecialtyindustrialmachinery",,,,,,,,,,,
cummins inc,,,,,,,,,29940000000,"unitedstates, industrials, specialtyindustrialmachinery, unitedstatesindustrials, unitedstatesspecialtyindustrialmachinery",,,,,,,,,,,
assa abloy ab,,stockholm,sweden,,,,"51,000",nico delvaux,27.19 billion,"sweden, industrials, security&protectionservices, swedenindustrials, swedensecurity&protectionservices",,,,,,,,,,,
alexandria real estate equities inc,,,,,,,,,30100000000,"unitedstates, realestate, reitoffice, unitedstatesrealestate, unitedstatesreitoffice",,,,,,,,,,,
saint-gobain,,courbevoie,france,,,,"167,816",benoit bazin,27.30 billion,"france, industrials, buildingproducts&equipment, franceindustrials, francebuildingproducts&equipment",,,,,,,,,,,
west pharmaceutical services inc,,exton,pa,,,1923,"10,065",eric m green,30230000000,"unitedstates, healthcare, medicalinstruments&supplies, unitedstateshealthcare, unitedstatesmedicalinstruments&supplies",,,,,,,,,,,
fujitsu ltd,,tokyo,japan,,,,"126,371",takahito tokita,3.709 trillion,"japan, technology, informationtechnologyservices, japantechnology, japaninformationtechnologyservices",,,,,,,,,,,
