name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
nasdaq inc,,,,,,"  february 8, 1971","  5,814",adena t friedman,,,,,,,,,,,,,
weyerhaeuser company,,,,,,  1900,"  9,214",devin w stockfish esq jd,,,,,,,,,,,,,
saudi electricity company,,,,,,,,,,,,,,,,,,,,,
ball corporation,,,,,,  1880,"  24,300",john a hayes,,,,,,,,,,,,,
keysight technologies inc,,,,,,  2014,"  14,300",ronald s nersesian,,,,,,,,,,,,,
astellas pharma inc,,,,,,,"  15,455",kenji yasukawa phd,,,,,,,,,,,,,
amadeus it group sa,,,,,,,"  15,936",luis maroto camino,,,,,,,,,,,,,
edf,,,,,,,"  163,423",jean-bernard levy,,,,,,,,,,,,,
rogers communications inc,,,,,,,"  23,000",anthony staffieri fca fca fcpa,,,,,,,,,,,,,
tongwei co ltd,,,,,,,"  25,549",,,,,,,,,,,,,,
las vegas sands corp,,,,,,"  november 17, 1988","  44,500",robert glen goldstein,,,,,,,,,,,,,
rwe ag,,,,,,,"  18,902",markus krebber,,,,,,,,,,,,,
cosco shipping holdings co ltd,,,,,,,"  29,379",,,,,,,,,,,,,,
svb financial group,,,,,,  1983,"  6,567",gregory w becker,,,,,,,,,,,,,
csx corporation,,,,,,"  november 1, 1980","  20,900",james m foote,,,,,,,,,,,,,
techtronic industries company ltd,,,,,,,"  51,426",joseph galli jr bsba mba mba,,,,,,,,,,,,,
naturgy energy group sa,,,,,,,"  7,231",francisco miguel reynas massanet,,,,,,,,,,,,,
apa group,,,,,,,"  2,000",robert anthony wheals ca bcom bcom ca gaicd maicd,,,,,,,,,,,,,
hormel foods corporation,,,,,,  1891,"  20,000",james p snee,,,,,,,,,,,,,
cerner corporation,,,,,,  1979,"  25,150",david todd feinberg mba,,,,,,,,,,,,,
ashtead group plc,,,,,,  1947,"  21,033",brendan horgan,,,,,,,,,,,,,
equifax inc,,,,,,  1899,"  12,700",mark w begor,,,,,,,,,,,,,
semiconductor manufacturing international corp,,,,,,,"  17,354",hai jun zhao,,,,,,,,,,,,,
porsche automobil holding se,,,,,,,  888,george wills,,,,,,,,,,,,,
tesco plc,,,,,,"  1919  1919  - hackney, london, england","  360,000",ken murphy,,,,,,,,,,,,,
sirius xm holdings inc,,,,,,"  july 29, 2008","  5,590",jennifer c witz,,,,,,,,,,,,,
airports of thailand public company ltd,,,,,,,,,,,,,,,,,,,,,
ck hutchison holdings ltd,,,,,,,"  172,907",,,,,,,,,,,,,,
the people's insurance company group of china ltd,,,,,,,"  193,494",,,,,,,,,,,,,,
expedia group inc,,,,,,"  october 22, 1996","  14,800",peter maxwell kern,,,,,,,,,,,,,
first republic bank,,,,,,  1985,"  6,295",michael j roffler,,,,,,,,,,,,,
koninklijke philips nv,,,,,,  15 may 1891,"  78,189",franaois adrianus van houten,,,,,,,,,,,,,
great-west lifeco inc,,,,,,  1891,"  28,000",paul anthony mahon,,,,,,,,,,,,,
thai beverage public company ltd,,,,,,,,thapana sirivadhanabhakdi,,,,,,,,,,,,,
swiss re ag,,,,,,,"  13,985",,,,,,,,,,,,,,
edison international,,,,,,  1886,"  13,003",pej pizarro,,,,,,,,,,,,,
wolters kluwer nv,,,,,,,"  19,454",nancy mckinstry,,,,,,,,,,,,,
on semiconductor corporation,,,,,,  1999,"  30,000",hassane s el-khoury,,,,,,,,,,,,,
caixabank sa,,,,,,,"  49,607",gonzalo maria gortazar rotaeche,,,,,,,,,,,,,
sampo oyj,,,,,,,"  13,340",torbjorn magnusson,,,,,,,,,,,,,
extra space storage inc,,,,,,  1977,"  4,309",joseph daniel margolis jd,,,,,,,,,,,,,
sartorius,,,,,,,"  13,832",joachim kreuzburg,,,,,,,,,,,,,
dr horton inc,,,,,,  1978,"  11,788",david v auld,,,,,,,,,,,,,
ww grainger inc,,,,,,  1927,"  22,700",donald g macpherson,,,,,,,,,,,,,
nari technology co ltd,,,,,,,"  8,806",,,,,,,,,,,,,,
kone oyj,,,,,,,"  62,720",henrik ehrnrooth msc econ,,,,,,,,,,,,,
mccormick & company incorporated,,,,,,  1889,"  14,000",lawrence e kurzius,,,,,,,,,,,,,
ntt data corp,,,,,,,"  139,677",hiroshi honma,,,,,,,,,,,,,
ganfeng lithium co ltd,,,,,,,"  5,533",liangbin li,,,,,,,,,,,,,
will semiconductor co ltd,,,,,,,"  3,291",,,,,,,,,,,,,,
interactive brokers group inc,,,,,,"  new york city, united states 1978","  2,571",milan galik,,,,,,,,,,,,,
gazprom neft pjsc,,,,,,,,alexander valerievich dyukov,,,,,,,,,,,,,
fubon financial holding co ltd,,,,,,,"  44,461",,,,,,,,,,,,,,
tractor supply company,,,,,,  1938,"  22,000",harry a lawton iii,,,,,,,,,,,,,
chocoladefabriken lindt & sprungli ag,,,,,,,"  14,000",dieter weisskopf phd,,,,,,,,,,,,,
ansys inc,,,,,,"  canonsburg, pennsylvania, united states 1970","  5,100",ajei s gopal phd,,,,,,,,,,,,,
shaanxi coal industry company ltd,,,,,,,"  36,344",,,,,,,,,,,,,,
aier eye hospital group co ltd,,,,,,,"  22,808",,,,,,,,,,,,,,
zimmer biomet holdings inc,,,,,,  1927,"  19,500",bryan c hanson,,,,,,,,,,,,,
bridgestone corp,,,,,,,"  138,036",shuichi ishibashi,,,,,,,,,,,,,
evolution gaming group ab,,,,,,,"  8,987",,,,,,,,,,,,,,
beijing wantai biological pharmacy enterprise co ltd,,,,,,,"  3,103",,,,,,,,,,,,,,
vonovia se,,,,,,,"  16,051",rolf eberhard buch,,,,,,,,,,,,,
sandvik ab,,,,,,,"  44,133",stefan widing,,,,,,,,,,,,,
cheniere energy partners lp,,,,,,,,jack a fusco,,,,,,,,,,,,,
pg&e corporation,,,,,,  1905,"  26,000",patricia kessler poppe,,,,,,,,,,,,,
kansas city southern,,,,,,  1887,"  6,522",patrick j ottensmeyer,,,,,,,,,,,,,
unity software inc,,,,,,  2004,"  5,245",john s riccitiello,,,,,,,,,,,,,
thales sa,,,,,,,"  81,098",patrice caine,,,,,,,,,,,,,
southwest airlines co,,,,,,"  march 15, 1967","  55,100",robert e jordan,,,,,,,,,,,,,
dte energy company,,,,,,,"  10,300",gerard m anderson,,,,,,,,,,,,,
intact financial corporation,,,,,,  1809,"  26,000",charles j g brindamour bsc,,,,,,,,,,,,,
deutsche bank ag,,,,,,  10 march 1869,"  82,969",christian sewing,,,,,,,,,,,,,
canon inc,,,,,,  10 august 1937,"  184,034",fujio mitarai,,,,,,,,,,,,,
lyondellbasell advanced polymers inc,,,,,,,"  5,300",bhavesh v patel,,,,,,,,,,,,,
national bank of canada,,,,,,  november 1979,"  27,804",laurent ferreira,,,,,,,,,,,,,
sonova holding ag,,,,,,,"  14,922",arnd kaldowski,,,,,,,,,,,,,
realty income corporation,,,,,,  1969,  367,sumit roy,,,,,,,,,,,,,
china everbright bank company ltd,,,,,,,"  46,989",,,,,,,,,,,,,,
twilio inc,,,,,,  2008,"  7,867",jeffrey lawson,,,,,,,,,,,,,
roblox corp,,,,,,,"  1,600",david baszucki,,,,,,,,,,,,,
telefonica sa,,,,,,  19 april 1924,"  104,150",jose maraa alvarez-pallete lopez,,,,,,,,,,,,,
central japan railway co,,,,,,,"  30,153",,,,,,,,,,,,,,
li auto inc,,,,,,  2015,"  11,901",xiang li,,,,,,,,,,,,,
enbw energie baden-wuerttemberg ag,,,,,,,"  24,519",frank mastiaux,,,,,,,,,,,,,
the hartford financial services group inc,,,,,,  1810,"  18,100",christopher jerome swift cpa,,,,,,,,,,,,,
laboratory corporation of america holdings,,,,,,"  september 5, 1978","  67,950",adam h schechter,,,,,,,,,,,,,
mongodb inc,,,,,,  2007,"  2,539",dev c ittycheria,,,,,,,,,,,,,
mitsubishi electric corporation,,,,,,"  january 15, 1921","  145,653",kei uruma,,,,,,,,,,,,,
banco santander brasil sa,,,,,,  1982,"  48,834",mario roberto opice leao,,,,,,,,,,,,,
axis bank ltd,,,,,,,"  86,266",amitabh chaudhry,,,,,,,,,,,,,
united rentals inc,,,,,,"  august 14, 1997","  20,400",matthew j flannery,,,,,,,,,,,,,
nan ya plastics corp,,,,,,,,,,,,,,,,,,,,,
lennar corporation,,,,,,  1954,"  10,753",jonathan m jaffe,,,,,,,,,,,,,
straumann holding ag,,,,,,,"  8,692",guillaume daniellot,,,,,,,,,,,,,
clp holdings ltd,,,,,,,"  7,061",richard kendall lancaster be,,,,,,,,,,,,,
yanzhou coal mining company ltd,,,,,,,"  63,869",,,,,,,,,,,,,,
firstenergy corp,,,,,,"  november 7, 1997","  12,395",steven e strah,,,,,,,,,,,,,
albemarle corporation,,,,,,  1994,"  6,000",jerry kent masters jr,,,,,,,,,,,,,
ck asset holdings limited,,,,,,,"  54,000",,,,,,,,,,,,,,
enphase energy inc,,,,,,  2006,"  2,260",badrinarayanan kothandaraman,,,,,,,,,,,,,
legrand sa,,,,,,,"  38,207",benoat coquart,,,,,,,,,,,,,
galaxy entertainment group ltd,,,,,,,"  17,088",,,,,,,,,,,,,,
skandinaviska enskilda banken ab,,,,,,,"  15,500",johan torgeby,,,,,,,,,,,,,
the mosaic company,,,,,,"  october 22, 2004","  12,525",james c o'rourke peng,,,,,,,,,,,,,
cdw corporation,,,,,,  1984,"  13,900",christine a leahy,,,,,,,,,,,,,
gartner inc,,,,,,  1979,"  16,600",eugene a hall,,,,,,,,,,,,,
edp renovaveis sa,,,,,,,"  2,114",miguel stilwell de andrade,,,,,,,,,,,,,
delta air lines inc,,,,,,"  march 2, 1925","  83,000",edward h bastian,,,,,,,,,,,,,
palantir technologies inc,,,,,,  2003,"  2,920",alexander c karp,,,,,,,,,,,,,
seagen inc,,,,,,  1997,"  2,675",clay b siegall,,,,,,,,,,,,,
diamondback energy inc,,,,,,,  870,travis d stice,,,,,,,,,,,,,
verisign inc,,,,,,"  april 12, 1995",  902,d james bidzos,,,,,,,,,,,,,
church & dwight co inc,,,,,,"  1847: as john dwight and company 1896: as church & dwight, co.","  5,100",matthew thomas farrell,,,,,,,,,,,,,
ameren corporation,,,,,,  1997,"  9,116",martin j lyons jr,,,,,,,,,,,,,
china minsheng banking corp ltd,,,,,,,"  59,262",,,,,,,,,,,,,,
live nation entertainment inc,,,,,,"  january 25, 2010","  10,200",michael rapino,,,,,,,,,,,,,
woodside petroleum ltd,,,,,,  26 july 1954,"  3,684",marguerite eileen o'neill bsc msc,,,,,,,,,,,,,
evergreen marine corp,,,,,,,,,,,,,,,,,,,,,
aena sme sa,,,,,,,"  8,162",maurici lucena betriu,,,,,,,,,,,,,
xpeng inc,,,,,,  2014,"  5,084",xiaopeng he,,,,,,,,,,,,,
northern trust corporation,,,,,,  1889,"  21,100",michael g o'grady,,,,,,,,,,,,,
slack technologies inc,,,,,,"  vancouver, british columbia, canada 2009","  1,664",phanich sodsee,,,,,,,,,,,,,
mid-america apartment communities inc,,,,,,  1977,"  2,429",h eric bolton jr,,,,,,,,,,,,,
fresenius se & co kgaa,,,,,,,"  316,078",stephan sturm,,,,,,,,,,,,,
fujifilm holdings corp,,,,,,,"  73,275",teiichi goto,,,,,,,,,,,,,
bt group plc,,,,,,  18 june 1846,"  99,700",philip eric rene jansen,,,,,,,,,,,,,
vulcan materials company,,,,,,  1909 as birmingham slag company,"  11,912",james thomas hill,,,,,,,,,,,,,
epiroc ab,,,,,,,"  15,529",helena hedblom msc,,,,,,,,,,,,,
delta electronics inc,,,,,,,,ping cheng,,,,,,,,,,,,,
public joint stock company polyus,,,,,,,,,,,,,,,,,,,,,
schindler holding ag,,,,,,,"  69,015",silvio napoli,,,,,,,,,,,,,
orix corporation,,,,,,,"  33,153",makoto inoue,,,,,,,,,,,,,
martin marietta materials inc,,,,,,  1993,"  10,000",c howard nye,,,,,,,,,,,,,
csc financial co ltd,,,,,,,"  9,994",,,,,,,,,,,,,,
best buy co inc,,,,,,"  august 22, 1966","  57,750",corie sue barry,,,,,,,,,,,,,
steris plc,,,,,,  1985,"  13,000",daniel a carestio,,,,,,,,,,,,,
entergy corporation,,,,,,  1913,"  12,369",leo p denault,,,,,,,,,,,,,
m3 inc,,,,,,,"  8,249",,,,,,,,,,,,,,
splunk inc,,,,,,  october 2003,"  7,500",graham vivian smith,,,,,,,,,,,,,
eve energy co ltd,,,,,,,"  9,669",,,,,,,,,,,,,,
ventas inc,,,,,,  1998,  434,debra a cafaro,,,,,,,,,,,,,
endesa sa,,,,,,,"  9,258",jose damian bogas galvez,,,,,,,,,,,,,
sse plc,,,,,,  1998,"  11,865",alistair phillips-davies,,,,,,,,,,,,,
michelin,,,,,,,"  118,400",florent menegaux,,,,,,,,,,,,,
horizon therapeutics public limited company,,,,,,  2005,"  1,890",timothy p walbert,,,,,,,,,,,,,
baoshan iron & steel co ltd,,,,,,,"  47,710",,,,,,,,,,,,,,
stanley black & decker inc,,,,,,  1843,"  71,300",james m loree,,,,,,,,,,,,,
sungrow power supply co ltd,,,,,,,"  4,492",ren xian cao,,,,,,,,,,,,,
beiersdorf ag,,,,,,,"  20,567",vincent warnery,,,,,,,,,,,,,
pt bank mandiri persero tbk,,,,,,,"  37,840",,,,,,,,,,,,,,
first quantum minerals ltd,,,,,,  1983,"  20,000",philip kelvin rodda pascall,,,,,,,,,,,,,
kubota corp,,,,,,,"  43,293",,,,,,,,,,,,,,
mtn group ltd,,,,,,,"  21,975",ralph tendai mupita bsc mba,,,,,,,,,,,,,
maxim integrated products inc,,,,,,  1983,"  7,100",,,,,,,,,,,,,,
rocket companies inc,,,,,,  1985,"  26,000",jay d farner,,,,,,,,,,,,,
fortis inc,,,,,,,"  9,095",david gerard hutchens,,,,,,,,,,,,,
formosa plastics corp,,,,,,,,,,,,,,,,,,,,,
liberty broadband corporation,,,,,,,,gregory b maffei,,,,,,,,,,,,,
united microelectronics corporation,,,,,,,"  19,500",,,,,,,,,,,,,,
garmin ltd,,,,,,  october 1989,"  18,700",clifton albert pemble,,,,,,,,,,,,,
huazhu group limited,,,,,,  2005,"  18,352",,,,,,,,,,,,,,
carnival corporation & plc,,,,,,  1972,"  40,000",arnold w donald,,,,,,,,,,,,,
sany heavy industry co ltd,,,,,,,"  24,586",,,,,,,,,,,,,,
fox corporation,,,,,,"  january 1, 2019","  9,000",lachlan keith murdoch,,,,,,,,,,,,,
wens foodstuff group co ltd,,,,,,,"  52,809",,,,,,,,,,,,,,
societe generale sa,,,,,,,"  124,089",frederic oudea,,,,,,,,,,,,,
terumo corp,,,,,,,"  26,482",shinjiro sato,,,,,,,,,,,,,
china international capital corp ltd,,,,,,,"  9,372",zhaohui huang,,,,,,,,,,,,,
invitation homes inc,,,,,,  2012,"  1,240",dallas b tanner,,,,,,,,,,,,,
royalty pharma plc,,,,,,,,pablo gerardo legorreta,,,,,,,,,,,,,
olympus corp,,,,,,,"  31,653",yasuo takeuchi,,,,,,,,,,,,,
vf corporation,,,,,,  october 1899,"  27,200",steven e rendle,,,,,,,,,,,,,
dover corporation,,,,,,  1955,"  25,000",richard joseph tobin,,,,,,,,,,,,,
ppl corporation,,,,,,"  june 4, 1920","  5,607",vincent sorgi,,,,,,,,,,,,,
hengli petrochemical coltd,,,,,,,"  29,522",,,,,,,,,,,,,,
genmab a/s,,,,,,,"  1,212",jan gj van de winkel,,,,,,,,,,,,,
sabic agri-nutrients company,,,,,,,,abdulrahman ahmed shamsaddin,,,,,,,,,,,,,
heineken holding nv,,,,,,,"  82,257",,,,,,,,,,,,,,
east japan railway company,,,,,,,"  71,973",yuji fukasawa,,,,,,,,,,,,,
sociedad quimica y minera de chile sa,,,,,,"  june 11th, 1968","  6,081",,,,,,,,,,,,,,
eurofins scientific se,,,,,,,"  57,992",gilles g martin phd,,,,,,,,,,,,,
panasonic corp,,,,,,,"  240,786",yuki kusumi,,,,,,,,,,,,,
ucb sa,,,,,,,"  8,600",jean-christophe tellier,,,,,,,,,,,,,
shanghai international port,,,,,,,"  14,068",jun yan,,,,,,,,,,,,,
hewlett packard enterprise company,,,,,,"  november 1, 2015","  60,400",antonio fabio neri,,,,,,,,,,,,,
kellogg company,,,,,,"  february 19, 1906","  31,000",steven a cahillane,,,,,,,,,,,,,
picc property and casualty company ltd,,,,,,,"  171,508",,,,,,,,,,,,,,
grupo financiero banorte sab de cv,,,,,,,,jose marcos ramirez miguel,,,,,,,,,,,,,
komatsu ltd,,,,,,,"  61,564",hiroyuki ogawa,,,,,,,,,,,,,
the hong kong and china gas company ltd,,,,,,,"  55,302",,,,,,,,,,,,,,
coca-cola europacific partners plc,,,,,,,"  22,000",damian paul gammell,,,,,,,,,,,,,
essex property trust inc,,,,,,  1971,"  1,739",michael j schall cpa,,,,,,,,,,,,,
ems-chemie holding ag,,,,,,,"  2,646",magdalena martullo-blocher,,,,,,,,,,,,,
okta inc,,,,,,  january 2009,"  5,030",todd mckinnon,,,,,,,,,,,,,
china national nuclear power co ltd,,,,,,,"  14,506",,,,,,,,,,,,,,
sumitomo corp,,,,,,,"  74,920",masayuki hyodo,,,,,,,,,,,,,
tata motors limited,,,,,,  1945,"  75,278",thierry yves henri bollore,,,,,,,,,,,,,
banco do brasil sa,,,,,,,"  84,597",fausto de andrade ribeiro,,,,,,,,,,,,,
hennes & mauritz ab,,,,,,,"  155,000",,,,,,,,,,,,,,
bio-rad laboratories inc,,,,,,  1952,"  7,900",norman d schwartz,,,,,,,,,,,,,
teleperformance,,,,,,,"  420,000",daniel julien,,,,,,,,,,,,,
fomento economico mexicano sab de cv,,,,,,  1890,"  320,808",alfonso garza garza,,,,,,,,,,,,,
huntington bancshares inc,,,,,,,"  18,442",stephen d steinour,,,,,,,,,,,,,
continental resources inc,,,,,,,"  1,254",william b berry bsc msc,,,,,,,,,,,,,
crrc corp ltd,,,,,,,"  164,177",,,,,,,,,,,,,,
skyworks solutions inc,,,,,,  2002,"  11,000",liam k griffin,,,,,,,,,,,,,
xp inc,,,,,,  may 2001,"  3,000",thiago maffra,,,,,,,,,,,,,
unicharm corp,,,,,,,"  16,665",takahisa takahara,,,,,,,,,,,,,
zto express cayman inc,,,,,,,"  22,536",meisong lai,,,,,,,,,,,,,
geberit ag,,,,,,,"  11,149",christian buhl,,,,,,,,,,,,,
toyota industries corp,,,,,,,"  66,947",,,,,,,,,,,,,,
cincinnati financial corporation,,,,,,"  cincinnati, ohio, u.s 1950","  5,166",steven justus johnston cfa cera cfa fcas maaa,,,,,,,,,,,,,
cf industries holdings inc,,,,,,  1946 ,"  2,970",w anthony will,,,,,,,,,,,,,
nibe industrier ab,,,,,,,"  20,400",gerteric lindquist,,,,,,,,,,,,,
cnh industrial nv,,,,,,  2012,"  71,895",scott wellington wine,,,,,,,,,,,,,
huntington bancshares incorporated,,,,,,  1866,"  18,442",stephen d steinour,,,,,,,,,,,,,
duke realty corporation,,,,,,  1972,  340,james b connor,,,,,,,,,,,,,
restaurant brands international limited partnership,,,,,,,"  5,700",,,,,,,,,,,,,,
monolithic power systeinc,,,,,,  1997,"  2,773",michael r hsing,,,,,,,,,,,,,
zebra technologies corporation,,,,,,  1969,"  9,800",anders gustafsson,,,,,,,,,,,,,
ulta beauty inc,,,,,,  1990,"  16,000",david c kimbell,,,,,,,,,,,,,
dai-ichi life holdings inc,,,,,,,"  64,823",,,,,,,,,,,,,,
m&t bank corporation,,,,,,"  august 29, 1856","  17,115",rene f jones cpa,,,,,,,,,,,,,
keycorp,,,,,,  1825,"  17,654",christopher marrott gorman,,,,,,,,,,,,,
teledyne technologies incorporated,,,,,,  1960,"  14,500",robert mehrabian,,,,,,,,,,,,,
b3 sa - brasil bolsa balcao,,,,,,,,gilson finkelsztain,,,,,,,,,,,,,
contura energy inc,,,,,,"  july 26, 2016",  936,thomas e jorden,,,,,,,,,,,,,
shimano inc,,,,,,,"  12,244",yozo shimano,,,,,,,,,,,,,
power corporation of canada,,,,,,  1925,"  30,000",robert jeffrey orr,,,,,,,,,,,,,
jb hunt transport services inc,,,,,,"  august 10, 1961","  33,045",john n roberts iii,,,,,,,,,,,,,
mitsui fudosan co ltd,,,,,,,"  23,992",masanobu komoda,,,,,,,,,,,,,
the saudi british bank,,,,,,,"  4,156",anthony william cripps,,,,,,,,,,,,,
sgs sa,,,,,,,"  96,216",,,,,,,,,,,,,,
teck resources limited,,,,,,,"  10,600",donald r lindsay bsc honours mba,,,,,,,,,,,,,
rede d'or sao luiz sa,,,,,,,,paulo junqueira moll,,,,,,,,,,,,,
nexon co ltd,,,,,,,"  6,288",owen mahoney,,,,,,,,,,,,,
the cooper companies inc,,,,,,  1958 ,"  12,000",albert g white iii,,,,,,,,,,,,,
legal & general group plc,,,,,,  1836,"  10,046",nigel david wilson,,,,,,,,,,,,,
regions financial corporation,,,,,,  1971,"  19,626",john m turner jr,,,,,,,,,,,,,
wheaton precious metals corp,,,,,,  2004,  44,randy v j smallwood peng peng,,,,,,,,,,,,,
zoominfo technologies inc,,,,,,  2007,"  2,742",henry l schuck,,,,,,,,,,,,,
viacomcbs inc,,,,,,"  december 4, 2019","  22,965",robert marc bakish,,,,,,,,,,,,,
china northern rare earth,,,,,,,"  9,111",,,,,,,,,,,,,,
seagate technology plc,,,,,,"  november 1, 1979","  40,000",william david mosley,,,,,,,,,,,,,
china mengniu dairy co ltd,,,,,,,"  43,397",minfang lu,,,,,,,,,,,,,
ingersoll rand inc,,,,,,  1859,"  16,000",vicente reynal,,,,,,,,,,,,,
segro plc,,,,,,  1920,  385,david john rivers sleath obe,,,,,,,,,,,,,
yandex nv,,,,,,  23 september 1997,"  18,004",arkady volozh,,,,,,,,,,,,,
microchip technology incorporated,,,,,,  1989,"  19,500",ganesh moorthy,,,,,,,,,,,,,
hubspot inc,,,,,,  june 2006,"  5,895",yamini rangan,,,,,,,,,,,,,
fleetcor technologies inc,,,,,,  2000,"  9,700",ronald f clarke,,,,,,,,,,,,,
fortive corporation,,,,,,  2016,"  18,000",james a lico,,,,,,,,,,,,,
applovin corp,,,,,,,"  1,594",adam arash foroughi,,,,,,,,,,,,,
royal caribbean cruises ltd,,,,,,  1997 ,"  84,900",jason t liberty,,,,,,,,,,,,,
repsol sa,,,,,,,"  23,268",josu jon imaz san miguel phd,,,,,,,,,,,,,
marubeni corp,,,,,,,,masumi kakinoki,,,,,,,,,,,,,
standard chartered plc,,,,,,"  as chartered bank of india, australia, and china on 29 december 1853","  81,770",,,,,,,,,,,,,,
li ning co ltd,,,,,,,"  4,019",ning li,,,,,,,,,,,,,
cenergy corporation,,,,,,  1886,"  8,504",garrick j rochow,,,,,,,,,,,,,
steris corp,,,,,,,,walter m rosebrough jr,,,,,,,,,,,,,
advanced info service pcl,,,,,,,,somchai lertsutiwong,,,,,,,,,,,,,
kyocera corp,,,,,,,"  78,490",hideo tanimoto,,,,,,,,,,,,,
pembina pipeline corporation,,,,,,,"  2,349",j scott burrows,,,,,,,,,,,,,
flutter entertainment plc,,,,,,  2 february 2016,"  16,813",jeremy peter jackson,,,,,,,,,,,,,
sojitz corp,,,,,,,"  19,463",masayoshi fujimoto,,,,,,,,,,,,,
boston properties inc,,,,,,  1970,  743,owen david thomas,,,,,,,,,,,,,
synchrony financial,,,,,,"  september 12, 2003","  18,000",brian d doubles,,,,,,,,,,,,,
alinma bank,,,,,,,"  3,280",,,,,,,,,,,,,,
investment ab latour,,,,,,,"  8,001",johan hjertonsson mba,,,,,,,,,,,,,
mitsubishi estate co ltd,,,,,,,"  9,982",junichi yoshida,,,,,,,,,,,,,
guotai junan securities co ltd,,,,,,,"  15,198",,,,,,,,,,,,,,
nippon paint holdings co ltd,,,,,,,"  27,318",,,,,,,,,,,,,,
carvana co,,,,,,  2012,"  21,000",ernest c garcia iii,,,,,,,,,,,,,
markel corporation,,,,,,  1930,"  20,300",thomas sinnickson gayner,,,,,,,,,,,,,
brown & brown inc,,,,,,  1939,"  12,023",j powell brown cpcu cpcu,,,,,,,,,,,,,
nomura research institute ltd,,,,,,,"  16,196",shingo konomoto,,,,,,,,,,,,,
mgm resorts international,,,,,,  1986,"  52,000",william joseph hornbuckle iv,,,,,,,,,,,,,
mega financial holding co ltd,,,,,,,"  9,594",,,,,,,,,,,,,,
