name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
sartorius ag,gottingen,,,1870,"8,500",,,,,,healthcare,www.sartorius.de,public
palm papier gmbh & co kg,aalen,,,1872,"4,000",,,,,,financial services,www.palm.info,private
kromberg & schubert gmbh,renningen,,,1902,"42,567",,,,,,automotive,www.kromberg-schubert.com,private
stroer se & co kgaa,koln,,,1990,"12,514",,,,,,media and entertainment,www.stroeer.de,public
melitta unternehmensgruppe bentz kg,minden,,,1908,"4,550",,,,,,consumer products,www.melitta-group.com,private
bauer ag,schrobenhausen,,,1790,"11,797",,,,,,industrial manufacturing,www.bauer.de,public
dohler group se,darmstadt,,,1838,"6,000",,,,,,foods and beverages,www.doehler.com,private
fritz schafer gmbh & co kg einrichtung ysteme,neunkirchen,,,1937,"9,195",,,,,,profe ional services,www. i-schaefer.com,private
kirchhoff automotive holding gmbh & co kg,iserlohn,,,1785,"8,584",,,,,,financial services,www.kirchhoff-gruppe.de,private
peri-werk artur schworer gmbh & co kg,weienhorn,,,1969,"9,500",,,,,,industrial manufacturing,www.peri.de,private
bpw bergische achsen kg,wiehl,,,1898,"7,196",,,,,,automotive,www.bpw.de,private
lur en maritime beteiligungen gmbh & co kg,bremen,,,1875,"2,676",,,,,,industrial manufacturing,www.luer en.de,private
grob-werke burkhart grob ek,mindelheim,,,1926,"6,600",,,,,,industrial manufacturing,www.grobgroup.com,private
hochland holding gmbh & co kg,heimenkirch,,,1927,"4,521",,,,,,foods and beverages,www.hochland.de,private
zollner elektronik ag,zandt,,,1965,"11,000",,,,,,technology,www.zollner.de,private
dohle handelsgruppe holding gmbh & co kg,siegburg,,,1972,"6,100",,,,,,consumer products,www.dohle.com,private
heristo holding gmbh,bad rothenfelde,,,1913,"2,894",,,,,,foods and beverages,www.heristo.de,private
friedrich boysen holding gmbh,altensteig,,,1945,"1,667",,,,,,automotive,www.boysen-online.de,private
wilo se,dortmund,,,1872,"7,802",,,,,,industrial manufacturing,www.wilo.com,private
peek & cloppenburg kg,du eldorf,,,1901,"12,300",,,,,,retail,www.peek-cloppenburg.de,private
krieger group,schonefeld,,,1874,"6,041",,,,,,retail,www.hoeffner.de,private
deutsche vermogensberatung holding gmbh,marburg,,,1975,"3,400",,,,,,financial services,dvag.de,private
fiege logistik holding stiftung & co kg,greven,,,1873,"12,952",,,,,,transportation and logistics,www.fiege.com,private
soliver bernd freier gmbh & co kg,rottendorf,,,1969,"7,120",,,,,,consumer products,www.soliver.com,private
schauinsland-reisen gmbh,duisburg,,,1918,430,,,,,,profe ional services,www.schauinsland-reisen.de,private
senger group gmbh,rheine,,,1953,"2,700",,,,,,retail,www.auto-senger.de,private
grunenthal pharma gmbh & co kg,aachen,,,1946,"5,471",,,,,,pharmaceuticals and life sciences,www.grunenthal.com,private
verlagsgruppe georg von holtzbrinck gmbh,stuttgart,,,1931,"4,816",,,,,,media and entertainment,www.holtzbrinck.com,private
hafele gmbh & co kg,nagold,,,1923,"7,600",,,,,,industrial manufacturing,www.haefele.de,private
leonhard wei gmbh & co kg,satteldorf,,,1900,"5,107",,,,,,industrial manufacturing,www.leonhard-wei .de,private
trimet se,e en,,,1985,"1,619",,,,,,industrial manufacturing,www.trimet.eu,private
c thywi en gmbh,neu ,,,1839,120,,,,,,foods and beverages,www.c-thywi en.de,private
me er industrie gmbh,bad soden,,,1897,"5,805",,,,,,industrial manufacturing,www.me ergroup.com,private
bitburger holding gmbh,bitburg,,,1817,"4,346",,,,,,foods and beverages,www.bitburger-holding.de,private
bmv mineralol versorgungsgesellschaft mbh,berlin,,,1986,130,,,,,,energy and utilities,www.bmv-mineraloel.de,private
delton ag,bad homburg vor der hohe,,,1989,"5,383",,,,,,transportation and logistics,www.delton.de,private
sto se & co kgaa,stuhlingen,,,1955,"5,333",,,,,,industrial manufacturing,www.sto.de,public
otto krahn gmbh & co kg,hamburg,,,1909,"1,381",,,,,,industrial manufacturing,www.krahn.eu  albis.com,private
richter frenzel gmbh co kg,wurzburg,,,1895,"3,600",,,,,,industrial manufacturing,www.richter-frenzel.de,private
marquardt gmbh,rietheim-weilheim,,,1925,"11,226",,,,,,industrial manufacturing,www.marquardt.de,private
stulz gmbh,hamburg,,,1947,"7,182",,,,,,industrial manufacturing,www.stulz.de,private
rohlig logistics gmbh & co kg,bremen,,,1852,"2,200",,,,,,transportation and logistics,www.rohlig.com,private
daw se,ober-ramstadt,,,1895,"5,688",,,,,,industrial manufacturing,www.daw.de,private
herrenknecht group,schwanau,,,1977,"5,426",,,,,,industrial manufacturing,www.herrenknecht.de,private
rosenberger gmbh & co kg,fridolfing,,,1958,"11,000",,,,,,financial services,www.rosenberger.de,private
