name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
nomura,,"tokyo, japan",,,1925,,,,,,12,,,,,
jinke property group,,"chongqing, china",,,1987,,,,,,15,,,,,
tokyo electric power,,"tokyo, japan",,,1951,,,,,,47,,,,,
cdw,,"vernon hills, illinois",,,1984,,,,,,20,,,,,
the hershey company,,"derry township, pennsylvania",,,1894,,,,,,9,,,,,
itc,,"kolkata, india",,,1910,,,,,,7,,,,,
pgnig group,,"warsaw, poland",,,1976,,,,,,18,,,,,
mtn group,,"roodepoort, south africa",,,1994,,,,,,12,,,,,
compass group,,"chertsey, united kingdom",,,1994,,,,,,24,,,,,
wr berkley,,"greenwich, connecticut",,,1967,,,,,,9,,,,,
moody's,,"new york, new york",,,1909,,,,,,6,,,,,
genuine parts,,"atlanta, georgia",,,1928,,,,,,19,,,,,
beijing-shanghai high-speed railway,,"beijing, china",,,2007,,,,,,4,,,,,
aluminum corp of china,,"beijing, china",,,2001,,,,,,41,,,,,
kansai electric power,,"osaka, japan",,,1951,,,,,,26,,,,,
public storage,,"glendale, california",,,1972,,,,,,3,,,,,
china international travel service,,"beijing, china",,,1984,,,,,,10,,,,,
sika,,"baar, switzerland",,,1910,,,,,,10,,,,,
signature bank,,"new york, new york",,,2000,,,,,,2,,,,,
t rowe price,,"baltimore, maryland",,,1937,,,,,,7,,,,,
international flavors & fragrances,,"new york, new york",,,1833,,,,,,11,,,,,
atlantia,,"rome, italy",,,1982,,,,,,6,,,,,
roper technologies,,"sarasota, florida",,,1981,,,,,,6,,,,,
shanghai international port,,"shanghai, china",,,1993,,,,,,5,,,,,
daiichi sankyo,,"tokyo, japan",,,2005,,,,,,9,,,,,
rakuten,,"tokyo, japan",,,1997,,,,,,15,,,,,
franklin resources,,"san mateo, california",,,1947,,,,,,8,,,,,
bank of ireland,,"dublin, ireland",,,1783,,,,,,8,,,,,
mitsui osk lines,,"tokyo, japan",,,1942,,,,,,10,,,,,
saudi british bank,,"riyadh, saudi arabia",,,1978,,,,,,2,,,,,
ameren,,"st. louis, missouri",,,1902,,,,,,6,,,,,
chunghwa telecom,,"teipei city, taiwan",,,1996,,,,,,7,,,,,
assa abloy,,"stockholm, sweden",,,1994,,,,,,11,,,,,
zte,,"shenzhen, china",,,1985,,,,,,17,,,,,
asr nederland,,"utrecht, netherlands",,,2000,,,,,,11,,,,,
conagra brands,,"chicago, illinois",,,1919,,,,,,11,,,,,
commerzbank,,"frankfurt, germany",,,1870,,,,,,14,,,,,
bajaj finserv,,"pune, india",,,2007,,,,,,8,,,,,
hyundai steel,,"inchon, south korea",,,1953,,,,,,20,,,,,
lg display,,"seoul, south korea",,,1985,,,,,,26,,,,,
kt,,"seongnam, south korea",,,1981,,,,,,21,,,,,
logan property holdings,,"shenzhen, china",,,2010,,,,,,12,,,,,
public service enterprise group,,"newark, new jersey",,,1903,,,,,,8,,,,,
en group international,,"kaliningrad, russia",,,2002,,,,,,14,,,,,
isbank,,"istanbul, turkey",,,1924,,,,,,12,,,,,
expeditors international,,"seattle, washington",,,1979,,,,,,16,,,,,
ternium,,"luxembourg, luxembourg",,,1961,,,,,,16,,,,,
cez group,,"prague, czech republic",,,1992,,,,,,10,,,,,
isuzu motors,,"yokohama, japan",,,1916,,,,,,21,,,,,
renesas electronics,,"tokyo, japan",,,2002,,,,,,9,,,,,
unipol gruppo,,"bologna, italy",,,1961,,,,,,16,,,,,
sbi holdings,,"tokyo, japan",,,1999,,,,,,5,,,,,
techtronic industries,,"hong kong, hong kong",,,1985,,,,,,13,,,,,
ferrovial,,"madrid, spain",,,1952,,,,,,8,,,,,
cimb group holdings,,"kuala lumpur, malaysia",,,1924,,,,,,5,,,,,
kone,,"helsinki, finland",,,1910,,,,,,12,,,,,
e-mart,,"seoul, south korea",,,1993,,,,,,21,,,,,
gf securities,,"guangzhou, china",,,1991,,,,,,5,,,,,
china merchants securities,,"shenzhen, china",,,1991,,,,,,5,,,,,
annaly capital management,,"new york, new york",,,1996,,,,,,731,,,,,
coles group,,"melbourne, australia",,,1914,,,,,,29,,,,,
central japan railway,,"nagoya, japan",,,1987,,,,,,8,,,,,
sabanci holding,,"istanbul, turkey",,,1966,,,,,,10,,,,,
yuanta financial holding,,"taipei, taiwan",,,2002,,,,,,5,,,,,
antarchile,,"las condes, chile",,,2003,,,,,,24,,,,,
hmm,,"seoul, south korea",,,,,,,,,12,,,,,
seagate technology,,"dublin, ireland",,,1978,,,,,,12,,,,,
alleghany,,"new york, new york",,,1929,,,,,,12,,,,,
guosen securities,,"shenzhen, china",,,1994,,,,,,3,,,,,
avis budget group,,"parsippany, new jersey",,,1946,,,,,,9,,,,,
jiangxi copper,,"nanchang, china",,,1997,,,,,,68,,,,,
mitsubishi ufj lease,,"tokyo, japan",,,1971,,,,,,14,,,,,
sumitomo metal mining,,"tokyo, japan",,,1950,,,,,,10,,,,,
asustek computer,,"taipei, taiwan",,,1989,,,,,,19,,,,,
associated british foods,,"london, united kingdom",,,1935,,,,,,19,,,,,
china national nuclear power,,"beijing, china",,,2008,,,,,,9,,,,,
china international capital,,"beijing, china",,,1995,,,,,,3,,,,,
china molybdenum,,"luoyang, china",,,2006,,,,,,26,,,,,
equitable holdings,,"new york, new york",,,1859,,,,,,11,,,,,
covestro,,"leverkusen, germany",,,2015,,,,,,18,,,,,
m&g,,"london, united kingdom",,,2018,,,,,,23,,,,,
shopify,,"ottawa, canada",,,2006,,,,,,4,,,,,
shanghai construction,,"shanghai, china",,,1994,,,,,,43,,,,,
essity,,"stockholm, sweden",,,1929,,,,,,14,,,,,
ww grainger,,"lake forest, illinois",,,1927,,,,,,13,,,,,
canara bank,,"bangalore, india",,,1906,,,,,,12,,,,,
viatris,,"canonsburg, pennsylvania",,,1961,,,,,,17,,,,,
american water works,,"camden, new jersey",,,1886,,,,,,3,,,,,
united microelectronics,,"hsinchu, taiwan",,,1980,,,,,,7,,,,,
vf,,"denver, colorado",,,1899,,,,,,11,,,,,
intuitive surgical,,"sunnyvale, california",,,1995,,,,,,5,,,,,
snam,,"milan, italy",,,1941,,,,,,3,,,,,
vestas wind systems,,"aarhus, denmark",,,1945,,,,,,18,,,,,
subaru,,"tokyo, japan",,,1953,,,,,,25,,,,,
jiangsu zhongnan construction group,,"shanghai, china",,,1998,,,,,,14,,,,,
carlsberg,,"copenhagen, denmark",,,1847,,,,,,10,,,,,
builders firstsource,,"dallas, texas",,,1998,,,,,,19,,,,,
semiconductor manufacturing international,,"shanghai, china",,,2000,,,,,,5,,,,,
pko bank polski,,"warsaw, poland",,,1919,,,,,,4,,,,,
enn energy holdings,,"langfang, china",,,1992,,,,,,14,,,,,
wh group,,"hong kong, hong kong",,,2006,,,,,,27,,,,,
amcor,,"warmley, united kingdom",,,1860,,,,,,13,,,,,
korea gas,,"daegu, south korea",,,1983,,,,,,24,,,,,
jefferies financial,,"new york, new york",,,1968,,,,,,8,,,,,
severstal,,"cherepovets, russia",,,1955,,,,,,11,,,,,
alexandria real estate equities,,"pasadena, california",,,1994,,,,,,2,,,,,
julius baer group,,"zurich, switzerland",,,1890,,,,,,5,,,,,
sanlam,,"bellville, south africa",,,1918,,,,,,14,,,,,
emaar properties,,"dubai, united arab emirates",,,1997,,,,,,7,,,,,
joint stock commercial bank for foreign trade of vietnam,,"ha noi, vietnam",,,1955,,,,,,3,,,,,
motorola solutions,,"chicago, illinois",,,2011,,,,,,8,,,,,
shanghai rural commercial bank,,"shanghai, china",,,2005,,,,,,5,,,,,
braskem,,"butanta, brazil",,,2002,,,,,,19,,,,,
bank of baroda,,"vadodara, india",,,1957,,,,,,12,,,,,
s-oil,,"seoul, south korea",,,1976,,,,,,24,,,,,
tractor supply,,"brentwood, tennessee",,,1938,,,,,,13,,,,,
suncorp group,,"brisbane, australia",,,1996,,,,,,9,,,,,
mol hungarian oil,,"budapest, hungary",,,1991,,,,,,19,,,,,
aptiv,,"dublin, ireland",,,1994,,,,,,15,,,,,
voya financial,,"new york, new york",,,1999,,,,,,4,,,,,
gs holdings,,"seoul, south korea",,,1966,,,,,,17,,,,,
gerdau cosigua,,"sao paulo, brazil",,,1901,,,,,,14,,,,,
equity residential,,"chicago, illinois",,,1993,,,,,,2,,,,,
qatar islamic bank,,"doha, qatar",,,1982,,,,,,1,,,,,
hormel foods,,"austin, minnesota",,,1891,,,,,,12,,,,,
shenwan hongyuan group,,"urumqi, china",,,1996,,,,,,6,,,,,
reinsurance group of america,,"chesterfield, missouri",,,1973,,,,,,16,,,,,
quest diagnostics,,"secaucus, new jersey",,,1967,,,,,,10,,,,,
solvay,,"brussels, belgium",,,1863,,,,,,13,,,,,
pembina pipeline,,"calgary, canada",,,1997,,,,,,6,,,,,
banque saudi fransi,,"riyadh, saudi arabia",,,1977,,,,,,2,,,,,
smc,,"tokyo, japan",,,1959,,,,,,6,,,,,
sasol,,"sandton, south africa",,,1950,,,,,,15,,,,,
molson coors brewing,,"golden, colorado",,,1786,,,,,,10,,,,,
macy's,,"new york, new york",,,1929,,,,,,25,,,,,
bancolombia,,"medellin, colombia",,,1945,,,,,,6,,,,,
cintas,,"cincinnati, ohio",,,1968,,,,,,7,,,,,
china international marine,,"shenzhen, china",,,1980,,,,,,25,,,,,
huaneng power international,,"beijing, china",,,1994,,,,,,31,,,,,
restaurant brands international,,"toronto, canada",,,2014,,,,,,5,,,,,
grupa pzu,,"warsaw, poland",,,1803,,,,,,10,,,,,
kao,,"tokyo, japan",,,1887,,,,,,12,,,,,
agile group holdings,,"guangzhou, china",,,2005,,,,,,11,,,,,
arrow electronics,,"centennial, colorado",,,1946,,,,,,34,,,,,
shenzhen overseas,,"shenzhen, china",,,1997,,,,,,14,,,,,
tenet healthcare,,"dallas, texas",,,1967,,,,,,19,,,,,
grupo aval,,"bogota, colombia",,,1994,,,,,,10,,,,,
cp all,,"bangkok, thailand",,,1988,,,,,,17,,,,,
geely automobile holdings,,"hong kong, hong kong",,,1973,,,,,,15,,,,,
centrica,,"windsor, united kingdom",,,1997,,,,,,20,,,,,
dubai islamic bank,,"dubai, united arab emirates",,,1975,,,,,,3,,,,,
suzano papel e celulose,,"salvador, brazil",,,1924,,,,,,7,,,,,
link reit,,"hong kong, hong kong",,,2005,,,,,,1,,,,,
yum brands,,"louisville, canada",,,1997,,,,,,6,,,,,
first quantum minerals,,"vancouver, canada",,,1983,,,,,,8,,,,,
aercap holdings,,"dublin, ireland",,,1995,,,,,,4,,,,,
first horizon,,"memphis, tennessee",,,1864,,,,,,3,,,,,
dentsu,,"tokyo, japan",,,2001,,,,,,9,,,,,
molina healthcare,,"long beach, california",,,1980,,,,,,27,,,,,
union bank of india,,"mumbai, india",,,1919,,,,,,11,,,,,
toray industries,,"tokyo, japan",,,1926,,,,,,19,,,,,
block,,"san francisco, california",,,2009,,,,,,17,,,,,
eletrobras,,"rio de janeiro, brazil",,,1962,,,,,,7,,,,,
china mengniu dairy,,"hong kong, hong kong",,,2004,,,,,,13,,,,,
db insurance,,"seoul, south korea",,,1968,,,,,,15,,,,,
esun financial,,"taipei, taiwan",,,1992,,,,,,3,,,,,
otp bank,,"budapest, hungary",,,1949,,,,,,5,,,,,
sm investments,,"manila, philippines",,,1958,,,,,,8,,,,,
ebay,,"san jose, california",,,1995,,,,,,10,,,,,
edwards lifesciences,,"irvine, california",,,1958,,,,,,5,,,,,
taiwan cooperative financial,,"taipei, taiwan",,,1946,,,,,,2,,,,,
constellation brands,,"victor, new york",,,1945,,,,,,8,,,,,
china jinmao,,"hong kong, hong kong",,,2004,,,,,,14,,,,,
fanuc,,"minamitsuru, japan",,,1972,,,,,,6,,,,,
yango group,,"shanghai, china",,,,,,,,,12,,,,,
legrand,,"limoges, france",,,1860,,,,,,8,,,,,
shanghai pharmaceuticals,,"shanghai, china",,,1994,,,,,,33,,,,,
agc,,"tokyo, japan",,,1907,,,,,,15,,,,,
shaanxi construction engineering group,,"xi'an, china",,,,,,,,,23,,,,,
hunan valin steel,,"changsha, china",,,1997,,,,,,25,,,,,
goodman group,,"sydney, australia",,,1989,,,,,,1,,,,,
ia financial corporation,,"quebec, canada",,,1892,,,,,,13,,,,,
unum,,"chattanooga, tennessee",,,1848,,,,,,12,,,,,
anta sports products,,"xiamen, china",,,1991,,,,,,7,,,,,
continental resources,,"oklahoma city, oklahoma",,,1967,,,,,,5,,,,,
baloise group,,"basel, switzerland",,,1864,,,,,,11,,,,,
pegatron,,"taipei, taiwan",,,2007,,,,,,45,,,,,
jones lang lasalle,,"chicago, illinois",,,1783,,,,,,19,,,,,
american financial group,,"cincinnati, ohio",,,1959,,,,,,6,,,,,
daiwa securities,,"tokyo, japan",,,1902,,,,,,5,,,,,
deutsche lufthansa,,"cologne, germany",,,1953,,,,,,19,,,,,
invesco,,"atlanta, georgia",,,1935,,,,,,7,,,,,
nasdaq,,"new york, new york",,,1971,,,,,,5,,,,,
schindler holding,,"hergiswil, switzerland",,,1874,,,,,,12,,,,,
comerica,,"dallas, texas",,,1849,,,,,,3,,,,,
mizrahi tefahot bank,,"ramat gan, israel",,,1923,,,,,,4,,,,,
bio-rad laboratories,,"hercules, california",,,1952,,,,,,2,,,,,
industries qatar,,"doha, qatar",,,2003,,,,,,4,,,,,
kakao,,"jejusi, south korea",,,1995,,,,,,5,,,,,
ashtead group,,"london, united kingdom",,,1984,,,,,,7,,,,,
punjab national bank,,"new delhi, india",,,1895,,,,,,12,,,,,
delta electronics,,"taipei, taiwan",,,1975,,,,,,11,,,,,
alcon,,"geneva, switzerland",,,1945,,,,,,8,,,,,
td synnex,,"fremont, california",,,1980,,,,,,42,,,,,
antofagasta,,"london, united kingdom",,,1888,,,,,,7,,,,,
pultegroup,,"atlanta, georgia",,,1950,,,,,,13,,,,,
wan hai lines,,"taipei, taiwan",,,,,,,,,8,,,,,
equinix,,"redwood city, california",,,1998,,,,,,6,,,,,
reliance steel,,"los angeles, california",,,1939,,,,,,14,,,,,
ptt global chemical,,"bangkok, thailand",,,1978,,,,,,14,,,,,
bankinter,,"madrid, spain",,,1965,,,,,,2,,,,,
teva pharmaceutical,,"tel aviv, israel",,,1944,,,,,,15,,,,,
ch robinson,,"eden prairie, minnesota",,,1905,,,,,,23,,,,,
verbund,,"vienna , austria",,,1947,,,,,,5,,,,,
zions bancorp,,"salt lake city, utah",,,1955,,,,,,3,,,,,
bank of chengdu,,"chengdu, china",,,1996,,,,,,4,,,,,
3i group,,"london, united kingdom",,,,,,,,,331,,,,,
alinma bank,,"riyadh, saudi arabia",,,2006,,,,,,1,,,,,
jde peet's,,"amsterdam, netherlands",,,2018,,,,,,8,,,,,
cosmo energy holdings,,"tokyo, japan",,,2015,,,,,,21,,,,,
risesun real estate development,,"langfang, china",,,1996,,,,,,10,,,,,
uni-president,,"tainan, taiwan",,,1967,,,,,,17,,,,,
mahin& mahindra,,"mumbai, india",,,1945,,,,,,11,,,,,
telenor,,"fornebu, norway",,,1855,,,,,,13,,,,,
ucb,,"brussels, belgium",,,1928,,,,,,6,,,,,
interpublic group,,"new york, new york",,,1930,,,,,,10,,,,,
akzo nobel,,"amsterdam, netherlands",,,1969,,,,,,11,,,,,
celanese,,"irving, texas",,,1918,,,,,,8,,,,,
avalonbay communities,,"arlington, virginia",,,1978,,,,,,2,,,,,
randstad nv,,"diemen, netherlands",,,1960,,,,,,29,,,,,
sibanye stillwater,,"weltevreden park, south africa",,,2002,,,,,,11,,,,,
first financial holding,,"taipei, taiwan",,,2003,,,,,,2,,,,,
microchip technology,,"chandler, arizona",,,1989,,,,,,6,,,,,
flex,,"singapore, singapore",,,1969,,,,,,25,,,,,
liberty media corporation series a liberty formula one,,"englewood, colorado",,,1991,,,,,,11,,,,,
agilent technologies,,"santa clara, california",,,1999,,,,,,6,,,,,
guangzhou automobile group,,"guangzhou, china",,,1997,,,,,,11,,,,,
rosseti,,"moscow, russia",,,,,,,,,14,,,,,
beijing shougang,,"beijing, china",,,,,,,,,20,,,,,
cgi,,"montreal, canada",,,1976,,,,,,9,,,,,
csc financial,,"beijing, china",,,2005,,,,,,6,,,,,
thyssenkrupp group,,"essen, germany",,,1999,,,,,,42,,,,,
shenzhen mindray bio-medical electronics,,"shenzhen, china",,,1991,,,,,,4,,,,,
hoya,,"tokyo, japan",,,1944,,,,,,5,,,,,
tongwei,,"chengdu, china",,,1995,,,,,,9,,,,,
kuwait finance house,,"kuwait city, kuwait",,,1977,,,,,,3,,,,,
grupo bimbo,,"mexico city, mexico",,,1945,,,,,,17,,,,,
lkq,,"chicago, illinois",,,1998,,,,,,13,,,,,
chubu electric power,,"nagoya, japan",,,1951,,,,,,24,,,,,
lithia motors,,"medford, oregon",,,1946,,,,,,25,,,,,
swire pacific,,"hong kong, hong kong",,,1816,,,,,,11,,,,,
unicaja banco,,"malaga, spain",,,2011,,,,,,1,,,,,
mazda motor,,"hiroshima, japan",,,1920,,,,,,28,,,,,
telecom italia,,"rome, italy",,,1994,,,,,,18,,,,,
china galaxy securities,,"beijing, china",,,2007,,,,,,5,,,,,
cnpc capital,,"beijing, china",,,1920,,,,,,5,,,,,
china southern airlines,,"guangzhou, china",,,1988,,,,,,15,,,,,
dassault systemes,,"velizy-villacoublay, france",,,1981,,,,,,5,,,,,
gd power development,,"beijing, china",,,1992,,,,,,23,,,,,
paychex,,"rochester, new york",,,1971,,,,,,4,,,,,
genworth financial,,"richmond, virginia",,,1871,,,,,,7,,,,,
monster beverage,,"corona, california",,,1985,,,,,,5,,,,,
china longyuan power,,"beijing, china",,,1993,,,,,,5,,,,,
ovintiv,,"denver, colorado",,,1881,,,,,,10,,,,,
bdo unibank,,"makati city, philippines",,,1967,,,,,,4,,,,,
autonation,,"fort lauderdale, florida",,,1991,,,,,,26,,,,,
china aoyuan group,,"guangzhou, china",,,2007,,,,,,10,,,,,
chesapeake energy,,"oklahoma city, oklahoma",,,1989,,,,,,7,,,,,
jb hunt transport services,,"lowell, arkansas",,,1961,,,,,,13,,,,,
mediobanca,,"milan, italy",,,1946,,,,,,3,,,,,
credicorp,,"lima, peru",,,1995,,,,,,4,,,,,
realty income,,"san diego, california",,,1969,,,,,,2,,,,,
beijing enterprises,,"hong kong, hong kong",,,1997,,,,,,10,,,,,
coterra energy,,"houston, texas",,,1989,,,,,,3,,,,,
siam commercial bank,,"bangkok, thailand",,,1907,,,,,,5,,,,,
nongfu spring,,"hangzhou, china",,,1996,,,,,,4,,,,,
finatis,,"paris, france",,,1971,,,,,,36,,,,,
greentown china holdings,,"hangzhou, china",,,1995,,,,,,15,,,,,
meritz financial group,,"seoul, south korea",,,2007,,,,,,11,,,,,
tbea,,"changji, china",,,,,,,,,9,,,,,
rockwell automation,,"milwaukee, wisconsin",,,1903,,,,,,7,,,,,
west fraser timber co,,"vancouver, canada",,,,,,,,,10,,,,,
helvetia holding,,"st. gallen, switzerland",,,1996,,,,,,13,,,,,
chow tai fook jewellery,,"hong kong, hong kong",,,1929,,,,,,11,,,,,
givaudan,,"vernier, switzerland",,,1895,,,,,,7,,,,,
polyus,,"moscow, russia",,,2006,,,,,,5,,,,,
lululemon athletica,,"sumner, washington",,,1998,,,,,,6,,,,,
bath & body works,,"columbus, ohio",,,1990,,,,,,11,,,,,
jabil circuit,,"st. petersburg, florida",,,1966,,,,,,30,,,,,
innolux,,"miaoli, taiwan",,,2003,,,,,,12,,,,,
partners group holding,,"baar, switzerland",,,1996,,,,,,3,,,,,
luzhou lao jiao,,"luzhou, china",,,1573,,,,,,2,,,,,
scor,,"paris, france",,,1855,,,,,,17,,,,,
dover,,"downers grove, illinois",,,1955,,,,,,8,,,,,
east west bancorp,,"pasadena, california",,,1998,,,,,,1,,,,,
j sainsbury,,"london, united kingdom",,,1869,,,,,,40,,,,,
kaisa group holdings,,"shenzhen, china",,,1999,,,,,,9,,,,,
china huarong asset management,,"beijing, china",,,1999,,,,,,11,,,,,
au optronics,,"hsinchu, taiwan",,,1996,,,,,,13,,,,,
ulta beauty,,"bolingbrook, illinois",,,1990,,,,,,8,,,,,
korea investment holdings,,"seoul, south korea",,,1968,,,,,,3,,,,,
itausa,,"sao paulo, brazil",,,1966,,,,,,1,,,,,
baic motor,,"beijing, china",,,1958,,,,,,27,,,,,
cellnex telecom,,"barcelona, spain",,,2008,,,,,,3,,,,,
aes,,"arlington, virginia",,,1981,,,,,,11,,,,,
evraz group,,"london, united kingdom",,,1992,,,,,,13,,,,,
leonardo,,"rome, italy",,,1948,,,,,,16,,,,,
impala platinum holdings,,"northlands, south africa",,,1967,,,,,,8,,,,,
lotte chemical,,"seoul, south korea",,,1976,,,,,,15,,,,,
foshan haitian flavouring and food,,"foshan, china",,,1995,,,,,,3,,,,,
rolls-royce holdings,,"london, united kingdom",,,1906,,,,,,15,,,,,
sodexo,,"issy-les-moulineaux, france",,,1966,,,,,,22,,,,,
altice usa,,"long island city, new york",,,2001,,,,,,10,,,,,
bank negara indonesia,,"jakarta, indonesia",,,1946,,,,,,4,,,,,
davita,,"denver, colorado",,,2000,,,,,,11,,,,,
old mutual,,"cape town, south africa",,,2017,,,,,,16,,,,,
yum china holdings,,"shanghai, china",,,1987,,,,,,9,,,,,
penske automotive,,"bloomfield hills, michigan",,,1992,,,,,,25,,,,,
yamaha motor,,"iwata, japan",,,1918,,,,,,16,,,,,
kingfisher,,"london, united kingdom",,,1982,,,,,,18,,,,,
storebrand,,"lysaker, norway",,,1982,,,,,,13,,,,,
darden restaurants,,"orlando, florida",,,1968,,,,,,9,,,,,
hess,,"new york, new york",,,1920,,,,,,7,,,,,
cj corporation,,"seoul, south korea",,,1953,,,,,,30,,,,,
falabella,,"santiago, chile",,,1937,,,,,,15,,,,,
coupang,,"seoul, south korea",,,2010,,,,,,18,,,,,
capitaland investment,,"singapore, singapore",,,2000,,,,,,1,,,,,
fastighets balder,,"gothenburg, sweden",,,2005,,,,,,1,,,,,
welltower,,"toledo, ohio",,,1970,,,,,,4,,,,,
kajima,,"tokyo, japan",,,1840,,,,,,18,,,,,
steel authority of india,,"new delhi, india",,,1954,,,,,,13,,,,,
caesars entertainment,,"las vegas, nevada",,,1937,,,,,,9,,,,,
new world development,,"hong kong, hong kong",,,1970,,,,,,8,,,,,
textron,,"providence, rhode island",,,1923,,,,,,12,,,,,
cemex,,"san pedro garza garcia, mexico",,,1906,,,,,,14,,,,,
hexagon,,"stockholm, sweden",,,1969,,,,,,5,,,,,
zim integrated shipping services,,"haifa, israel",,,1945,,,,,,10,,,,,
china national chemical,,"beijing, china",,,1953,,,,,,20,,,,,
fastenal,,"winona, minnesota",,,1967,,,,,,6,,,,,
chongqing zhifei biological products,,"chongqing, china",,,1995,,,,,,4,,,,,
secom,,"tokyo, japan",,,1962,,,,,,9,,,,,
angang steel,,"anshan, china",,,1997,,,,,,21,,,,,
sto express,,"shanghai, china",,,2001,,,,,,39,,,,,
zoom video communications,,"san jose, california",,,2011,,,,,,4,,,,,
magnitogorsk iron & steel,,"magnitogorsk, russia",,,1932,,,,,,11,,,,,
nvr,,"reston, virginia",,,,,,,,,8,,,,,
evergy,,"kansas city, missouri",,,1909,,,,,,5,,,,,
alpha dhabi holding,,"abu dhabi, united arab emirates",,,2013,,,,,,5,,,,,
kirin holdings,,"tokyo, japan",,,1907,,,,,,16,,,,,
bank of changsha,,"changsha, china",,,1997,,,,,,5,,,,,
voestalpine,,"linz, austria",,,1938,,,,,,16,,,,,
china resources pharmaceutical group,,"hong kong, hong kong",,,1938,,,,,,30,,,,,
kuaishou technology,,"beijing, china",,,2014,,,,,,12,,,,,
bbmg,,"beijing, china",,,2005,,,,,,18,,,,,
suningcom,,"nanjing, china",,,1996,,,,,,28,,,,,
national bank of greece,,"athens, greece",,,1841,,,,,,2,,,,,
targa resources,,"houston, texas",,,2005,,,,,,17,,,,,
olympus,,"tokyo, japan",,,1968,,,,,,7,,,,,
umicore,,"brussels, belgium",,,1904,,,,,,28,,,,,
expedia group,,"seattle, washington",,,1996,,,,,,8,,,,,
hua nan financial,,"taipei, taiwan",,,1919,,,,,,2,,,,,
jiangsu yanghe brewery,,"suqian, china",,,2002,,,,,,3,,,,,
kerry group,,"tralee, ireland",,,1972,,,,,,8,,,,,
beiersdorf,,"hamburg, germany",,,1882,,,,,,9,,,,,
leidos,,"reston, virginia",,,1969,,,,,,13,,,,,
eastman,,"kingsport, tennessee",,,1920,,,,,,10,,,,,
vistra energy,,"irving, texas",,,,,,,,,13,,,,,
tohoku electric power,,"sendai, japan",,,1951,,,,,,19,,,,,
banca mediolanum,,"basiglio, italy",,,1997,,,,,,6,,,,,
pge polska grupa energetyczna,,"warsaw, poland",,,1990,,,,,,12,,,,,
transdigm group,,"cleveland, ohio",,,2003,,,,,,4,,,,,
experian,,"dublin, ireland",,,1996,,,,,,5,,,,,
mirae asset financial group,,"seoul, south korea",,,1999,,,,,,3,,,,,
eqt ab,,"stockholm, sweden",,,2011,,,,,,1,,,,,
gail india,,"new delhi, india",,,1984,,,,,,11,,,,,
inner mongolia baotou steel,,"baotou, china",,,1999,,,,,,13,,,,,
towngas,,"hong kong, hong kong",,,1982,,,,,,6,,,,,
on semiconductor corp,,"phoenix, arizona",,,1999,,,,,,6,,,,,
terna,,"rome, italy",,,1999,,,,,,3,,,,,
carnival corporation,,"miami, florida",,,1972,,,,,,3,,,,,
vici properties,,"new york, new york",,,2016,,,,,,1,,,,,
chipotle mexican grill,,"newport beach, california",,,1993,,,,,,7,,,,,
toppan printing,,"tokyo, japan",,,1900,,,,,,13,,,,,
shanghai electric group,,"shanghai, china",,,2004,,,,,,19,,,,,
turkish airlines,,"istanbul, turkey",,,1933,,,,,,10,,,,,
ferrari,,"maranello, italy",,,1947,,,,,,5,,,,,
old republic international,,"chicago, illinois",,,1887,,,,,,9,,,,,
jeronimo martins,,"lisbon, portugal",,,1792,,,,,,24,,,,,
zimmer biomet,,"warsaw, indiana",,,1927,,,,,,7,,,,,
alcoa,,"pittsburgh, pennsylvania",,,1888,,,,,,12,,,,,
santos,,"adelaide, australia",,,1954,,,,,,4,,,,,
alstom,,"saint-ouen-sur-seine, france",,,1928,,,,,,15,,,,,
kyushu electric power,,"fukuoka, japan",,,1951,,,,,,16,,,,,
goodyear,,"akron, ohio",,,1898,,,,,,17,,,,,
tenaris,,"luxembourg, luxembourg",,,2001,,,,,,6,,,,,
bluescope steel,,"melbourne, australia",,,2002,,,,,,12,,,,,
petronas chemicals,,"kuala lumpur, malaysia",,,1998,,,,,,5,,,,,
illumina,,"san diego, california",,,1998,,,,,,4,,,,,
synopsys,,"mountain view, california",,,1986,,,,,,4,,,,,
datang international power,,"beijing, china",,,1994,,,,,,15,,,,,
top frontier investment holdings,,"makati, philippines",,,2008,,,,,,17,,,,,
arkema,,"colombes, france",,,2004,,,,,,11,,,,,
nippon paint,,"osaka, japan",,,1881,,,,,,9,,,,,
kobe steel,,"kobe, japan",,,1905,,,,,,18,,,,,
bank of greece,,"athens, greece",,,1927,,,,,,1,,,,,
bank of guiyang,,"guiyang, china",,,1997,,,,,,4,,,,,
hd hyundai,,"daegu, south korea",,,1972,,,,,,24,,,,,
royal mail,,"london, united kingdom",,,1516,,,,,,17,,,,,
lundbergs,,"stockholm, sweden",,,1944,,,,,,3,,,,,
guangzhou r&f,,"guangzhou, china",,,1994,,,,,,12,,,,,
china gas holdings,,"hong kong, hong kong",,,1995,,,,,,10,,,,,
shanxi xinghuacun fen wine factory,,"luliang, china",,,,,,,,,2,,,,,
hologic,,"marlborough, massachusetts",,,1985,,,,,,5,,,,,
western alliance bancorp,,"phoenix, arizona",,,1995,,,,,,2,,,,,
wuchan zhongda group,,"hangzhou, china",,,1992,,,,,,87,,,,,
metro,,"montreal, canada",,,1947,,,,,,14,,,,,
