name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
zamperla,vicenza,,,,,1966,,,,,recreational products,consumer goods,,,,,,,,,
zanussi,porde ,,,,,1916,,,,,durable household products,consumer goods,,,,,,,,,
abrakebabra,dublin,,,,,1982,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
abrakebabra investments,dublin,,,,,1982,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
accenture,dublin,,,,,1989,,,,,business support services,industrials,,,,,,,,,
aer lingus,dublin,,,,,1936,,,,,airlines,consumer services,,,,,,,,,
aer lingus regional,dublin,,,,,2010,,,,,airlines,consumer services,,,,,,,,,
aercap,dublin,,,,,2006,,,,,transport,industrials,,,,,,,,,
aircoach,dublin,,,,,1999,,,,,travel & tourism,consumer services,,,,,,,,,
airtricity,dublin,,,,,1997,,,,,alternative electricity,utilities,,,,,,,,,
allied irish banks,dublin,,,,,1966,,,,,banks,financials,,,,,,,,,
an post,dublin,,,,,1984,,,,,delivery services,industrials,,,,,,,,,
apache pizza,dublin,,,,,2006,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
aptiv,dublin,,,,,1994,,,,,automotive,industrials,,,,,,,,,
arnotts,dublin,,,,,1843,,,,,broadline retailers,consumer services,,,,,,,,,
baltimore technologies,dublin,,,,,1976,,,,,internet,technology,,,,,,,,,
bank of ireland,dublin,,,,,1783,,,,,banks,financials,,,,,,,,,
barry's tea,cork,,,,,1901,,,,,beverages,consumer goods,,,,,,,,,
bewley's,dublin,,,,,1840,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
bord na mona,newbridge,,,,,1946,,,,,multiutilities,utilities,,,,,,,,,
boylesports,dundalk,,,,,1989,,,,,gambling,consumer services,,,,,,,,,
bt ireland,dublin,,,,,1990,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
bus eireann,dublin,,,,,1987,,,,,travel & tourism,consumer services,,,,,,,,,
butlers chocolates,dublin,,,,,1932,,,,,food products,consumer goods,,,,,,,,,
bwg foods,dublin,,,,,1963,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
c&c group,dublin,,,,,1852,,,,,brewers,consumer goods,,,,,,,,,
central bank of ireland,dublin,,,,,1943,,,,,banks,financials,,,,,,,,,
cie,dublin,,,,,1945,,,,,travel & tourism,consumer services,,,,,,,,,
cityjet,dublin,,,,,1992,,,,,airlines,consumer services,,,,,,,,,
communicorp,dublin,,,,,1989,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
covidien,dublin,,,,,2007,,,,,medical equipment,health care,,,,,,,,,
crh plc,dublin,,,,,1936,,,,,building materials & fixtures,industrials,,,,,,,,,
curam software,dublin,,,,,1990,,,,,software,technology,,,,,,,,,
daa,dublin,,,,,1937,,,,,transportation services,consumer services,,,,,,,,,
dcc plc,dublin,,,,,1976,,,,,business support services,industrials,,,,,,,,,
dealz,dublin,,,,,2011,,,,,broadline retailers,consumer services,,,,,,,,,
digiweb,dundalk,,,,,1997,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
doolittles,laghey,,,,,2001,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
dublin bus,dublin,,,,,1987,,,,,travel & tourism,consumer services,,,,,,,,,
dunnes stores,dublin,,,,,1944,,,,,broadline retailers,consumer services,,,,,,,,,
eaton corporation,dublin,,,,,1911,,,,,-,conglomerate,,,,,,,,,
eason & son,dublin,,,,,1819,,,,,specialty retailers,consumer services,,,,,,,,,
ebs,dublin,,,,,1935,,,,,banks,financials,,,,,,,,,
eddie rocket's,dublin,,,,,1989,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
edun,dublin,,,,,2005,,,,,clothing & accessories,consumer goods,,,,,,,,,
eir,dublin,,,,,1999,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
eir sport,dublin,,,,,1990,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
energia group,belfast,,,,,1998,,,,,conventional electricity,utilities,,,,,,,,,
eqtec,cork,,,,,2005,,,,,alternative electricity,utilities,,,,,,,,,
ervia,cork,,,,,1976,,,,,gas distribution,utilities,,,,,,,,,
esb group,dublin,,,,,1927,,,,,conventional electricity,utilities,,,,,,,,,
experian,dublin,,,,,1996,,,,,business services,financials,,,,,,,,,
fbd holdings,dublin,,,,,1969,,,,,full line insurance,financials,,,,,,,,,
fineos,dublin,,,,,1993,,,,,software,technology,,,,,,,,,
first trust bank,belfast,,,,,1991,,,,,banks,financials,,,,,,,,,
four star pizza,dublin,,,,,1986,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
fyffes,dublin,,,,,1888,,,,,food products,consumer goods,,,,,,,,,
glanbia,kilkenny,,,,,1997,,,,,food products,consumer goods,,,,,,,,,
glendimplex,dublin,,,,,1973,,,,,consumer electronics,consumer goods,,,,,,,,,
gocar,dublin,,,,,2008,,,,,specialized consumer services,consumer services,,,,,,,,,
greencore,dublin,,,,,1991,,,,,food products,consumer goods,,,,,,,,,
guineys,dublin,,,,,1971,,,,,apparel retailers,consumer services,,,,,,,,,
guinness,dublin,,,,,1759,,,,,brewers,consumer goods,,,,,,,,,
havok,dublin,,,,,1998,,,,,software,technology,,,,,,,,,
heatons,dublin,,,,,1946,,,,,broadline retailers,consumer services,,,,,,,,,
horizon therapeutics,dublin,,,,,2005,,,,,biopharmaceutical,consumer services,,,,,,,,,
iarnrod eireann,dublin,,,,,1987,,,,,travel & tourism,consumer services,,,,,,,,,
independent news & media,dublin,,,,,1904,,,,,publishing,consumer services,,,,,,,,,
insomnia coffee company,dublin,,,,,1997,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
intel ireland,leixlip,,,,,1989,,,,,semiconductors,technology,,,,,,,,,
iona technologies,dublin,,,,,1991,,,,,software,technology,,,,,,,,,
irish citylink,dublin,,,,,1994,,,,,travel & tourism,consumer services,,,,,,,,,
irish continental group,dublin,,,,,1972,,,,,industrial transportation,industrials,,,,,,,,,
irish ferries,dublin,,,,,1992,,,,,industrial transportation,industrials,,,,,,,,,
johnson controls,cork,,,,,1885,,,,,electrical components & equipment,industrials,,,,,,,,,
kbc bank ireland,dublin,,,,,1973,,,,,banks,financials,,,,,,,,,
kerry group,tralee,,,,,1972,,,,,food products,consumer goods,,,,,,,,,
kingspan group,dublin,,,,,1966,,,,,building materials,industrials,,,,,,,,,
laya healthcare,little island,,,,,1997,,,,,life insurance,financials,,,,,,,,,
magnet networks,dublin,,,,,2004,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
mannok,derrylin,,,,,1973,,,,,building materials & fixtures,industrials,,,,,,,,,
medtronic,dublin,,,,,1949,,,,,medical equipment,health care,,,,,,,,,
meteor,dublin,,,,,1998,,,,,mobile telecommunications,telecommunications,,,,,,,,,
metro,belfast,,,,,1973,,,,,travel & tourism,consumer services,,,,,,,,,
musgrave group,cork,,,,,1876,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
national lottery,dublin,,,,,1987,,,,,gambling,consumer services,,,,,,,,,
ni railways,belfast,,,,,1967,,,,,travel & tourism,consumer services,,,,,,,,,
norkom,dublin,,,,,1998,,,,,software,technology,,,,,,,,,
northern ireland electricity,belfast,,,,,1991,,,,,conventional electricity,utilities,,,,,,,,,
northern ireland transport holding company,belfast,,,,,1967,,,,,travel & tourism,consumer services,,,,,,,,,
ntr plc,dublin,,,,,1978,,,,,alternative electricity,utilities,,,,,,,,,
oatfield,letterkenny,,,,,1927,,,,,food products,consumer goods,,,,,,,,,
o'briens irish sandwich bars,dublin,,,,,1988,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
openet,dublin,,,,,1999,,,,,software,technology,,,,,,,,,
paddy power,dublin,,,,,1988,,,,,gambling,consumer services,,,,,,,,,
pat the baker,granard,,,,,1953,,,,,baked goods,consumer goods,,,,,,,,,
permanent tsb,dublin,,,,,1884,,,,,life insurance,financials,,,,,,,,,
penneys,dublin,,,,,1962,,,,,apparel retailers,consumer services,,,,,,,,,
rabobank ireland,dublin,,,,,1994,,,,,banks,financials,,,,,,,,,
raidio teilifis eireann,dublin,,,,,1960,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
ryanair,dublin,,,,,1985,,,,,airlines,consumer services,,,,,,,,,
shire,dublin,,,,,1986,,,,,pharmaceuticals,health care,,,,,,,,,
smart telecom,dublin,,,,,1989,,,,,mobile telecommunications,telecommunications,,,,,,,,,
smurfit kappa,dublin,,,,,1934,,,,,paper,consumer goods,,,,,,,,,
smyths,galway,,,,,1986,,,,,specialty retailers,consumer services,,,,,,,,,
stobart air,dublin,,,,,2014,,,,,airlines,consumer services,,,,,,,,,
supermac's,ballybrit,,,,,1978,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
supervalu,cork,,,,,1968,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
teilifis na gaeilge,baile na habhann,,,,,2007,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
tesco ireland,dublin,,,,,1997,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
the airporter,derry,,,,,1990,,,,,travel & tourism,consumer services,,,,,,,,,
thomas crosbie holdings,cork,,,,,1841,,,,,publishing,consumer services,,,,,,,,,
three ireland,dublin,,,,,2005,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
tipperary natural mineral water,borrisoleigh,,,,,1986,,,,,beverages,consumer goods,,,,,,,,,
today fm,dublin,,,,,1997,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
trane technologies,swords,,,,,1871,,,,,-,conglomerate,,,,,,,,,
transport infrastructure ireland,dublin,,,,,2015,,,,,heavy construction,industrials,,,,,,,,,
virgin media television,dublin,,,,,1998,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
udg healthcare,dublin,,,,,1948,,,,,pharmaceuticals,health care,,,,,,,,,
ulster bank,dublin,,,,,1836,,,,,banks,financials,,,,,,,,,
ulsterbus foyle,derry,,,,,2006,,,,,travel & tourism,consumer services,,,,,,,,,
ulsterbus,belfast,,,,,1967,,,,,travel & tourism,consumer services,,,,,,,,,
vhi healthcare,purcellsinch,,,,,1957,,,,,life insurance,financials,,,,,,,,,
virgin media ireland,dublin,,,,,2005,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
vizor,dublin,,,,,2000,,,,,software,technology,,,,,,,,,
vodafone ireland,dublin,,,,,1984,,,,,mobile telecommunications,telecommunications,,,,,,,,,
wireless group,belfast,,,,,2007,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
wrightbus,ballymena,,,,,1946,,,,,commercial vehicles & trucks,industrials,,,,,,,,,
asl airlines hungary,budapest,,,,,1990,,,,,airlines,consumer services,,,,,,,,,
association of hungarian record companies,budapest,,,,,1992,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
balabit,budapest,,,,,2000,,,,,computer services,technology,,,,,,,,,
bkv zrt,budapest,,,,,1968,,,,,travel & tourism,consumer services,,,,,,,,,
borsod brewery,bocs,,,,,1969,,,,,brewers,consumer goods,,,,,,,,,
borsodchem,budapest,,,,,1949,,,,,specialty chemicals,basic materials,,,,,,,,,
budapest aircraft service,budapest,,,,,1991,,,,,airlines,consumer services,,,,,,,,,
cba,alsonemedi,,,,,1992,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
amc networks international central europe,budapest,,,,,2014,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
cib bank,budapest,,,,,1979,,,,,banks,financials,,,,,,,,,
cinema city hungary,budapest,,,,,1997,,,,,recreational services,consumer services,,,,,,,,,
cityline hungary,vecses,,,,,2003,,,,,airlines,consumer services,,,,,,,,,
cls music,budapest,,,,,2002,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
corvin film,budapest,,,,,1914,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
corvus hungary,balloszog,,,,,2011,,,,,aerospace,industrials,,,,,,,,,
csepel,szigetszentmiklos,,,,,1944,,,,,automobiles,consumer goods,,,,,,,,,
danubius hotels group,budapest,,,,,1972,,,,,hotels,consumer services,,,,,,,,,
digital reality,budapest,,,,,1991,,,,,software,technology,,,,,,,,,
dreher brewery,budapest,,,,,1854,,,,,brewers,consumer goods,,,,,,,,,
fegyver- es gepgyar,budapest,,,,,1891,,,,,building materials & fixtures,industrials,,,,,,,,,
fhb mortgage bank,budapest,,,,,1997,,,,,banks,financials,,,,,,,,,
ganz works,budapest,,,,,1844,,,,,automobiles,consumer goods,,,,,,,,,
richter gedeon co,budapest,,,,,1901,,,,,pharmaceuticals,health care,,,,,,,,,
gramy records,budapest,,,,,1999,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
graphisoft,budapest,,,,,1982,,,,,software,technology,,,,,,,,,
gundel,budapest,,,,,1910,,,,,restaurants & bars,consumer services,,,,,,,,,
gyori keksz,gyor,,,,,1880,,,,,food products,consumer goods,,,,,,,,,
halozat tv,budapest,,,,,2002,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
hell energy,miskolc,,,,,2006,,,,,food & beverage,consumer goods,,,,,,,,,
herend porcelain manufactory,herend,,,,,1826,,,,,durable household products,consumer goods,,,,,,,,,
hungarian national bank,budapest,,,,,1924,,,,,banks,financials,,,,,,,,,
hungarian state railways,budapest,,,,,1869,,,,,railroads,industrials,,,,,,,,,
hungaroton,budapest,,,,,1951,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
hunnia film studio,budapest,,,,,,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
ikarus bus,budapest,,,,,1895,,,,,commercial vehicles & trucks,industrials,,,,,,,,,
international training center for bankers,budapest,,,,,1988,,,,,banks,financials,,,,,,,,,
invictus games,debrecen,,,,,2000,,,,,software,technology,,,,,,,,,
ip systems,budapest,,,,,2008,,,,,software,technology,,,,,,,,,
iwiw,budapest,,,,,2002,,,,,internet,technology,,,,,,,,,
k&h bank,budapest,,,,,1987,,,,,banks,financials,,,,,,,,,
lehel,jaszbereny,,,,,1945,,,,,durable household products,consumer goods,,,,,,,,,
magyar posta,budapest,,,,,1867,,,,,delivery services,industrials,,,,,,,,,
magyar telekom,budapest,,,,,1991,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
mal hungarian aluminium,ajka,,,,,1995,,,,,aluminum,basic materials,,,,,,,,,
malev,budapest,,,,,1956,,,,,airlines,consumer services,,,,,,,,,
match,budapest,,,,,1952,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
mkb bank,budapest,,,,,1950,,,,,banks,financials,,,,,,,,,
mol group,budapest,,,,,1957,,,,,exploration & production,oil & gas,,,,,,,,,
mtva,budapest,,,,,2011,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
mvk zrt,miskolc,,,,,1954,,,,,travel & tourism,consumer services,,,,,,,,,
mvm group,budapest,,,,,1948,,,,,conventional electricity,utilities,,,,,,,,,
neocoregames,budapest,,,,,2005,,,,,software,technology,,,,,,,,,
oncotherm,budapest,,,,,1988,,,,,medical equipment,health care,,,,,,,,,
organica technologies,budapest,,,,,1998,,,,,water,utilities,,,,,,,,,
orion electronics,budapest,,,,,1913,,,,,electronic equipment,industrials,,,,,,,,,
otp bank,budapest,,,,,1949,,,,,banks,financials,,,,,,,,,
pannon,torokbalint,,,,,1994,,,,,mobile telecommunications,telecommunications,,,,,,,,,
pannonia film studio,budapest,,,,,1956,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
panrusgaz,budapest,,,,,1994,,,,,exploration & production,oil & gas,,,,,,,,,
pecs brewery,pecs,,,,,1848,,,,,brewers,consumer goods,,,,,,,,,
pick szeged,szeged,,,,,1869,,,,,food products,consumer goods,,,,,,,,,
prezi,budapest,,,,,2009,,,,,software,technology,,,,,,,,,
puli space technologies,budapest,,,,,2010,,,,,aerospace,industrials,,,,,,,,,
raba,gyor,,,,,1896,,,,,automobiles,consumer goods,,,,,,,,,
scarab research,budapest,,,,,2009,,,,,software,technology,,,,,,,,,
state printing company,budapest,,,,,1851,,,,,publishing,consumer services,,,,,,,,,
szerencsejatek zrt,budapest,,,,,1991,,,,,gambling,consumer services,,,,,,,,,
takarekbank,budapest,,,,,1989,,,,,banks,financials,,,,,,,,,
thalesnano,budapest,,,,,2002,,,,,electronic equipment,industrials,,,,,,,,,
tisza cipo,martfu,,,,,1942,,,,,clothing & accessories,consumer goods,,,,,,,,,
torley,budapest,,,,,1882,,,,,distillers & vintners,consumer goods,,,,,,,,,
travel service,budapest,,,,,2001,,,,,airlines,consumer services,,,,,,,,,
trigranit,budapest,,,,,1997,,,,,real estate holding & development,financials,,,,,,,,,
tungsram,ujpest,,,,,1896,,,,,electrical components & equipment,industrials,,,,,,,,,
turner broadcasting system hungary,budapest,,,,,,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
upc magyarorszag,budapest,,,,,1998,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
videoton,szekesfehervar,,,,,1938,,,,,consumer electronics,consumer goods,,,,,,,,,
virusbuster,budapest,,,,,1997,,,,,computer services,technology,,,,,,,,,
vodafone hungary,budapest,,,,,1999,,,,,mobile telecommunications,telecommunications,,,,,,,,,
wizz air,budapest,,,,,2003,,,,,airlines,consumer services,,,,,,,,,
zen studios,budapest,,,,,2003,,,,,software,technology,,,,,,,,,
zsolnay,pecs,,,,,1853,,,,,durable household products,consumer goods,,,,,,,,,
zwack,budapest,,,,,1790,,,,,distillers & vintners,consumer goods,,,,,,,,,
4e tv,thessaloniki,,,,,1994,,,,,media,consumer services,,,,,,,,,
abea,chania,,,,,1889,,,,,food products,consumer goods,,,,,,,,,
achaia clauss,patras,,,,,1861,,,,,beverages,consumer goods,,,,,,,,,
admie,athens,,,,,2012,,,,,electricity,utilities,,,,,,,,,
aegean airlines,athens,,,,,1987,,,,,travel & leisure,consumer services,,,,,,,,,
aegean motorway sa,athens,,,,,2007,,,,,transportation services,industrials,,,,,,,,,
aegean speed lines,glyfada,,,,,2005,,,,,marine transportation,industrials,,,,,,,,,
aegek sa,marousi,,,,,1949,,,,,heavy construction,industrials,,,,,,,,,
aeolian investment fund sa,athens,,,,,1992,,,,,financial services,financials,,,,,,,,,
air mediterranean,athens,,,,,2017,,,,,airlines,consumer services,,,,,,,,,
alfa-beta vassilopoulos,athens,,,,,1939,,,,,food retailers,consumer services,,,,,,,,,
allatini,thessaloniki,,,,,1858,,,,,food products,consumer goods,,,,,,,,,
alpha bank,athens,,,,,1879,,,,,banks,financials,,,,,,,,,
alpha records,athens,,,,,1987,,,,,media,consumer services,,,,,,,,,
alpha tv,athens,,,,,1996,,,,,media,consumer services,,,,,,,,,
alumil aluminium industry sa,kilkis,,,,,1988,,,,,industrial metals & mining,basic materials,,,,,,,,,
aluminium of greece,marousi,,,,,1960,,,,,industrial metals & mining,basic materials,,,,,,,,,
amjet executive,athens,,,,,2009,,,,,travel & leisure,consumer services,,,,,,,,,
anek lines,chania,,,,,1967,,,,,industrial transportation,industrials,,,,,,,,,
ant1 group,athens,,,,,1989,,,,,media,consumer services,,,,,,,,,
ant1,athens,,,,,1989,,,,,media,consumer services,,,,,,,,,
arapian,athens,,,,,1935,,,,,food products,consumer goods,,,,,,,,,
arcadia shipmanagement,athens,,,,,1998,,,,,marine transportation,industrials,,,,,,,,,
archirodon,dordrecht,,,,,1959,,,,,heavy construction,industrials,,,,,,,,,
atcom,athens,,,,,1997,,,,,software & computer,technology,,,,,,,,,
athens exchange,athens,,,,,1876,,,,,equity investment,financials,,,,,,,,,
athens international airport sa,athens,,,,,1996,,,,,travel & leisure,consumer services,,,,,,,,,
athens-macedonian news agency,athens,,,,,2008,,,,,media,consumer services,,,,,,,,,
athens mass transit system,athens,,,,,1993,,,,,travel & tourism,consumer services,,,,,,,,,
athens metro,athens,,,,,1869,,,,,travel & leisure,consumer services,,,,,,,,,
atlas maritime,athens,,,,,2004,,,,,marine transportation,industrials,,,,,,,,,
attica bank,athens,,,,,1925,,,,,banks,financials,,,,,,,,,
attica group,athens,,,,,1918,,,,,marine transportation,industrials,,,,,,,,,
attiki odos consortium,athens,,,,,1996,,,,,transportation services,industrials,,,,,,,,,
aventurine sa,athens,,,,,2003,,,,,video game industry,technology,,,,,,,,,
avin international,maroussi,,,,,1977,,,,,marine transportation,industrials,,,,,,,,,
bank of greece,athens,,,,,1928,,,,,banks,financials,,,,,,,,,
barbastathis,thessaloniki,,,,,1969,,,,,food & beverages,consumer services,,,,,,,,,
bazaar,athens,,,,,-,,,,,food retailers,consumer services,,,,,,,,,
beat,athens,,,,,2011,,,,,transportation networking,consumer services,,,,,,,,,
berios,athens,,,,,1984,,,,,heavy construction,industrials,,,,,,,,,
bioman,tavros,,,,,1976,,,,,industrial parts,consumer goods,,,,,,,,,
black lotus records,athens,,,,,1998,,,,,media,consumer services,,,,,,,,,
bluebird airways,heraklion,,,,,2008,,,,,airlines,consumer services,,,,,,,,,
blue star ferries,athens,,,,,2000,,,,,marine transportation,industrials,,,,,,,,,
centric multimedia,athens,,,,,1995,,,,,multimedia,consumer services,,,,,,,,,
ceres hellenic shipping enterprises,pireus,,,,,1949,,,,,marine transportation,industrials,,,,,,,,,
cereteth,volos,,,,,2006,,,,,research,technology,,,,,,,,,
chalkis shipyards aulida,chalkis,,,,,1971,,,,,heavy construction,industrials,,,,,,,,,
chipita,athens,,,,,1973,,,,,food & beveradges,food & beveradges,,,,,,,,,
coca-cola hellenic bottling company,zug,,,,,1969,,,,,food & beverages,consumer services,,,,,,,,,
coffee island,patras,,,,,1999,,,,,restaurants & bars,consumer services,,,,,,,,,
compupress,athens,,,,,1982,,,,,publishing,consumer services,,,,,,,,,
consolidated contractors company,athens,,,,,1952,,,,,heavy construction,industrials,,,,,,,,,
cosmote,athens,,,,,1998,,,,,mobile telecommunications,telecommunications,,,,,,,,,
costamare,monaco,,,,,1975,,,,,marine transportation,industrials,,,,,,,,,
depa,athens,,,,,1988,,,,,exploration & production,oil & gas,,,,,,,,,
desfa,chalandri,,,,,2007,,,,,exploration & production,oil & gas,,,,,,,,,
diana,tavros,,,,,1976,,,,,automobiles & parts,consumer goods,,,,,,,,,
digea,athens,,,,,2009,,,,,digital provider,broadcast,,,,,,,,,
digital union,athens,,,,,2008,,,,,media,consumer services,,,,,,,,,
dodekanisos seaways,rhodes,,,,,1990,,,,,marine transportation,industrials,,,,,,,,,
dryships inc,athens,,,,,2004,,,,,marine transportation,industrials,,,,,,,,,
eas,athens,,,,,2004,,,,,defense,industrials,,,,,,,,,
egnatia odos sa,athens,,,,,1997,,,,,transportation services,industrials,,,,,,,,,
elco,lykovrysi,,,,,1960,,,,,household goods,consumer goods,,,,,,,,,
epsa,pilio,,,,,1924,,,,,soft drinks,consumer goods,,,,,,,,,
elefsis shipyards,eleusis,,,,,1962,,,,,heavy construction,industrials,,,,,,,,,
elfe,athens,,,,,1961,,,,,speciality chemicals,basic materials,,,,,,,,,
ellaktor,kifissia,,,,,1977,,,,,heavy construction,industrials,,,,,,,,,
ellinair,thessaloniki,,,,,2013,,,,,airlines,consumer services,,,,,,,,,
energean oil & gas,maroussi,,,,,2007,,,,,exploration & production,oil & gas,,,,,,,,,
open tv,koropi,,,,,1990,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
eskimo feidakis group,athens,,,,,1958,,,,,household goods,consumer goods,,,,,,,,,
estia newspaper sa,athens,,,,,1876,,,,,media,consumer services,,,,,,,,,
etem,athens,,,,,1971,,,,,aluminium,basic materials,,,,,,,,,
eurobank ergasias,athens,,,,,1990,,,,,banks,financials,,,,,,,,,
european reliance,athens,,,,,1977,,,,,full line insurance,financials,,,,,,,,,
european seaways,athens,,,,,1990,,,,,marine transportation,industrials,,,,,,,,,
euroseas,maroussi,,,,,1917,,,,,marine transportation,industrials,,,,,,,,,
evga sa,athens,,,,,1934,,,,,food products,consumer goods,,,,,,,,,
eydap,galatsi,,,,,1980,,,,,water,utilities,,,,,,,,,
fage,strassen,,,,,1926,,,,,food & beverages,consumer services,,,,,,,,,
fast ferries,piraeus,,,,,1998,,,,,marine transportation,industrials,,,,,,,,,
flocafe,athens,,,,,1994,,,,,restaurants & bars,consumer services,,,,,,,,,
finos film,athens,,,,,1943,,,,,film production,consumer services,,,,,,,,,
fix brewery,athens,,,,,1864,,,,,brewers,consumer goods,,,,,,,,,
folli follie,athens,,,,,1982,,,,,clothing & accessories,consumer goods,,,,,,,,,
forthnet,athens,,,,,1995,,,,,fixed line telecom.,telecommunications,,,,,,,,,
frigoglass,kifissia,,,,,1993,,,,,commercial refrigeration,industrial,,,,,,,,,
gainjet aviation,athens,,,,,2006,,,,,airlines,consumer services,,,,,,,,,
galaxias,athens,,,,,1982,,,,,food retailers,consumer services,,,,,,,,,
gek terna,athens,,,,,1969,,,,,heavy construction,industrials,,,,,,,,,
germanos group,athens,,,,,1980,,,,,electrical components,industrials,,,,,,,,,
golden star ferries,andros,,,,,2011,,,,,marine transportation,industrials,,,,,,,,,
goody's burger house,athens,,,,,1975,,,,,travel & leisure,consumer services,,,,,,,,,
grecotel,rethymno,,,,,-,,,,,hospitality,consumer services,,,,,,,,,
greek internet exchange,athens,,,,,2009,,,,,internet,technology,,,,,,,,,
a lange & sohne,glashutte,,,,,1845,,,,,clothing & accessories,consumer goods,,,,,,,,,
aareal bank,wiesbaden,,,,,1922,,,,,banks,financials,,,,,,,,,
adidas,herzogenaurach,,,,,1924,,,,,clothing & accessories,consumer goods,,,,,,,,,
aldi,essen,,,,,1913,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
allianz,munich,,,,,1890,,,,,full line insurance,financials,,,,,,,,,
alpina,buchloe,,,,,1965,,,,,automobiles,consumer goods,,,,,,,,,
altana,wesel,,,,,1977,,,,,speciality chemicals,basic materials,,,,,,,,,
aral ag,bochum,,,,,1898,,,,,specialty retailers,consumer services,,,,,,,,,
arag se,dusseldorf,,,,,1935,,,,,full line insurance,financials,,,,,,,,,
arburg,loburg,,,,,1923,,,,,industrial machinery,industrials,,,,,,,,,
arcandor,essen,,,,,1999,,,,,broadline retailers,consumer services,,,,,,,,,
arcor,eschborn,,,,,1996,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
armedangels,cologne,,,,,2007,,,,,clothing & accessories,consumer goods,,,,,,,,,
audi,ingolstadt,,,,,1910,,,,,automobiles,consumer goods,,,,,,,,,
august storck,berlin,,,,,1903,,,,,food products,consumer goods,,,,,,,,,
aurubis,hamburg,,,,,2008,,,,,nonferrous metals,basic materials,,,,,,,,,
auto union,neckarsulm,,,,,1932,,,,,automobiles,consumer goods,,,,,,,,,
axel springer ag,berlin,,,,,1946,,,,,publishing,consumer services,,,,,,,,,
b braun,melsungen,,,,,1839,,,,,pharmaceuticals,health care,,,,,,,,,
babelsberg studio,potsdam,,,,,1912,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
bahlsen,hanover,,,,,1889,,,,,food products,consumer goods,,,,,,,,,
basf,ludwigshafen,,,,,1865,,,,,speciality chemicals,basic materials,,,,,,,,,
bavaria film studios,grunwald,,,,,1919,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
bayer,leverkusen,,,,,1863,,,,,pharmaceuticals,health care,,,,,,,,,
baywa,munich,,,,,1923,,,,,farming & fishing,consumer goods,,,,,,,,,
bbs kraftfahrzeugtechnik,schiltach,,,,,1970,,,,,auto parts,consumer goods,,,,,,,,,
bechtle,neckarsulm,,,,,1983,,,,,software,technology,,,,,,,,,
beck's brewery,bremen,,,,,1873,,,,,brewers,consumer goods,,,,,,,,,
behr gmbh & co kg,stuttgart,,,,,1905,,,,,industrial suppliers,industrials,,,,,,,,,
behringer,willich,,,,,1989,,,,,consumer electronics,consumer goods,,,,,,,,,
beiersdorf,hamburg,,,,,1882,,,,,personal products,consumer goods,,,,,,,,,
bellevue investments,berlin,,,,,1993,,,,,software,technology,,,,,,,,,
