name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
tractor supply,,"brentwood, tennessee",,1938,,,,,,,,,
suncorp group,,"brisbane, australia",,1996,,,,,,,,,
mol hungarian oil,,"budapest, hungary",,1991,,,,,,,,,
aptiv,,"dublin, ireland",,1994,,,,,,,,,
voya financial,,"new york, new york",,1999,,,,,,,,,
gs holdings,,"seoul, south korea",,1966,,,,,,,,,
gerdau cosigua,,"sao paulo, brazil",,1901,,,,,,,,,
equity residential,,"chicago, illinois",,1993,,,,,,,,,
qatar islamic bank,,"doha, qatar",,1982,,,,,,,,,
hormel foods,,"austin, minnesota",,1891,,,,,,,,,
shenwan hongyuan group,,"urumqi, china",,1996,,,,,,,,,
reinsurance group of america,,"chesterfield, missouri",,1973,,,,,,,,,
quest diagnostics,,"secaucus, new jersey",,1967,,,,,,,,,
solvay,,"brussels, belgium",,1863,,,,,,,,,
pembina pipeline,,"calgary, canada",,1997,,,,,,,,,
banque saudi fransi,,"riyadh, saudi arabia",,1977,,,,,,,,,
smc,,"tokyo, japan",,1959,,,,,,,,,
sasol,,"sandton, south africa",,1950,,,,,,,,,
molson coors brewing,,"golden, colorado",,1786,,,,,,,,,
macy's,,"new york, new york",,1929,,,,,,,,,
bancolombia,,"medellin, colombia",,1945,,,,,,,,,
cintas,,"cincinnati, ohio",,1968,,,,,,,,,
china international marine,,"shenzhen, china",,1980,,,,,,,,,
huaneng power international,,"beijing, china",,1994,,,,,,,,,
restaurant brands international,,"toronto, canada",,2014,,,,,,,,,
grupa pzu,,"warsaw, poland",,1803,,,,,,,,,
kao,,"tokyo, japan",,1887,,,,,,,,,
agile group holdings,,"guangzhou, china",,2005,,,,,,,,,
arrow electronics,,"centennial, colorado",,1946,,,,,,,,,
shenzhen overseas,,"shenzhen, china",,1997,,,,,,,,,
tenet healthcare,,"dallas, texas",,1967,,,,,,,,,
grupo aval,,"bogota, colombia",,1994,,,,,,,,,
cp all,,"bangkok, thailand",,1988,,,,,,,,,
geely automobile holdings,,"hong kong, hong kong",,1973,,,,,,,,,
centrica,,"windsor, united kingdom",,1997,,,,,,,,,
dubai islamic bank,,"dubai, united arab emirates",,1975,,,,,,,,,
suzano papel e celulose,,"salvador, brazil",,1924,,,,,,,,,
link reit,,"hong kong, hong kong",,2005,,,,,,,,,
yum brands,,"louisville, canada",,1997,,,,,,,,,
first quantum minerals,,"vancouver, canada",,1983,,,,,,,,,
aercap holdings,,"dublin, ireland",,1995,,,,,,,,,
first horizon,,"memphis, tennessee",,1864,,,,,,,,,
dentsu,,"tokyo, japan",,2001,,,,,,,,,
molina healthcare,,"long beach, california",,1980,,,,,,,,,
union bank of india,,"mumbai, india",,1919,,,,,,,,,
toray industries,,"tokyo, japan",,1926,,,,,,,,,
block,,"san francisco, california",,2009,,,,,,,,,
eletrobras,,"rio de janeiro, brazil",,1962,,,,,,,,,
china mengniu dairy,,"hong kong, hong kong",,2004,,,,,,,,,
db insurance,,"seoul, south korea",,1968,,,,,,,,,
esun financial,,"taipei, taiwan",,1992,,,,,,,,,
otp bank,,"budapest, hungary",,1949,,,,,,,,,
sm investments,,"manila, philippines",,1958,,,,,,,,,
ebay,,"san jose, california",,1995,,,,,,,,,
edwards lifesciences,,"irvine, california",,1958,,,,,,,,,
taiwan cooperative financial,,"taipei, taiwan",,1946,,,,,,,,,
constellation brands,,"victor, new york",,1945,,,,,,,,,
china jinmao,,"hong kong, hong kong",,2004,,,,,,,,,
fanuc,,"minamitsuru, japan",,1972,,,,,,,,,
yango group,,"shanghai, china",,,,,,,,,,,
legrand,,"limoges, france",,1860,,,,,,,,,
shanghai pharmaceuticals,,"shanghai, china",,1994,,,,,,,,,
agc,,"tokyo, japan",,1907,,,,,,,,,
shaanxi construction engineering group,,"xi'an, china",,,,,,,,,,,
hunan valin steel,,"changsha, china",,1997,,,,,,,,,
goodman group,,"sydney, australia",,1989,,,,,,,,,
ia financial corporation,,"quebec, canada",,1892,,,,,,,,,
unum,,"chattanooga, tennessee",,1848,,,,,,,,,
anta sports products,,"xiamen, china",,1991,,,,,,,,,
continental resources,,"oklahoma city, oklahoma",,1967,,,,,,,,,
baloise group,,"basel, switzerland",,1864,,,,,,,,,
pegatron,,"taipei, taiwan",,2007,,,,,,,,,
jones lang lasalle,,"chicago, illinois",,1783,,,,,,,,,
american financial group,,"cincinnati, ohio",,1959,,,,,,,,,
daiwa securities,,"tokyo, japan",,1902,,,,,,,,,
deutsche lufthansa,,"cologne, germany",,1953,,,,,,,,,
invesco,,"atlanta, georgia",,1935,,,,,,,,,
nasdaq,,"new york, new york",,1971,,,,,,,,,
schindler holding,,"hergiswil, switzerland",,1874,,,,,,,,,
comerica,,"dallas, texas",,1849,,,,,,,,,
mizrahi tefahot bank,,"ramat gan, israel",,1923,,,,,,,,,
bio-rad laboratories,,"hercules, california",,1952,,,,,,,,,
industries qatar,,"doha, qatar",,2003,,,,,,,,,
kakao,,"jejusi, south korea",,1995,,,,,,,,,
ashtead group,,"london, united kingdom",,1984,,,,,,,,,
punjab national bank,,"new delhi, india",,1895,,,,,,,,,
delta electronics,,"taipei, taiwan",,1975,,,,,,,,,
alcon,,"geneva, switzerland",,1945,,,,,,,,,
td synnex,,"fremont, california",,1980,,,,,,,,,
antofagasta,,"london, united kingdom",,1888,,,,,,,,,
pultegroup,,"atlanta, georgia",,1950,,,,,,,,,
wan hai lines,,"taipei, taiwan",,,,,,,,,,,
equinix,,"redwood city, california",,1998,,,,,,,,,
reliance steel,,"los angeles, california",,1939,,,,,,,,,
ptt global chemical,,"bangkok, thailand",,1978,,,,,,,,,
bankinter,,"madrid, spain",,1965,,,,,,,,,
teva pharmaceutical,,"tel aviv, israel",,1944,,,,,,,,,
ch robinson,,"eden prairie, minnesota",,1905,,,,,,,,,
verbund,,"vienna , austria",,1947,,,,,,,,,
zions bancorp,,"salt lake city, utah",,1955,,,,,,,,,
bank of chengdu,,"chengdu, china",,1996,,,,,,,,,
3i group,,"london, united kingdom",,,,,,,,,,,
alinma bank,,"riyadh, saudi arabia",,2006,,,,,,,,,
jde peet's,,"amsterdam, netherlands",,2018,,,,,,,,,
cosmo energy holdings,,"tokyo, japan",,2015,,,,,,,,,
risesun real estate development,,"langfang, china",,1996,,,,,,,,,
uni-president,,"tainan, taiwan",,1967,,,,,,,,,
mahin& mahindra,,"mumbai, india",,1945,,,,,,,,,
telenor,,"fornebu, norway",,1855,,,,,,,,,
ucb,,"brussels, belgium",,1928,,,,,,,,,
interpublic group,,"new york, new york",,1930,,,,,,,,,
akzo nobel,,"amsterdam, netherlands",,1969,,,,,,,,,
celanese,,"irving, texas",,1918,,,,,,,,,
avalonbay communities,,"arlington, virginia",,1978,,,,,,,,,
randstad nv,,"diemen, netherlands",,1960,,,,,,,,,
sibanye stillwater,,"weltevreden park, south africa",,2002,,,,,,,,,
first financial holding,,"taipei, taiwan",,2003,,,,,,,,,
microchip technology,,"chandler, arizona",,1989,,,,,,,,,
flex,,"singapore, singapore",,1969,,,,,,,,,
liberty media corporation series a liberty formula one,,"englewood, colorado",,1991,,,,,,,,,
agilent technologies,,"santa clara, california",,1999,,,,,,,,,
guangzhou automobile group,,"guangzhou, china",,1997,,,,,,,,,
rosseti,,"moscow, russia",,,,,,,,,,,
beijing shougang,,"beijing, china",,,,,,,,,,,
cgi,,"montreal, canada",,1976,,,,,,,,,
csc financial,,"beijing, china",,2005,,,,,,,,,
thyssenkrupp group,,"essen, germany",,1999,,,,,,,,,
shenzhen mindray bio-medical electronics,,"shenzhen, china",,1991,,,,,,,,,
hoya,,"tokyo, japan",,1944,,,,,,,,,
tongwei,,"chengdu, china",,1995,,,,,,,,,
kuwait finance house,,"kuwait city, kuwait",,1977,,,,,,,,,
grupo bimbo,,"mexico city, mexico",,1945,,,,,,,,,
lkq,,"chicago, illinois",,1998,,,,,,,,,
chubu electric power,,"nagoya, japan",,1951,,,,,,,,,
lithia motors,,"medford, oregon",,1946,,,,,,,,,
swire pacific,,"hong kong, hong kong",,1816,,,,,,,,,
unicaja banco,,"malaga, spain",,2011,,,,,,,,,
mazda motor,,"hiroshima, japan",,1920,,,,,,,,,
telecom italia,,"rome, italy",,1994,,,,,,,,,
china galaxy securities,,"beijing, china",,2007,,,,,,,,,
cnpc capital,,"beijing, china",,1920,,,,,,,,,
china southern airlines,,"guangzhou, china",,1988,,,,,,,,,
dassault systemes,,"velizy-villacoublay, france",,1981,,,,,,,,,
gd power development,,"beijing, china",,1992,,,,,,,,,
paychex,,"rochester, new york",,1971,,,,,,,,,
genworth financial,,"richmond, virginia",,1871,,,,,,,,,
monster beverage,,"corona, california",,1985,,,,,,,,,
china longyuan power,,"beijing, china",,1993,,,,,,,,,
ovintiv,,"denver, colorado",,1881,,,,,,,,,
bdo unibank,,"makati city, philippines",,1967,,,,,,,,,
autonation,,"fort lauderdale, florida",,1991,,,,,,,,,
china aoyuan group,,"guangzhou, china",,2007,,,,,,,,,
chesapeake energy,,"oklahoma city, oklahoma",,1989,,,,,,,,,
jb hunt transport services,,"lowell, arkansas",,1961,,,,,,,,,
mediobanca,,"milan, italy",,1946,,,,,,,,,
credicorp,,"lima, peru",,1995,,,,,,,,,
realty income,,"san diego, california",,1969,,,,,,,,,
beijing enterprises,,"hong kong, hong kong",,1997,,,,,,,,,
coterra energy,,"houston, texas",,1989,,,,,,,,,
siam commercial bank,,"bangkok, thailand",,1907,,,,,,,,,
nongfu spring,,"hangzhou, china",,1996,,,,,,,,,
finatis,,"paris, france",,1971,,,,,,,,,
greentown china holdings,,"hangzhou, china",,1995,,,,,,,,,
meritz financial group,,"seoul, south korea",,2007,,,,,,,,,
tbea,,"changji, china",,,,,,,,,,,
rockwell automation,,"milwaukee, wisconsin",,1903,,,,,,,,,
west fraser timber co,,"vancouver, canada",,,,,,,,,,,
helvetia holding,,"st. gallen, switzerland",,1996,,,,,,,,,
chow tai fook jewellery,,"hong kong, hong kong",,1929,,,,,,,,,
givaudan,,"vernier, switzerland",,1895,,,,,,,,,
polyus,,"moscow, russia",,2006,,,,,,,,,
lululemon athletica,,"sumner, washington",,1998,,,,,,,,,
bath & body works,,"columbus, ohio",,1990,,,,,,,,,
jabil circuit,,"st. petersburg, florida",,1966,,,,,,,,,
innolux,,"miaoli, taiwan",,2003,,,,,,,,,
partners group holding,,"baar, switzerland",,1996,,,,,,,,,
luzhou lao jiao,,"luzhou, china",,1573,,,,,,,,,
scor,,"paris, france",,1855,,,,,,,,,
dover,,"downers grove, illinois",,1955,,,,,,,,,
east west bancorp,,"pasadena, california",,1998,,,,,,,,,
j sainsbury,,"london, united kingdom",,1869,,,,,,,,,
kaisa group holdings,,"shenzhen, china",,1999,,,,,,,,,
china huarong asset management,,"beijing, china",,1999,,,,,,,,,
au optronics,,"hsinchu, taiwan",,1996,,,,,,,,,
ulta beauty,,"bolingbrook, illinois",,1990,,,,,,,,,
korea investment holdings,,"seoul, south korea",,1968,,,,,,,,,
itausa,,"sao paulo, brazil",,1966,,,,,,,,,
baic motor,,"beijing, china",,1958,,,,,,,,,
cellnex telecom,,"barcelona, spain",,2008,,,,,,,,,
aes,,"arlington, virginia",,1981,,,,,,,,,
evraz group,,"london, united kingdom",,1992,,,,,,,,,
leonardo,,"rome, italy",,1948,,,,,,,,,
impala platinum holdings,,"northlands, south africa",,1967,,,,,,,,,
lotte chemical,,"seoul, south korea",,1976,,,,,,,,,
foshan haitian flavouring and food,,"foshan, china",,1995,,,,,,,,,
rolls-royce holdings,,"london, united kingdom",,1906,,,,,,,,,
sodexo,,"issy-les-moulineaux, france",,1966,,,,,,,,,
altice usa,,"long island city, new york",,2001,,,,,,,,,
bank negara indonesia,,"jakarta, indonesia",,1946,,,,,,,,,
davita,,"denver, colorado",,2000,,,,,,,,,
old mutual,,"cape town, south africa",,2017,,,,,,,,,
yum china holdings,,"shanghai, china",,1987,,,,,,,,,
penske automotive,,"bloomfield hills, michigan",,1992,,,,,,,,,
yamaha motor,,"iwata, japan",,1918,,,,,,,,,
kingfisher,,"london, united kingdom",,1982,,,,,,,,,
storebrand,,"lysaker, norway",,1982,,,,,,,,,
darden restaurants,,"orlando, florida",,1968,,,,,,,,,
hess,,"new york, new york",,1920,,,,,,,,,
cj corporation,,"seoul, south korea",,1953,,,,,,,,,
falabella,,"santiago, chile",,1937,,,,,,,,,
coupang,,"seoul, south korea",,2010,,,,,,,,,
capitaland investment,,"singapore, singapore",,2000,,,,,,,,,
fastighets balder,,"gothenburg, sweden",,2005,,,,,,,,,
welltower,,"toledo, ohio",,1970,,,,,,,,,
kajima,,"tokyo, japan",,1840,,,,,,,,,
steel authority of india,,"new delhi, india",,1954,,,,,,,,,
caesars entertainment,,"las vegas, nevada",,1937,,,,,,,,,
new world development,,"hong kong, hong kong",,1970,,,,,,,,,
textron,,"providence, rhode island",,1923,,,,,,,,,
cemex,,"san pedro garza garcia, mexico",,1906,,,,,,,,,
hexagon,,"stockholm, sweden",,1969,,,,,,,,,
zim integrated shipping services,,"haifa, israel",,1945,,,,,,,,,
china national chemical,,"beijing, china",,1953,,,,,,,,,
fastenal,,"winona, minnesota",,1967,,,,,,,,,
chongqing zhifei biological products,,"chongqing, china",,1995,,,,,,,,,
secom,,"tokyo, japan",,1962,,,,,,,,,
angang steel,,"anshan, china",,1997,,,,,,,,,
sto express,,"shanghai, china",,2001,,,,,,,,,
zoom video communications,,"san jose, california",,2011,,,,,,,,,
magnitogorsk iron & steel,,"magnitogorsk, russia",,1932,,,,,,,,,
nvr,,"reston, virginia",,,,,,,,,,,
evergy,,"kansas city, missouri",,1909,,,,,,,,,
alpha dhabi holding,,"abu dhabi, united arab emirates",,2013,,,,,,,,,
kirin holdings,,"tokyo, japan",,1907,,,,,,,,,
bank of changsha,,"changsha, china",,1997,,,,,,,,,
voestalpine,,"linz, austria",,1938,,,,,,,,,
china resources pharmaceutical group,,"hong kong, hong kong",,1938,,,,,,,,,
kuaishou technology,,"beijing, china",,2014,,,,,,,,,
bbmg,,"beijing, china",,2005,,,,,,,,,
suningcom,,"nanjing, china",,1996,,,,,,,,,
national bank of greece,,"athens, greece",,1841,,,,,,,,,
targa resources,,"houston, texas",,2005,,,,,,,,,
olympus,,"tokyo, japan",,1968,,,,,,,,,
umicore,,"brussels, belgium",,1904,,,,,,,,,
expedia group,,"seattle, washington",,1996,,,,,,,,,
hua nan financial,,"taipei, taiwan",,1919,,,,,,,,,
jiangsu yanghe brewery,,"suqian, china",,2002,,,,,,,,,
kerry group,,"tralee, ireland",,1972,,,,,,,,,
beiersdorf,,"hamburg, germany",,1882,,,,,,,,,
leidos,,"reston, virginia",,1969,,,,,,,,,
eastman,,"kingsport, tennessee",,1920,,,,,,,,,
vistra energy,,"irving, texas",,,,,,,,,,,
tohoku electric power,,"sendai, japan",,1951,,,,,,,,,
banca mediolanum,,"basiglio, italy",,1997,,,,,,,,,
pge polska grupa energetyczna,,"warsaw, poland",,1990,,,,,,,,,
transdigm group,,"cleveland, ohio",,2003,,,,,,,,,
experian,,"dublin, ireland",,1996,,,,,,,,,
mirae asset financial group,,"seoul, south korea",,1999,,,,,,,,,
eqt ab,,"stockholm, sweden",,2011,,,,,,,,,
gail india,,"new delhi, india",,1984,,,,,,,,,
inner mongolia baotou steel,,"baotou, china",,1999,,,,,,,,,
towngas,,"hong kong, hong kong",,1982,,,,,,,,,
on semiconductor corp,,"phoenix, arizona",,1999,,,,,,,,,
terna,,"rome, italy",,1999,,,,,,,,,
carnival corporation,,"miami, florida",,1972,,,,,,,,,
vici properties,,"new york, new york",,2016,,,,,,,,,
chipotle mexican grill,,"newport beach, california",,1993,,,,,,,,,
toppan printing,,"tokyo, japan",,1900,,,,,,,,,
shanghai electric group,,"shanghai, china",,2004,,,,,,,,,
turkish airlines,,"istanbul, turkey",,1933,,,,,,,,,
ferrari,,"maranello, italy",,1947,,,,,,,,,
old republic international,,"chicago, illinois",,1887,,,,,,,,,
jeronimo martins,,"lisbon, portugal",,1792,,,,,,,,,
zimmer biomet,,"warsaw, indiana",,1927,,,,,,,,,
alcoa,,"pittsburgh, pennsylvania",,1888,,,,,,,,,
santos,,"adelaide, australia",,1954,,,,,,,,,
alstom,,"saint-ouen-sur-seine, france",,1928,,,,,,,,,
kyushu electric power,,"fukuoka, japan",,1951,,,,,,,,,
goodyear,,"akron, ohio",,1898,,,,,,,,,
tenaris,,"luxembourg, luxembourg",,2001,,,,,,,,,
bluescope steel,,"melbourne, australia",,2002,,,,,,,,,
petronas chemicals,,"kuala lumpur, malaysia",,1998,,,,,,,,,
illumina,,"san diego, california",,1998,,,,,,,,,
synopsys,,"mountain view, california",,1986,,,,,,,,,
datang international power,,"beijing, china",,1994,,,,,,,,,
top frontier investment holdings,,"makati, philippines",,2008,,,,,,,,,
arkema,,"colombes, france",,2004,,,,,,,,,
nippon paint,,"osaka, japan",,1881,,,,,,,,,
kobe steel,,"kobe, japan",,1905,,,,,,,,,
bank of greece,,"athens, greece",,1927,,,,,,,,,
bank of guiyang,,"guiyang, china",,1997,,,,,,,,,
hd hyundai,,"daegu, south korea",,1972,,,,,,,,,
royal mail,,"london, united kingdom",,1516,,,,,,,,,
lundbergs,,"stockholm, sweden",,1944,,,,,,,,,
guangzhou r&f,,"guangzhou, china",,1994,,,,,,,,,
china gas holdings,,"hong kong, hong kong",,1995,,,,,,,,,
shanxi xinghuacun fen wine factory,,"luliang, china",,,,,,,,,,,
hologic,,"marlborough, massachusetts",,1985,,,,,,,,,
western alliance bancorp,,"phoenix, arizona",,1995,,,,,,,,,
wuchan zhongda group,,"hangzhou, china",,1992,,,,,,,,,
metro,,"montreal, canada",,1947,,,,,,,,,
raizen,,"rio de janeiro, brazil",,,,,,,,,,,
old dominion freight line,,"thomasville, north carolina",,1934,,,,,,,,,
israel discount bank,,"tel aviv, israel",,1935,,,,,,,,,
bangkok bank,,"bangkok, thailand",,1993,,,,,,,,,
akbank,,"istanbul, turkey",,1948,,,,,,,,,
mitsui chemicals,,"tokyo, japan",,1997,,,,,,,,,
midea real estate holding,,"foshan city, china",,2017,,,,,,,,,
sharp,,"sakai, japan",,1912,,,,,,,,,
kpn,,"rotterdam, netherlands",,1989,,,,,,,,,
kohl's,,"menomonee falls, wisconsin",,1962,,,,,,,,,
chongqing changan auto,,"chongqing, china",,1996,,,,,,,,,
canadian tire,,"toronto, canada",,1922,,,,,,,,,
vienna insurance group,,"vienna, austria",,1824,,,,,,,,,
new hope liuhe,,"chengdu, china",,1998,,,,,,,,,
sichuan road & bridge,,"chengdu, china",,,,,,,,,,,
copart,,"dallas, texas",,1982,,,,,,,,,
dick's sporting goods,,"coraopolis, pennsylvania",,1948,,,,,,,,,
jiangsu hengrui medicine,,"lianyungang, china",,1970,,,,,,,,,
universal health services,,"king of prussia, pennsylvania",,1979,,,,,,,,,
grupo inbursa,,"mexico city, mexico",,1985,,,,,,,,,
dongguan rural commercial bank,,"dongguan, china",,1952,,,,,,,,,
dassault aviation,,"paris, france",,1911,,,,,,,,,
yara international,,"oslo, norway",,2003,,,,,,,,,
banco de sabadell,,"alicante, spain",,1881,,,,,,,,,
olam group,,"singapore, singapore",,1989,,,,,,,,,
wuxi apptec,,"shanghai, china",,2000,,,,,,,,,
popular,,"san juan, united states",,1893,,,,,,,,,
hyone,,"toronto, canada",,2015,,,,,,,,,
sg holdings,,"kyoto, japan",,2006,,,,,,,,,
sojitz,,"tokyo, japan",,2003,,,,,,,,,
goertek,,"weifang, china",,2001,,,,,,,,,
frontier communications parent,,"norwalk, connecticut",,,,,,,,,,,
samhallsbyggnadsbolaget i norden,,"stockholm, sweden",,,,,,,,,,,
schaeffler,,"herzogenaurach, germany",,1905,,,,,,,,,
migdal insurance,,"petach tikva, israel",,1974,,,,,,,,,
inter rao,,"moscow, russia",,1997,,,,,,,,,
nedbank,,"sandton, south africa",,1888,,,,,,,,,
hopson development holdings,,"hong kong, hong kong",,1992,,,,,,,,,
ametek,,"berwyn, pennsylvania",,1930,,,,,,,,,
lg,,"seoul, south korea",,1958,,,,,,,,,
skanska,,"stockholm, sweden",,1887,,,,,,,,,
hbis,,"shijiazhuang, china",,2008,,,,,,,,,
banco bpm,,"milan, italy",,2017,,,,,,,,,
china fortune land development,,"beijing, china",,,,,,,,,,,
adyen,,"amsterdam, netherlands",,2006,,,,,,,,,
air france-klm,,"paris, france",,2004,,,,,,,,,
jacobs engineering,,"dallas, texas",,1947,,,,,,,,,
china resources power,,"hong kong, hong kong",,2001,,,,,,,,,
ppl,,"allentown, pennsylvania",,1994,,,,,,,,,
aib group,,"dublin, ireland",,1825,,,,,,,,,
transurban group,,"docklands, australia",,1996,,,,,,,,,
tourmaline oil,,"calgary, canada",,2008,,,,,,,,,
arab national bank,,"riyadh, saudi arabia",,1949,,,,,,,,,
marvell technology,,"wilmington, delaware",,1995,,,,,,,,,
skyworks solutions,,"irvine, california",,2002,,,,,,,,,
arista networks,,"santa clara, california",,2004,,,,,,,,,
china three gorges renewables group,,"beijing, china",,1985,,,,,,,,,
electronic arts,,"redwood city, california",,1982,,,,,,,,,
flutter entertainment,,"dublin, ireland",,1988,,,,,,,,,
brighthouse financial,,"charlotte, north carolina",,1863,,,,,,,,,
international airlines,,"london, united kingdom",,1974,,,,,,,,,
boliden,,"stockholm, sweden",,1925,,,,,,,,,
cf industries holdings,,"deerfield, illinois",,1946,,,,,,,,,
krung thai bank,,"bangkok, thailand",,1966,,,,,,,,,
didi global,,"beijing, china",,2013,,,,,,,,,
hyundai marine & fire,,"seoul, south korea",,1955,,,,,,,,,
csn,,"sao paulo, brazil",,1941,,,,,,,,,
apa,,"houston, texas",,1954,,,,,,,,,
ssab ab,,"stockholm, sweden",,,,,,,,,,,
teleperformance,,"paris, france",,1978,,,,,,,,,
campbell soup,,"camden, new jersey",,1869,,,,,,,,,
sofina,,"brussels, belgium",,1956,,,,,,,,,
bunzl,,"london, united kingdom",,1854,,,,,,,,,
cj cheiljedang,,"seoul, south korea",,2007,,,,,,,,,
magnit,,"krasnodar, russia",,1994,,,,,,,,,
huadian power international,,"beijing, china",,1994,,,,,,,,,
nari technology development,,"nanjing, china",,,,,,,,,,,
marathon oil,,"houston, texas",,1887,,,,,,,,,
eurazeo,,"paris, france",,1969,,,,,,,,,
tokyo gas,,"tokyo, japan",,1885,,,,,,,,,
guangzhou rural commercial bank,,"guangzhou, china",,1998,,,,,,,,,
heimstaden ab pref shs,,"malmo, sweden",,,,,,,,,,,
keysight technologies,,"santa rosa, california",,2014,,,,,,,,,
schroders,,"london, united kingdom",,1804,,,,,,,,,
stonex group,,"new york, new york",,,,,,,,,,,
aurubis,,"hamburg, germany",,1866,,,,,,,,,
garmin,,"schaffhausen, switzerland",,1989,,,,,,,,,
compal electronics,,"taipei, taiwan",,1984,,,,,,,,,
enn natural gas,,"shijiazhuang, china",,,,,,,,,,,
phoenix holdings,,"givatayim, israel",,,,,,,,,,,
mccormick,,"baltimore, maryland",,1889,,,,,,,,,
indian bank,,"chennai, india",,1907,,,,,,,,,
idexx laboratories,,"westbrook, maine",,1983,,,,,,,,,
smurfit kappa group,,"dublin, ireland",,1934,,,,,,,,,
xinjiang daqo new energy,,"shihezi, china",,2011,,,,,,,,,
halkbank,,"istanbul, turkey",,1933,,,,,,,,,
waste connections,,"woodbridge, canada",,2002,,,,,,,,,
swatch group,,"biel, switzerland",,1983,,,,,,,,,
south32,,"perth, australia",,2015,,,,,,,,,
china overseas grand oceans group,,"hong kong, hong kong",,1955,,,,,,,,,
tokyo century,,"tokyo, japan",,1969,,,,,,,,,
japan exchange group,,"tokyo, japan",,1878,,,,,,,,,
terumo,,"tokyo, japan",,1921,,,,,,,,,
leg immobilien ag,,"dusseldorf, germany",,2008,,,,,,,,,
sun pharma industries,,"mumbai, india",,1993,,,,,,,,,
brown-forman,,"louisville, kentucky",,1870,,,,,,,,,
assurant,,"new york, new york",,1892,,,,,,,,,
ajinomoto,,"tokyo, japan",,1917,,,,,,,,,
indorama ventures,,"bangkok, thailand",,2003,,,,,,,,,
taishin financial holdings,,"taipei, taiwan",,2002,,,,,,,,,
zoomlion heavy industry,,"changsha, china",,1992,,,,,,,,,
xcmg construction machinery,,"xuzhou, china",,,,,,,,,,,
powerlong real estate,,"shanghai, china",,2007,,,,,,,,,
yuexiu property,,"hong kong, hong kong",,,,,,,,,,,
sonic healthcare,,"sydney, australia",,,,,,,,,,,
netapp,,"san jose, california",,1992,,,,,,,,,
wolters kluwer,,"alphen aan den rijn, netherlands",,1987,,,,,,,,,
galp energia,,"lisbon, portugal",,1999,,,,,,,,,
nexon,,"tokyo, japan",,2002,,,,,,,,,
royal caribbean group,,"miami, florida",,1997,,,,,,,,,
extra space storage,,"salt lake city, utah",,2004,,,,,,,,,
shengjing bank,,"shenyang, china",,1997,,,,,,,,,
x5 retail group,,"moscow, russia",,1975,,,,,,,,,
cadence design,,"san jose, california",,,,,,,,,,,
vakifbank,,"istanbul, turkey",,1954,,,,,,,,,
agco,,"duluth, georgia",,1990,,,,,,,,,
shanxi taigang stainless,,"taiyuan, china",,1934,,,,,,,,,
grupo elektra,,"mexico city, mexico",,1950,,,,,,,,,
sdic power holdings,,"beijing, china",,1989,,,,,,,,,
wuestenrot & wuerttembergische,,"stuttgart, germany",,1999,,,,,,,,,
msci,,"new york, new york",,1998,,,,,,,,,
bper banca,,"modena, italy",,1867,,,,,,,,,
obayashi,,"tokyo, japan",,1936,,,,,,,,,
bnk financial group,,"busan, south korea",,2011,,,,,,,,,
oji holdings,,"tokyo, japan",,1949,,,,,,,,,
spotify technology,,"luxembourg, luxembourg",,2007,,,,,,,,,
coloplast,,"humlebaek, denmark",,1957,,,,,,,,,
brenntag,,"essen, germany",,2006,,,,,,,,,
wens foodstuff group,,"yunfu, china",,1993,,,,,,,,,
first american financial,,"santa ana, california",,,,,,,,,,,
euronext,,"amsterdam, netherlands",,2014,,,,,,,,,
masraf al rayan,,"doha, qatar",,2006,,,,,,,,,
mercadolibre,,"montevideo, uruguay",,1999,,,,,,,,,
packaging corp of america,,"lake forest, illinois",,1959,,,,,,,,,
mitsubishi materials,,"tokyo, japan",,1871,,,,,,,,,
wharf real estate investment,,hong kong,,,,,,,,,,,
berry global group,,"evansville, indiana",,1967,,,,,,,,,
maanshan iron & steel,,"wanchai, china",,1993,,,,,,,,,
perkinelmer,,"waltham, massachusetts",,1947,,,,,,,,,
navient,,"wilmington, delaware",,2013,,,,,,,,,
rtl group,,"luxembourg, luxembourg",,1973,,,,,,,,,
kesko,,"helsinki, finland",,1940,,,,,,,,,
samsung securities,,"seoul, south korea",,1982,,,,,,,,,
quanta services,,"houston, texas",,1997,,,,,,,,,
beijing capital development,,"beijing, china",,1993,,,,,,,,,
far east horizon,,"hong kong, hong kong",,2008,,,,,,,,,
faurecia,,"paris, france",,1997,,,,,,,,,
indian railway finance,,"new delhi, india",,1986,,,,,,,,,
liberty broadband,,"englewood, colorado",,1991,,,,,,,,,
xiamen international trade group,,"xiamen, china",,,,,,,,,,,
airbnb,,"san francisco, california",,2008,,,,,,,,,
china grand automotive services,,"shanghai, china",,,,,,,,,,,
china eastern airlines,,"shanghai, china",,1995,,,,,,,,,
adecco,,"zurich, switzerland",,1996,,,,,,,,,
agnc investment,,"bethesda, maryland",,2008,,,,,,,,,
westinghouse air brake technologies,,"pittsburgh, pennsylvania",,1869,,,,,,,,,
kawasaki kisen kaisha,,"tokyo, japan",,1919,,,,,,,,,
empire,,"stellarton, canada",,1963,,,,,,,,,
guangdong haid group,,"guangzhou, china",,1998,,,,,,,,,
shimano,,"sakai, japan",,1921,,,,,,,,,
attijariwafa bank,,"casablanca, morocco",,1911,,,,,,,,,
chailease holding,,"taipei, taiwan",,2009,,,,,,,,,
