name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
3zehn auto discount,,germany,,,,2016,,,,,automobiles,,,,,,,,,,
adikteev,,france,,,,2012,,,,,technology,,,,,,,,,,
fundis reitsport,,germany,,,,2009,,,,,retail,,,,,,,,,,
antriebstechnik ebner-seibold,,germany,,,,2009,,,,,retail,,,,,,,,,,
invibes advertising,,belgium,,,,2011,,,,,technology,,,,,,,,,,
jointly il welfare condiviso,,italy,,,,2014,,,,,support services,,,,,,,,,,
abtot mark & anlaggning ab,,sweden,,,,2012,,,,,construction,,,,,,,,,,
dusapro immobilien,,germany,,,,2012,,,,,property,,,,,,,,,,
soldats films,,france,,,,2012,,,,,media,,,,,,,,,,
eagleprojects,,italy,,,,2016,,,,,telecoms,,,,,,,,,,
agile lab,,italy,,,,2013,,,,,technology,,,,,,,,,,
importprisno,,norway,,,,2012,,,,,ecommerce,,,,,,,,,,
truu,,germany,,,,2011,,,,,industrial goods,,,,,,,,,,
latelier,,france,,,,2016,,,,,technology,,,,,,,,,,
frigoclim kalte-klima,,germany,,,,2014,,,,,construction,,,,,,,,,,
m coffee company,,germany,,,,2013,,,,,retail,,,,,,,,,,
protextyl,,france,,,,2011,,,,,retail,,,,,,,,,,
sp architecte,,france,,,,2009,,,,,construction,,,,,,,,,,
embargos a lo bestia,,spain,,,,2011,,,,,retail,,,,,,,,,,
snigel,,ireland,,,,2011,,,,,technology,,,,,,,,,,
irettungsdienst,,germany,,,,2006,,,,,health,,,,,,,,,,
way2global sb,,italy,,,,2017,,,,,support services,,,,,,,,,,
media access solutions,,uk,,,,2014,,,,,support services,,,,,,,,,,
exadi,,spain,,,,2008,,,,,sales and marketing,,,,,,,,,,
fiber-service-gesellschaft,,germany,,,,2014,,,,,telecoms,,,,,,,,,,
tenderhut group,,poland,,,,2010,,,,,technology,,,,,,,,,,
worldwide fishing company,,spain,,,,2016,,,,,food & beverage,,,,,,,,,,
doctor hail spa,,italy,,,,2013,,,,,automobiles,,,,,,,,,,
kbs group,,germany,,,,2011,,,,,support services,,,,,,,,,,
terre ehitus,,estonia,,,,2017,,,,,construction,,,,,,,,,,
bauer energiekonzepte,,germany,,,,2013,,,,,energy,,,,,,,,,,
new euroart,,italy,,,,2001,,,,,construction,,,,,,,,,,
capelli for you,,italy,,,,2015,,,,,beauty,,,,,,,,,,
ogury,,uk,,,,2014,,,,,advertising,,,,,,,,,,
tft ernst,,germany,,,,2017,,,,,construction,,,,,,,,,,
somerford associates,,uk,,,,2001,,,,,technology,,,,,,,,,,
arcadia investment,,germany,,,,2012,,,,,property,,,,,,,,,,
filoblu,,italy,,,,2009,,,,,management consulting,,,,,,,,,,
tribus digital,,uk,,,,2016,,,,,technology,,,,,,,,,,
doit,,italy,,,,2014,,,,,technology,,,,,,,,,,
global perspectives,,uk,,,,2009,,,,,health,,,,,,,,,,
pirene,,italy,,,,1999,,,,,support services,,,,,,,,,,
ipulse,,uk,,,,2012,,,,,personal & household goods,,,,,,,,,,
blue networks,,germany,,,,2002,,,,,technology,,,,,,,,,,
n schwegler,,germany,,,,2009,,,,,construction,,,,,,,,,,
marcus lutz bau,,germany,,,,2002,,,,,construction,,,,,,,,,,
hkr-technik,,germany,,,,2008,,,,,retail,,,,,,,,,,
licht strom,,germany,,,,2007,,,,,technology,,,,,,,,,,
die autowelt,,germany,,,,2009,,,,,automobiles,,,,,,,,,,
artheau aviation,,france,,,,2012,,,,,aerospace & defence,,,,,,,,,,
cepo,,italy,,,,2000,,,,,industrial goods,,,,,,,,,,
sneakers & jackets,,france,,,,2013,,,,,financial services,,,,,,,,,,
89up,,uk,,,,2009,,,,,advertising,,,,,,,,,,
luxury & performance selection,,france,,,,2016,,,,,automobiles,,,,,,,,,,
grayce group,,uk,,,,2012,,,,,management consulting,,,,,,,,,,
nemesi italia,,italy,,,,1993,,,,,technology,,,,,,,,,,
halo service solutions,,uk,,,,1994,,,,,technology,,,,,,,,,,
raspberry pi,,uk,,,,2012,,,,,technology,,,,,,,,,,
giopato & coombes,,italy,,,,2010,,,,,interiors,,,,,,,,,,
ship it,,germany,,,,2016,,,,,retail,,,,,,,,,,
rheinische scheidestatte,,germany,,,,2012,,,,,retail,,,,,,,,,,
whites agency,,poland,,,,2011,,,,,advertising,,,,,,,,,,
casa di riposo medicalizzata sempione,,italy,,,,2017,,,,,health,,,,,,,,,,
cshark,,poland,,,,2014,,,,,technology,,,,,,,,,,
zinox laser,,italy,,,,2015,,,,,interiors,,,,,,,,,,
tera automation,,italy,,,,2013,,,,,industrial goods,,,,,,,,,,
innova hts,,italy,,,,2014,,,,,health,,,,,,,,,,
kentigen,,czech republic,,,,2013,,,,,technology,,,,,,,,,,
teal partners,,belgium,,,,2015,,,,,technology,,,,,,,,,,
lm medical division,,italy,,,,2010,,,,,health,,,,,,,,,,
bec,,germany,,,,2003,,,,,technology,,,,,,,,,,
xylon,,croatia,,,,1995,,,,,technology,,,,,,,,,,
spedition kai rindert,,germany,,,,2017,,,,,transport,,,,,,,,,,
cogesa costruzioni generali saba,,italy,,,,2009,,,,,construction,,,,,,,,,,
skargardstunnan/skargards,,sweden,,,,2010,,,,,ecommerce,,,,,,,,,,
autonova milano,,italy,,,,2015,,,,,automobiles,,,,,,,,,,
polarstern,,germany,,,,2011,,,,,energy,,,,,,,,,,
halsdorfer ingenieure projekt,,germany,,,,2013,,,,,property,,,,,,,,,,
opna,,france,,,,2015,,,,,support services,,,,,,,,,,
stikets,,spain,,,,2010,,,,,ecommerce,,,,,,,,,,
campustore,,italy,,,,1994,,,,,education,,,,,,,,,,
ars futura,,croatia,,,,2013,,,,,technology,,,,,,,,,,
cemir security,,italy,,,,2015,,,,,support services,,,,,,,,,,
borgy cz,,czech republic,,,,2009,,,,,personal & household goods,,,,,,,,,,
groupe zephyr,,france,,,,2007,,,,,health,,,,,,,,,,
dernier cri,,france,,,,2015,,,,,technology,,,,,,,,,,
yesdevs,,germany,,,,2016,,,,,technology,,,,,,,,,,
hydroflex group,,germany,,,,2009,,,,,retail,,,,,,,,,,
proteko service,,italy,,,,2016,,,,,support services,,,,,,,,,,
minicrm,,hungary,,,,2012,,,,,technology,,,,,,,,,,
cnq consorzio nazionale qualita,,italy,,,,2001,,,,,waste management & recycling,,,,,,,,,,
accolade,,czech republic,,,,2010,,,,,property,,,,,,,,,,
panel sandwich,,spain,,,,2009,,,,,construction,,,,,,,,,,
symbiose informatique,,france,,,,1991,,,,,technology,,,,,,,,,,
gengineering,,italy,,,,2012,,,,,industrial goods,,,,,,,,,,
i-particuliers,,france,,,,2011,,,,,property,,,,,,,,,,
henco,,germany,,,,2012,,,,,retail,,,,,,,,,,
gigliocom,,italy,,,,2007,,,,,ecommerce,,,,,,,,,,
alphaspel,,sweden,,,,2013,,,,,retail,,,,,,,,,,
sapiegos klinika,,lithuania,,,,2014,,,,,health,,,,,,,,,,
opencorporates,,uk,,,,2010,,,,,technology,,,,,,,,,,
be cloud,,france,,,,2012,,,,,support services,,,,,,,,,,
drukarnia pigapl,,poland,,,,2014,,,,,ecommerce,,,,,,,,,,
groupe mister menuiserie,,france,,,,2010,,,,,ecommerce,,,,,,,,,,
insetto,,germany,,,,1999,,,,,retail,,,,,,,,,,
technophage,,portugal,,,,2005,,,,,pharmaceuticals,,,,,,,,,,
skalis portage salarial,,france,,,,2008,,,,,support services,,,,,,,,,,
peoplegrapher,,germany,,,,2016,,,,,advertising,,,,,,,,,,
reveg fruit,,italy,,,,2016,,,,,food & beverage,,,,,,,,,,
sciant,,bulgaria,,,,2016,,,,,technology,,,,,,,,,,
boender & beutel,,germany,,,,2012,,,,,industrial goods,,,,,,,,,,
ekinops,,france,,,,2003,,,,,telecoms,,,,,,,,,,
sano-tecnica,,portugal,,,,1938,,,,,health,,,,,,,,,,
mobelando,,germany,,,,2013,,,,,retail,,,,,,,,,,
democom,,italy,,,,2011,,,,,telecoms,,,,,,,,,,
erbagil,,italy,,,,2009,,,,,pharmaceuticals,,,,,,,,,,
axopar boats,,finland,,,,2014,,,,,travel & leisure,,,,,,,,,,
advanced composites solutions,,italy,,,,2012,,,,,automobiles,,,,,,,,,,
spartivento yachts & charter,,italy,,,,2000,,,,,travel & leisure,,,,,,,,,,
seargin,,poland,,,,2014,,,,,technology,,,,,,,,,,
ttp holding,,germany,,,,2009,,,,,support services,,,,,,,,,,
sweef furniture,,sweden,,,,2011,,,,,retail,,,,,,,,,,
sonic tanacsado es szolgaltato kft,,hungary,,,,2008,,,,,technology,,,,,,,,,,
spotit,,belgium,,,,2014,,,,,cyber security,,,,,,,,,,
label experience,,france,,,,2016,,,,,financial services,,,,,,,,,,
lmm logistics,,italy,,,,2015,,,,,transport,,,,,,,,,,
medicalfit,,spain,,,,2008,,,,,health,,,,,,,,,,
nuova mg,,italy,,,,2017,,,,,industrial goods,,,,,,,,,,
innov and co handicap,,france,,,,2016,,,,,technology,,,,,,,,,,
alma entreprise,,france,,,,2003,,,,,construction,,,,,,,,,,
radit,,italy,,,,2016,,,,,support services,,,,,,,,,,
regional express,,france,,,,2013,,,,,transport,,,,,,,,,,
aravati,,france,,,,2004,,,,,support services,,,,,,,,,,
pohner hamburg,,germany,,,,2013,,,,,retail,,,,,,,,,,
schreinerei huber,,germany,,,,2010,,,,,construction,,,,,,,,,,
isr,,france,,,,1996,,,,,technology,,,,,,,,,,
kinga mathe,,germany,,,,2008,,,,,retail,,,,,,,,,,
rivile,,lithuania,,,,1992,,,,,technology,,,,,,,,,,
magarantie5ans,,france,,,,2016,,,,,retail,,,,,,,,,,
bebeboutik,,france,,,,2012,,,,,retail,,,,,,,,,,
radar cyber security,,austria,,,,2011,,,,,technology,,,,,,,,,,
clair group,,france,,,,2004,,,,,aerospace & defence,,,,,,,,,,
appsfactory,,germany,,,,2009,,,,,technology,,,,,,,,,,
stiltz homelifts,,uk,,,,2010,,,,,interiors,,,,,,,,,,
star stone,,romania,,,,2012,,,,,construction,,,,,,,,,,
coptrz,,uk,,,,2016,,,,,aerospace & defence,,,,,,,,,,
nurole,,uk,,,,2014,,,,,technology,,,,,,,,,,
abao energy,,germany,,,,2016,,,,,construction,,,,,,,,,,
welol next,,italy,,,,2011,,,,,technology,,,,,,,,,,
intent hq,,uk,,,,2010,,,,,technology,,,,,,,,,,
cafe du cycliste,,france,,,,2009,,,,,ecommerce,,,,,,,,,,
langer luftungs- und klimaanlagen,,germany,,,,2016,,,,,construction,,,,,,,,,,
formind,,france,,,,2010,,,,,cyber security,,,,,,,,,,
oasis smart sim europe,,france,,,,2010,,,,,telecoms,,,,,,,,,,
aferetica,,italy,,,,2013,,,,,health,,,,,,,,,,
zero,,italy,,,,2014,,,,,energy,,,,,,,,,,
skills,,france,,,,2011,,,,,support services,,,,,,,,,,
3e studio,,italy,,,,2015,,,,,support services,,,,,,,,,,
pannonia steel,,slovakia,,,,2013,,,,,construction,,,,,,,,,,
kronos,,italy,,,,2009,,,,,fashion,,,,,,,,,,
lasaponaria,,italy,,,,2007,,,,,beauty,,,,,,,,,,
die wuhlewanderer,,germany,,,,2013,,,,,health,,,,,,,,,,
imint vidhance,,sweden,,,,2007,,,,,technology,,,,,,,,,,
arte e passione,,italy,,,,2016,,,,,restaurants,,,,,,,,,,
paul marius,,france,,,,2011,,,,,retail,,,,,,,,,,
scalefocus,,bulgaria,,,,2012,,,,,technology,,,,,,,,,,
whiskyzone,,germany,,,,2014,,,,,retail,,,,,,,,,,
targa telematics,,italy,,,,2002,,,,,technology,,,,,,,,,,
sian wholesale ltd,,uk,,,,2003,,,,,transport,,,,,,,,,,
visage technologies,,sweden,,,,2002,,,,,technology,,,,,,,,,,
riotloc,,lithuania,,,,2016,,,,,games industry,,,,,,,,,,
bullionvault,,uk,,,,2003,,,,,precious metals,,,,,,,,,,
3a antioxidants,,spain,,,,2000,,,,,chemicals & pharmaceuticals,,,,,,,,,,
on metall,,germany,,,,2016,,,,,industrial goods,,,,,,,,,,
scribbr,,the netherlands,,,,2012,,,,,education,,,,,,,,,,
selectra,,france,,,,2007,,,,,energy,,,,,,,,,,
energetic,,italy,,,,2010,,,,,energy,,,,,,,,,,
faveod,,france,,,,2007,,,,,support services,,,,,,,,,,
cye energia,,spain,,,,2013,,,,,energy,,,,,,,,,,
integrata oy,,finland,,,,2008,,,,,financial services,,,,,,,,,,
regular trade,,germany,,,,2010,,,,,retail,,,,,,,,,,
expleo,,hungary,,,,2011,,,,,energy,,,,,,,,,,
confezioni velvet,,italy,,,,2015,,,,,fashion,,,,,,,,,,
activ bilanz,,germany,,,,1998,,,,,property,,,,,,,,,,
family nation,,italy,,,,2011,,,,,ecommerce,,,,,,,,,,
majar  matzaridis bros,,greece,,,,1994,,,,,technology,,,,,,,,,,
izertis,,spain,,,,1996,,,,,technology,,,,,,,,,,
fashion commerce,,italy,,,,2016,,,,,ecommerce,,,,,,,,,,
bulk tainer logistics limited,,uk,,,,2009,,,,,transport,,,,,,,,,,
wingeco,,italy,,,,2016,,,,,industrial goods,,,,,,,,,,
meblobraniepl,,poland,,,,2021,,,,,ecommerce,,,,,,,,,,
queralto,,spain,,,,1898,,,,,ecommerce,,,,,,,,,,
phobos,,slovakia,,,,1993,,,,,automobiles,,,,,,,,,,
archita engineering,,italy,,,,2013,,,,,support services,,,,,,,,,,
celeritas,,spain,,,,2006,,,,,transport,,,,,,,,,,
peopleforecast,,germany,,,,2014,,,,,technology,,,,,,,,,,
digitalpa,,italy,,,,2014,,,,,management consulting,,,,,,,,,,
faktenkontor,,germany,,,,2003,,,,,advertising,,,,,,,,,,
clareo,,france,,,,2012,,,,,retail,,,,,,,,,,
laca trade,,italy,,,,2013,,,,,property,,,,,,,,,,
