name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
forbo holding ag,,switzerland,,,,,,,,industries,,,,,,
ninety one,,uk,,,,,,,,asset management,,,,,,
drax group,,uk,,,,,,,,utilities,,,,,,
softwareone holding ag,,switzerland,,,,,,,,technology,,,,,,
shaftesbury,,uk,,,,,,,,real estate,,,,,,
sudzucker ag,,germany,,,,,,,,consumer defensive,,,,,,
sngn romgaz sa,,romania,,,,,,,,energy,,,,,,
intrum ab publ,,sweden,,,,,,,,financial services,,,,,,
harbourvest global private equity limited,,uk,,,,,,,,asset management,,,,,,
playtech,,isle of man,,,,,,,,consumer cyclical,,,,,,
immofinanz ag,,austria,,,,,,,,real estate,,,,,,
rws holdings,,uk,,,,,,,,industries,,,,,,
national bank of greece,,greece,,,,,,,,financial services,,,,,,
grainger,,uk,,,,,,,,real estate,,,,,,
vimian group ab publ,,sweden,,,,,,,,consumer cyclical,,,,,,
air france-klm sa,,france,,,,,,,,industries,,,,,,
countryside properties,,uk,,,,,,,,consumer cyclical,,,,,,
jm ab publ,,sweden,,,,,,,,consumer cyclical,,,,,,
pets at home group,,uk,,,,,,,,consumer cyclical,,,,,,
technipfmc,,uk,,,,,,,,energy,,,,,,
mips ab publ,,sweden,,,,,,,,consumer cyclical,,,,,,
itm power,,uk,,,,,,,,technology,,,,,,
arjo ab publ,,sweden,,,,,,,,healthcare,,,,,,
ultra electronics holdings,,uk,,,,,,,,industries,,,,,,
the schiehallion fund limited,,uk,,,,,,,,financial services,,,,,,
bper banca,,italy,,,,,,,,financial services,,,,,,
sistema public joint stock financial corporation,,russia,,,,,,,,conglomerate,,,,,,
nyfosa ab publ,,sweden,,,,,,,,real estate,,,,,,
credit bank of moscow public joint-stock company,,russia,,,,,,,,financial services,,,,,,
worldwide healthcare trust,,uk,,,,,,,,investments,,,,,,
rosseti,,russia,,,,,,,,utilities,,,,,,
alpha bank,,greece,,,,,,,,financial services,,,,,,
swissquote group holding ltd,,switzerland,,,,,,,,financial services,,,,,,
nolato ab publ,,sweden,,,,,,,,industries,,,,,,
befesa,,luxembourg,,,,,,,,industries,,,,,,
lem holding sa,,switzerland,,,,,,,,technology,,,,,,
argan sa,,france,,,,,,,,real estate,,,,,,
dfds a/s,,denmark,,,,,,,,industries,,,,,,
outokumpu oyj,,finland,,,,,,,,basic materials,,,,,,
af poyry ab publ,,sweden,,,,,,,,industries,,,,,,
veon,,netherlands,,,,,,,,communication services,,,,,,
osterreichische post ag,,austria,,,,,,,,industries,,,,,,
valaris,,uk,,,,,,,,energy,,,,,,
public joint stock oil company bashneft,,russia,,,,,,,,energy,,,,,,
asos,,uk,,,,,,,,consumer cyclical,,,,,,
covivio hotels societe anonyme,,france,,,,,,,,real estate,,,,,,
gestamp automocion,,spain,,,,,,,,consumer cyclical,,,,,,
sesa,,italy,,,,,,,,technology,,,,,,
caledonia investments,,uk,,,,,,,,investments,,,,,,
bystronic ag,,switzerland,,,,,,,,industries,,,,,,
close brothers group,,uk,,,,,,,,financial services,,,,,,
viscofan,,spain,,,,,,,,consumer cyclical,,,,,,
ebro foods,,spain,,,,,,,,consumer defensive,,,,,,
hufvudstaden ab publ,,sweden,,,,,,,,real estate,,,,,,
casino guichard-perrachon societe anonyme,,france,,,,,,,,consumer defensive,,,,,,
fondul proprietatea sa,,romania,,,,,,,,financial services,,,,,,
medacta group sa,,switzerland,,,,,,,,healthcare,,,,,,
pandox ab publ,,sweden,,,,,,,,consumer cyclical,,,,,,
vidrala,,spain,,,,,,,,consumer cyclical,,,,,,
troax group ab publ,,sweden,,,,,,,,industries,,,,,,
europcar mobility group,,france,,,,,,,,industries,,,,,,
uniqa insurance group ag,,austria,,,,,,,,financial services,,,,,,
ramsay generale de sante sa,,france,,,,,,,,healthcare,,,,,,
carel industries,,italy,,,,,,,,technology,,,,,,
st galler kantonalbank ag,,switzerland,,,,,,,,financial services,,,,,,
mercantile investment trust the,,uk,,,,,,,,asset management,,,,,,
sbm offshore,,netherlands,,,,,,,,energy,,,,,,
alm brand a/s,,denmark,,,,,,,,financial services,,,,,,
unicaja banco,,spain,,,,,,,,financial services,,,,,,
victrex,,uk,,,,,,,,basic materials,,,,,,
keywords studios,,ireland,,,,,,,,communication services,,,,,,
kainos group,,uk,,,,,,,,technology,,,,,,
software ag,,germany,,,,,,,,technology,,,,,,
falck renewables,,italy,,,,,,,,utilities,,,,,,
millicom international cellular,,luxembourg,,,,,,,,communication services,,,,,,
gerresheimer ag,,germany,,,,,,,,healthcare,,,,,,
ashmore group,,uk,,,,,,,,financial services,,,,,,
paysafe limited,,uk,,,,,,,,technology,,,,,,
templeton emerging markets investment trust plc,,uk,,,,,,,,financial services,,,,,,
bravida holding ab publ,,sweden,,,,,,,,industries,,,,,,
wh smith,,uk,,,,,,,,retail,,,,,,
orange polska,,poland,,,,,,,,communication services,,,,,,
mvv energie ag,,germany,,,,,,,,utilities,,,,,,
nagarro se,,germany,,,,,,,,technology,,,,,,
solvac,,belgium,,,,,,,,basic materials,,,,,,
kws saat se & co kgaa,,germany,,,,,,,,consumer defensive,,,,,,
ossur,,iceland,,,,,,,,healthcare,,,,,,
eutelsat communications,,france,,,,,,,,technology,,,,,,
ssp group,,uk,,,,,,,,consumer cyclical,,,,,,
federal grid company of unified energy system,,russia,,,,,,,,utilities,,,,,,
h&k ag,,germany,,,,,,,,industries,,,,,,
corbion,,netherlands,,,,,,,,basic materials,,,,,,
banco comercial portugues,,portugal,,,,,,,,financial services,,,,,,
assura,,uk,,,,,,,,real estate,,,,,,
pagegroup,,uk,,,,,,,,industries,,,,,,
samsonite international,,luxembourg,,,,,,,,consumer cyclical,,,,,,
finsbury growth & income trust,,uk,,,,,,,,asset management,,,,,,
the navigator company sa,,portugal,,,,,,,,paper and pulp,,,,,,
nv bekaert sa,,belgium,,,,,,,,industries,,,,,,
nizhnekamskneftekhim,,russia,,,,,,,,basic materials,,,,,,
cnova,,netherlands,,,,,,,,consumer cyclical,,,,,,
atrium ljungberg ab publ,,sweden,,,,,,,,real estate,,,,,,
cranswick,,uk,,,,,,,,consumer defensive,,,,,,
arendals fossekompani asa,,norway,,,,,,,,utilities,,,,,,
kindred group,,malta,,,,,,,,consumer cyclical,,,,,,
hnetworks ab publ,,sweden,,,,,,,,technology,,,,,,
primary health properties,,uk,,,,,,,,real estate,,,,,,
lagercrantz group ab publ,,sweden,,,,,,,,technology,,,,,,
hg capital trust,,uk,,,,,,,,asset management,,,,,,
robertet sa,,france,,,,,,,,basic materials,,,,,,
secunet security networks,,germany,,,,,,,,technology,,,,,,
unibet group plc,,malta,,,,,,,,consumer cyclical,,,,,,
dormakaba holding ag,,switzerland,,,,,,,,industries,,,,,,
wallenius wilhelmsen asa,,norway,,,,,,,,industries,,,,,,
savills,,uk,,,,,,,,real estate,,,,,,
technip energies nv,,france,,,,,,,,energy,,,,,,
compania de distribucion integral logista holdings,,spain,,,,,,,,industries,,,,,,
constellium se,,france,,,,,,,,basic materials,,,,,,
comet holding ag,,switzerland,,,,,,,,technology,,,,,,
bavarian nordic a/s,,denmark,,,,,,,,healthcare,,,,,,
encavis ag,,germany,,,,,,,,utilities,,,,,,
domino's pizza group,,uk,,,,,,,,consumer cyclical,,,,,,
teamviewer ag,,germany,,,,,,,,technology,,,,,,
gag immobilien ag,,germany,,,,,,,,real estate,,,,,,
nexity sa,,france,,,,,,,,real estate,,,,,,
fastpartner ab publ,,sweden,,,,,,,,real estate,,,,,,
