Cluster ID,Link Score,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
,,comcast,"philadelphia, pa, united states",united states,,,,"june 28, 1963","189,000",brian l roberts,218900000000,,communication services,entertainment,103560000000,"https://corporate.comcast.com, https://en.wikipedia.org/wiki/comcast",,,,,,,
435,0.6744406,accenture,"dublin, ireland",ireland,,,,1989,"699,000",julie t spellman sweet,219030000000,,technology,information technology services,50530000000,"https://www.accenture.com, https://www.facebook.com/accenture, https://twitter.com/accenture, https://www.linkedin.com/company/accenture, https://en.wikipedia.org/wiki/accenture",,,,,,,
,,oracle,"redwood city, ca, united states",united states,,,,"june 16, 1977","132,000",safra ada catz,228180000000,,technology,softwareinfrastructure,40470000000,"https://www.oracle.com, https://twitter.com/crowdtwist, https://www.linkedin.com/company/crowdtwist-inc-/, https://en.wikipedia.org/wiki/oracle corp.",,,,,,,
,,thermo fisher scientific,"waltham, ma, united states",united states,,,,1956,"130,000",marc n casper,236150000000,,healthcare,diagnostics & research,32210000000,"https://www.thermofisher.com, https://en.wikipedia.org/wiki/thermo fisher scientific",,,,,,,
,,cisco,"san jose, ca, united states",united states,,,,"december 10, 1984","79,500",charles h robbins,238450000000,,technology,communication equipment,49810000000,"https://www.cisco.com, https://www.facebook.com/cisco, https://twitter.com/cisco, https://www.linkedin.com/company/cisco, https://en.wikipedia.org/wiki/cisco systems",,,,,,,
,,pepsico,"purchase, ny, united states",united states,,,,"august 28, 1898","309,000",ramon luis laguarta,241050000000,,consumer staples,beveragesnon-alcoholic,70370000000,"https://www.pepsico.com, https://www.facebook.com/pepsico, https://twitter.com/pepsico, https://www.linkedin.com/company/pepsico, https://en.wikipedia.org/wiki/pepsico",,,,,,,
,,disney,"burbank, ca, united states",united states,,,,"october 16, 1923","152,000",robert a chapek,247880000000,,communication services,entertainment,67418000000,"https://www.thewaltdisneycompany.com, https://twitter.com/disney, https://en.wikipedia.org/wiki/the walt disney company",,,,,,,
,,icbc,"beijing, china",china,,,,,"439,787",,250370000000,,financials,banks,,https://www.icbc-ltd.com,,,,,,,
218,0.6744685,novo nordisk,"bagsvaerd, denmark",denmark,,,,"december 21, 1923","47,792",lars fruergaard jorgensen,257240000000,,healthcare,biotechnology,dkk 140.80 billion (2021),"https://www.novonordisk.com, https://en.wikipedia.org/wiki/novo nordisk",,,,,,,
,,intuit,"mountain view, ca, united states",united states,,,,1983,"13,500",sasan k goodarzi,126770000000,,technology,softwareapplication,9633000000,"https://www.intuit.com, https://en.wikipedia.org/wiki/intuit",,,,,,,
,,amd,"santa clara, ca, united states",united states,,,,"may 1, 1969","15,500",lisa t su phd,128289999999,,technology,semiconductors,16399999999,"https://www.amd.com, https://www.facebook.com/amd/, https://twitter.com/amd, https://www.linkedin.com/company/amd, https://en.wikipedia.org/wiki/advanced micro devices",,,,,,,
,,john deere,"moline, il, united states",united states,,,,1837,"75,550",john c may ii,130310000000,,industrials,farm & heavy construction machinery,39540000000,"https://www.deere.com, https://www.facebook.com/johndeere, https://twitter.com/johndeere, https://www.linkedin.com/company/3789/jobs/, https://en.wikipedia.org/wiki/deere %26 co.",,,,,,,
,,paypal,"san jose, ca, united states",united states,,,,december 1998,"30,900",daniel h schulman,133919999999,,financials,credit services,"us$25.371 billion (fiscal year ended december 31, 2021)","https://www.paypal.com, https://en.wikipedia.org/wiki/paypal",,,,,,,
274,0.6744671,sap,"walldorf, germany",germany,,,,"weinheim, germany1972","107,415",christian klein,134190000000,,technology,softwareapplication,27.842 billion (2021),"https://www.sap.com, https://www.facebook.com/sap, https://twitter.com/sap, https://www.linkedin.com/company/sap, https://en.wikipedia.org/wiki/sap",,,,,,,
310,0.67446536,ping an insurance,"shenzhen, china",china,,,,,"355,982",bo yao,134250000000,,financials,insurancelife,,https://www.pingan.com,,,,,,,
267,0.6744673,cvs health,"woonsocket, ri, united states",united states,,,,1963,"216,000",karen sue lynch,135270000000,,healthcare,healthcare plans,268700000000,"https://www.cvshealth.com, https://www.facebook.com/cvs/, https://twitter.com/cvshealth, https://www.linkedin.com/company/cvs-health/, https://en.wikipedia.org/wiki/cvs health",,,,,,,
,,conocophillips,"houston, tx, united states",united states,,,,30 august 2002,"9,900",ryan m lance,136320000000,,energy,oil & gas e&p,"us$19.256 billion (fiscal year ended december 31, 2020)","https://www.conocophillips.com, https://www.facebook.com/conocophillips, https://twitter.com/conocophillips, https://www.linkedin.com/company/conocophillips, https://en.wikipedia.org/wiki/conocophillips",,,,,,,
,,honeywell,"charlotte, nc, united states",united states,,,,1906,"99,000",darius e adamczyk,136479999999,,industrials,specialty industrial machinery,"us$34.392 billion (fiscal year ended december 31, 2021)","https://www.honeywell.com, https://en.wikipedia.org/wiki/honeywell",,,,,,,
393,0.67445594,china mobile,"hong kong, hong kong",hong kong,,,,,"449,934",xin dong,139300000000,,communication services,telecom services,,https://www.chinamobileltd.com,,,,,,,
,,hsbc,"london, united kingdom",united kingdom,,,,first established on 3 march 1865,"219,697",noel paul quinn,140150000000,,financials,banks,49552000000,"https://www.hsbc.com, https://www.facebook.com/hsbcindia, https://twitter.com/hsbc, https://www.linkedin.com/company/hsbc/, https://en.wikipedia.org/wiki/hsbc",,,,,,,
109,0.67447376,bank of china,"beijing, china",china,,,,,"309,084",,141220000000,,financials,banks,,https://www.boc.cn,,,,,,,
,,amgen,"thousand oaks, ca, united states",united states,,,,"april 8, 1980","24,200",robert a bradway,141720000000,,healthcare,drug manufacturersgeneral,25424000000,"https://www.amgen.com, https://www.facebook.com/amgenbiotech/, https://twitter.com/amgen, https://www.linkedin.com/company/amgen, https://en.wikipedia.org/wiki/amgen",,,,,,,
,,lowe's,"mooresville, nc, united states",united states,,,,"march 25, 1921","300,000",marvin r ellison,143770000000,,consumer discretionary,home improvement retail,72148000000,"https://www.lowes.com, https://www.facebook.com/lowes, https://twitter.com/lowes, https://www.linkedin.com/company/lowe's-home-improvement, https://en.wikipedia.org/wiki/lowe%27s",,,,,,,
,,china life insurance company limited,"beijing, china",china,,,,1949,"104,160",,97310000000,,financials,insurancelife,"768,438,310,000 renminbi (2018)","https://www.e-chinalife.com, https://en.wikipedia.org/wiki/china life insurance company",,,,,,,
429,0.6744427,airbus,"leiden, netherlands",netherlands,,,,,"121,056",guillaume mjd faury,97410000000,,industrials,aerospace & defense,,https://www.airbus.com,,,,,,,
122,0.6744721,petroleo brasileiro sa - petrobras,"rio de janeiro, rj, brazil",brazil,,,,3 october 1953,"46,416",joaquim silva e luna,98370000000,,energy,oil & gas integrated,76600000000,"https://petrobras.com.br/pt, https://en.wikipedia.org/wiki/petrobras",,,,,,,
266,0.6744673,chubb limited,"zurich, switzerland",switzerland,,,,"hamilton, bermuda 1985","31,000",evan g greenberg,98570000000,,financials,insuranceproperty & casualty,"us$35.994 billion (fiscal year ended december 31, 2020)","https://www.chubb.com/us-en, https://en.wikipedia.org/wiki/ace limited",,,,,,,
157,0.67446977,daimler ag,"stuttgart, germany",germany,,,,,"289,282",ola kallenius,98790000000,,consumer discretionary,auto manufacturers,,https://www.daimler.com,,,,,,,
,,general electric,"boston, ma, united states",united states,,,,"april 15, 1892","168,000",h lawrence culp jr,99220000000,,industrials,specialty industrial machinery,74196000000,"https://www.ge.com, https://www.facebook.com/ge, https://twitter.com/generalelectric, https://www.linkedin.com/company/ge, https://en.wikipedia.org/wiki/general electric",,,,,,,
,,the estee lauder companies inc,"new york, ny, united states",united states,,,,1946,"44,640",fabrizio freda,100160000000,,consumer staples,household & personal products,14290000000,"https://www.elcompanies.com, https://www.facebook.com/elcompanies, https://www.twitter.com/aveda, https://www.linkedin.com/company/the-estee-lauder-companies-inc-, https://en.wikipedia.org/wiki/est%c3%a9e lauder companies",,,,,,,
,,stryker corporation,"kalamazoo, mi, united states",united states,,,,1941,"46,000",kevin a lobo,101410000000,,healthcare,medical devices,17108000000,"https://www.stryker.com, https://www.facebook.com/strykercareers, https://twitter.com/stryker jobs, https://www.linkedin.com/company/stryker, https://en.wikipedia.org/wiki/stryker corp.",,,,,,,
438,0.6744352,british american tobacco plc,"london, united kingdom",united kingdom,,,,1902,"54,365",jack marie henry david bowles,101440000000,,consumer staples,tobacco,25.684 billion (2021),"https://www.bat.com, https://twitter.com/batpress, https://www.linkedin.com/company/british-american-tobacco, https://en.wikipedia.org/wiki/british american tobacco",,,,,,,
,,charter communications,"stamford, ct, united states",united states,,,,1993,"93,700",thomas m rutledge,104970000000,,communication services,entertainment,48097000000,"https://corporate.charter.com, https://en.wikipedia.org/wiki/charter communications",,,,,,,
,,edwards lifesciences corporation,"irvine, ca, united states",united states,,,,1958,"15,700",michael a mussallem,73380000000,,healthcare,medical devices,5200000000,"https://www.edwards.com, https://www.facebook.com/pages/edwards-lifesciences/143318615703224, https://twitter.com/edwardslifesci, https://www.linkedin.com/company/edwards-lifesciences, https://en.wikipedia.org/wiki/edwards lifesciences",,,,,,,
84,0.67447686,zurich insurance group ag,"zurich, switzerland",switzerland,,,,,"55,000",mario greco,73580000000,,financials,insurancediversified,,https://www.zurich.com,,,,,,,
282,0.6744667,atlassian corporation plc,"sydney, nsw, australia",australia,,,,2002,"7,388",michael cannon-brookes,73720000000,,technology,softwareapplication,2100000000,"https://www.atlassian.com, https://www.facebook.com/atlassiansoftware/, https://twitter.com/atlassian, https://www.linkedin.com/company/atlassian/, https://en.wikipedia.org/wiki/atlassian",,,,,,,
404,0.67445356,the tjx companies inc,"framingham, ma, united states",united states,,,,1987,"270,000",ernie l herrman,73990000000,,consumer discretionary,apparel retail,38937000000,"https://www.tjx.com, https://www.facebook.com/pages/the-tjx-companies/1396229077291923 fref=ts, https://twitter.com/tjxco, https://www.linkedin.com/company/tjx, https://en.wikipedia.org/wiki/tjx companies",,,,,,,
273,0.6744671,intercontinental exchange inc,"atlanta, ga, united states",united states,,,,"may 11, 2000","8,858",jeffrey c sprecher,74170000000,,financials,financial data & stock exchanges,7150000000,"https://www.ice.com, https://en.wikipedia.org/wiki/intercontinental exchange",,,,,,,
,,canadian natural resources limited,"calgary, ab, canada",canada,,,,,"9,735",,74780000000,,energy,oil & gas e&p,,https://www.cnrl.com,,,,,,,
,,truist financial corporation,"charlotte, nc, united states",united states,,,,1872,"50,283",william henry rogers jr,74790000000,,financials,banks,20370000000,"https://www.truist.com, https://en.wikipedia.org/wiki/truist financial",,,,,,,
,,regeneron pharmaceuticals inc,"tarrytown, ny, united states",united states,,,,1988,"10,368",leonard s schleifer md phd,74910000000,,healthcare,biotechnology,8497000000,"https://www.regeneron.com, https://en.wikipedia.org/wiki/regeneron pharmaceuticals",,,,,,,
,,gilead sciences inc,"foster city, ca, united states",united states,,,,"june 22, 1987","14,400",daniel p o'day,76150000000,,healthcare,drug manufacturersgeneral,22450000000,"https://www.gilead.com, https://www.facebook.com/gilead-sciences-162678203751209/, https://twitter.com/gileadsciences, https://www.linkedin.com/company/gilead-sciences, https://en.wikipedia.org/wiki/gilead sciences",,,,,,,
,,becton dickinson and company,"franklin lakes, nj, united states",united states,,,,"east rutherford, new jersey 1897","75,000",thomas e polen jr,76980000000,,healthcare,medical instruments & supplies,"us$20.248 billion (fiscal year ended september 30, 2021)","https://www.bd.com, https://www.facebook.com/bectondickinsonandco, https://twitter.com/bdandco, https://www.linkedin.com/company/bd1, https://en.wikipedia.org/wiki/bd  company ",,,,,,,
,,the pnc financial services group inc,"pittsburgh, pa, united states",united states,,,,"april 10, 1845","57,668",william s demchak,77100000000,,financials,banks,16329000000,"https://www.pnc.com, https://www.facebook.com/pncbank, https://twitter.com/pncnews, https://www.linkedin.com/company/pnc-bank, https://en.wikipedia.org/wiki/pnc financial services",,,,,,,
,,lam research corporation,"fremont, ca, united states",united states,,,,1980,"16,300",timothy m archer,77600000000,,technology,semiconductor equipment & materials,14630000000,"https://www.lamresearch.com, https://www.facebook.com/lamresearchcorporation, https://twitter.com/lamresearch, https://www.linkedin.com/company/lam-research/, https://en.wikipedia.org/wiki/lam research",,,,,,,
,,the southern company,"atlanta, ga, united states",united states,,,,1945,"27,027",thomas a fanning,78380000000,,utilities,utilitiesregulated electric,23500000000,"https://www.southerncompany.com, https://www.facebook.com/socompany, https://twitter.com/southerncompany, https://www.linkedin.com/company/southern-company, https://en.wikipedia.org/wiki/southern company",,,,,,,
318,0.67446524,china petroleum & chemical corporation,"beijing, china",china,,,,"beijing, china 25 february 2000","384,065",,78390000000,,energy,oil & gas integrated,"cn2,124,901 million (us$314.4 billion) (2017)","https://www.sinopec.com, https://en.wikipedia.org/wiki/sinopec",,,,,,,
,,china yangtze power co ltd,"beijing, china",china,,,,,"3,985",,78420000000,,utilities,utilitiesindependent power producers,,https://www.cypc.com.cn,,,,,,,
352,0.674462,kering sa,"paris, france",france,,,,,"42,811",franaois-henri pinault,78660000000,,consumer discretionary,luxury goods,,https://www.kering.com,,,,,,,
,,general motors company,"detroit, mi, united states",united states,,,,"september 16, 1908","157,000",mary t barra,62690000000,,consumer discretionary,auto manufacturers,122485000000,"https://www.gm.com, https://www.facebook.com/generalmotors, https://twitter.com/gm, https://www.linkedin.com/company/1472, https://en.wikipedia.org/wiki/general motors",,,,,,,
,,metlife inc,"new york, ny, united states",united states,,,,"march 24, 1868","49,000",michel abbas khalaf,62690000000,,financials,insurancelife,"us$67.842 billion (fiscal year ended december 31, 2020)","https://www.metlife.com, https://www.facebook.com/metlife, https://twitter.com/metlife, https://www.linkedin.com/company/metlife/, https://en.wikipedia.org/wiki/metlife",,,,,,,
417,0.6744507,dassault systemes se,"velizy-villacoublay, france",france,,,,,"20,496",bernard s charles,62750000000,,technology,softwareapplication,,https://www.3ds.com,,,,,,,
,,pacificorp,"portland, or, united states",united states,,,,,"4,800",william j fehrman,62870000000,,utilities,utilitiesdiversified,,https://www.pacificorp.com,,,,,,,
,,boston scientific corporation,,united states,,,,1979,"41,000",michael f mahoney,63080000000,,healthcare,medical devices,"us$9.913 billion (fiscal year ended december 31, 2020)","https://www.bostonscientific.com, https://www.facebook.com/bostonscientific, https://twitter.com/bostonsci, https://www.linkedin.com/company/boston-scientific/, https://en.wikipedia.org/wiki/boston scientific",,,,,,,
,,fedex corporation,"memphis, tn, united states",united states,,,,"may 5, 1971","384,000",frederick w smith,63250000000,,industrials,integrated freight & logistics,83959000000,"https://www.fedex.com, https://en.wikipedia.org/wiki/fedex",,,,,,,
,,shin-etsu chemical co ltd,"tokyo, japan",japan,,,,,"24,629",,63430000000,,basic materials,chemicals,,https://www.shinetsu.co.jp,,,,,,,
281,0.6744668,ap moller - maersk a-s,"copenhagen, denmark",denmark,,,,,"95,000",soren skou,64400000000,,industrials,marine shipping,,https://www.maersk.com,,,,,,,
,,sk hynix inc,"icheon-si, south korea",south korea,,,,,"29,047",,64599999999,,technology,semiconductors,,https://www.skhynix.com,,,,,,,
,,snowflake inc,"san mateo, ca, united states",united states,,,,"july 23, 2012","2,495",frank slootman,65040000000,,technology,softwareapplication,1219000000,"https://www.snowflake.com, https://www.facebook.com/snowflake-inc-709171695819345/, https://twitter.com/snowflakedb, https://www.linkedin.com/company/snowflake-computing/, https://en.wikipedia.org/wiki/snowflake inc.",,,,,,,
,,exelon corporation,"chicago, il, united states",united states,,,,"october 20, 2000","31,518",christopher mark crane,65530000000,,utilities,utilitiesdiversified,33039000000,"https://www.exeloncorp.com, https://twitter.com/exelon, https://www.linkedin.com/company/exelon, https://en.wikipedia.org/wiki/exelon",,,,,,,
,,colgate-palmolive company,"new york, ny, united states",united states,,,,1806,"33,800",noel r wallace,65640000000,,consumer staples,household & personal products,15693000000,"https://www.colgatepalmolive.com, https://www.facebook.com/colgate, https://twitter.com/colgate, https://www.linkedin.com/company/colgate-palmolive, https://en.wikipedia.org/wiki/colgate palmolive",,,,,,,
355,0.6744613,ford motor company,"dearborn, mi, united states",united states,,,,"june 16, 1903","183,000",james d farley jr,65739999999,,consumer discretionary,auto manufacturers,"us$136.341 billion (fiscal year ended december 31, 2021)","https://www.ford.com, https://twitter.com/fordcredit, https://en.wikipedia.org/wiki/ford",,,,,,,
,,newmont corporation,"denver, co, united states",united states,,,,1921,"14,400",thomas ronald palmer,65890000000,,basic materials,gold,11487000000,"https://www.newmont.com, https://en.wikipedia.org/wiki/newmont corporation",,,,,,,
400,0.6744553,equinix inc reit,"redwood city, ca, united states",united states,,,,1998,"10,944",charles j meyers,66349999999,,real estate,reitspecialty,5998000000,"https://www.equinix.com, https://www.facebook.com/equinix, https://twitter.com/equinix, https://www.linkedin.com/company/equinix, https://en.wikipedia.org/wiki/equinix",,,,,,,
,,macquarie group limited,"sydney, nsw, australia",australia,,,,1969,"17,209",shemara r wikramanayake bcom llb llb bcom unsw,55990000000,,financials,capital markets,,"https://www.macquarie.com, https://www.facebook.com/macquariegroup/, https://twitter.com/macquarie, https://www.linkedin.com/company/macquariegroup/, https://en.wikipedia.org/wiki/macquarie group",,,,,,,
61,0.67448175,bayerische motoren werke ag,"munich, germany",germany,,,,,"118,909",oliver zipse,56170000000,,consumer discretionary,auto manufacturers,,https://www.bmwgroup.com,,,,,,,
,,bank of communications co ltd,"shanghai, china",china,,,,,"90,238",,56380000000,,financials,banks,,https://www.bankcomm.com,,,,,,,
,,kla corporation,"milpitas, ca, united states",united states,,,,1997,"11,300",richard p wallace,56480000000,,technology,semiconductor equipment & materials,6918000000,"https://www.kla.com, https://en.wikipedia.org/wiki/kla corporation",,,,,,,
,,humana inc,"louisville, ky, united states",united states,,,,"august 18, 1961","95,500",bruce dale broussard,56550000000,,healthcare,healthcare plans,77155000000,"https://www.humana.com, https://www.facebook.com/humana, https://twitter.com/humana, https://www.linkedin.com/company/humana, https://en.wikipedia.org/wiki/humana",,,,,,,
,,the saudi national bank,"riyadh, saudi arabia",saudi arabia,,,,,"16,113",saeed bin mohammed a al-ghamdi,56890000000,,financials,banks,,https://www.alahli.com,,,,,,,
35,0.67448413,ihs markit ltd,"london, united kingdom",united kingdom,,,,1959,"16,000",,56940000000,,industrials,consulting services,4658000000,"https://www.ihsmarkit.com, https://en.wikipedia.org/wiki/ihs markit",,,,,,,
,,pinduoduo,"shanghai, china",china,,,,,"7,986",lei chen,57090000000,,consumer discretionary,internet retail,"us$14.742 billion (fiscal year ended december 31, 2021)","https://www.pinduoduo.com, https://en.wikipedia.org/wiki/pinduoduo",,,,,,,
,,canadian imperial bank of commerce,"toronto, on, canada",canada,,,,"june 1, 1961","46,030",victor g dodig,57200000000,,financials,banks,c$20.02 billion (2021),"https://www.cibc.com, https://en.wikipedia.org/wiki/canadian imperial bank of commerce",,,,,,,
,,mitsubishi corp,"tokyo, japan",japan,,,,,,takehiko kakiuchi,57230000000,,industrials,conglomerates,,https://www.mitsubishicorp.com,,,,,,,
,,foshan haitian flavouring and food company ltd,"foshan, china",china,,,,,"6,058",,57400000000,,consumer staples,packaged foods,,https://www.haitian-food.com,,,,,,,
353,0.6744618,enterprise products partners lp,"houston, tx, united states",united states,,,,1968,"7,000",a james teague,57430000000,,energy,oil & gas midstream,27200000000,"https://www.enterpriseproducts.com, https://en.wikipedia.org/wiki/enterprise products",,,,,,,
286,0.6744665,itau unibanco holding sa,"sao paulo, sp, brazil",brazil,,,,,"99,600",milton maluhy filho,57450000000,,financials,banks,,https://www.itau.com.br,,,,,,,
,,marvell technology inc,"wilmington, de, united states",united states,,,,,"6,695",matthew j murphy,57620000000,,technology,semiconductors,,https://www.marvell.com,,,,,,,
,,paychex inc,"rochester, ny, united states",united states,,,,1971,"15,000",martin mucci,49230000000,,industrials,staffing & employment services,4059999999,"https://www.paychex.com, https://en.wikipedia.org/wiki/paychex",,,,,,,
,,centene corporation,"st. louis, mo, united states",united states,,,,1984,"72,500",sarah m london,49320000000,,healthcare,healthcare plans,111115000000,"https://www.centene.com, https://www.facebook.com/centenecorporation, https://twitter.com/centene, https://www.linkedin.com/company/centene-corporation, https://en.wikipedia.org/wiki/centene",,,,,,,
,,the kraft heinz company,"pittsburgh, pa, united states",united states,,,,"july 2, 2015","36,000",miguel patricio,49420000000,,consumer staples,packaged foods,26040000000,"https://www.kraftheinzcompany.com, https://www.facebook.com/kraft, https://twitter.com/kraftheinzco, https://www.linkedin.com/company/164197, https://en.wikipedia.org/wiki/kraft heinz",,,,,,,
325,0.6744649,roper technologies inc,"sarasota, fl, united states",united states,,,,1890,"19,300",laurence neil hunn,49660000000,,industrials,specialty industrial machinery,"us$ 3,238.128 million (2013) us$ 2,993.489 million (2012)","https://www.ropertech.com, https://www.linkedin.com/company/roper-industries, https://en.wikipedia.org/wiki/roper technologies",,,,,,,
,,mercadolibre inc,"buenos aires, argentina",argentina,,,,"august 2, 1999","29,957",marcos eduardo galperan,49830000000,,consumer discretionary,internet retail,us$3.973 billion (2020): 31,"https://www.mercadolibre.com, https://en.wikipedia.org/wiki/mercadolibre",,,,,,,
,,illumina inc,"san diego, ca, united states",united states,,,,1998,"9,800",francis a desouza,49910000000,,healthcare,diagnostics & research,"us$1.093 billion (fiscal year ended january 3, 2021)","https://www.illumina.com, https://en.wikipedia.org/wiki/illumina, inc.",,,,,,,
237,0.674468,safran sa,"paris, france",france,,,,,"77,008",olivier andries,50020000000,,industrials,aerospace & defense,,https://www.safran-group.com,,,,,,,
,,synopsys inc,"mountain view, ca, united states",united states,,,,"1986 in research triangle park, north carolina.","16,361",aart j de geus,50180000000,,technology,softwareinfrastructure,4200000000,"https://www.synopsys.com, https://www.facebook.com/synopsys, https://twitter.com/synopsys, https://www.linkedin.com/company/synopsys, https://en.wikipedia.org/wiki/synopsys",,,,,,,
236,0.674468,novatek pjsc,"tarko-sale, russia",russia,,,,,,leonid viktorovich mikhelson,50190000000,,energy,oil & gas e&p,,https://www.novatek.ru,,,,,,,
,,ecolab inc,"saint paul, mn, united states",united states,,,,1923,"47,000",christophe beck,50290000000,,basic materials,specialty chemicals,14900000000,"https://www.ecolab.com, https://www.facebook.com/ecolab, https://twitter.com/ecolab, https://www.linkedin.com/company/ecolab, https://en.wikipedia.org/wiki/ecolab",,,,,,,
,,hon hai precision industry co ltd,"new taipei city, taiwan",taiwan,,,,,,,50750000000,,technology,electronic components,,https://www.foxconn.com,,,,,,,
,,fortescue metals group limited,"east perth, wa, australia",australia,,,,2003,"10,232",elizabeth anne gaines ca,50760000000,,basic materials,other industrial metals & mining,a$17.62 billion (2020),"https://www.fmgl.com.au, https://twitter.com/fortescuenews, https://www.linkedin.com/company/fortescue-metals-group, https://en.wikipedia.org/wiki/fortescue metals group",,,,,,,
,,american electric power company inc,"columbus, oh, united states",united states,,,,1906,"16,688",nicholas k akins,50950000000,,utilities,utilitiesregulated electric,8879000000,"https://www.aep.com, https://en.wikipedia.org/wiki/american electric power",,,,,,,
,,archer-daniels-midland company,"chicago, il, united states",united states,,,,"minneapolis, minnesota, u.s.1902","39,218",juan ricardo luciano,51030000000,,consumer staples,farm products,us$85.249 billion (as of 2/2022),"https://www.adm.com, https://www.facebook.com/admcares/, https://twitter.com/admupdates, https://www.linkedin.com/company/adm, https://en.wikipedia.org/wiki/adm  company ",,,,,,,
,,zijin mining group co ltd,"longyan, china",china,,,,,"43,876",,43930000000,,basic materials,gold,,https://www.zijinmining.com,,,,,,,
,,wipro limited,"bengaluru, india",india,,,,29 december 1945,"220,000",thierry delaporte,43980000000,,technology,information technology services,"75,000 crore (us$9.8 billion) (2021)","https://www.wipro.com, https://www.facebook.com/wiprotechnologies, https://twitter.com/wipro, https://www.linkedin.com/company/wipro, https://en.wikipedia.org/wiki/wipro",,,,,,,
,,samsung biologics coltd,"incheon, south korea",south korea,,,,,"3,247",john chongbo rim,44010000000,,healthcare,biotechnology,,https://samsungbiologics.com,,,,,,,
,,sumitomo mitsui financial group inc,"tokyo, japan",japan,,,,"june 6, 1996","86,800",jun ohta,44060000000,,financials,banks,47980000000,"https://www.smfg.co.jp, https://en.wikipedia.org/wiki/sumitomo mitsui financial group",,,,,,,
,,chipotle mexican grill inc,"newport beach, ca, united states",united states,,,,"july 13, 1993","97,660",brian r niccol,44110000000,,consumer discretionary,restaurants,5586000000,"https://www.chipotle.com, https://www.facebook.com/chipotle, https://www.twitter.com/chipotletweets, https://www.linkedin.com/company/chipotle-mexican-grill, https://en.wikipedia.org/wiki/chipotle mexican grill",,,,,,,
,,cintas corporation,"cincinnati, oh, united states",united states,,,,1929,"40,000",todd m schneider,44320000000,,industrials,specialty business services,us$7.09 billion (2020) us$4.476 billion (2015),"https://www.cintas.com, https://www.facebook.com/cintas, https://twitter.com/cintascorp, https://www.linkedin.com/company/cintas, https://en.wikipedia.org/wiki/cintas",,,,,,,
,,autozone inc,"memphis, tn, united states",united states,,,,"july 4, 1979","65,100",william c rhodes iii,44390000000,,consumer discretionary,specialty retail,"us$12.631 billion (fiscal year ended august 29, 2020)","https://www.autozone.com, https://en.wikipedia.org/wiki/autozone",,,,,,,
418,0.67445064,te connectivity ltd,"schaffhausen, switzerland",switzerland,,,,2007,"85,000",terrence r curtin cpa,44780000000,,technology,electronic components,14900000000,"https://www.te.com, https://en.wikipedia.org/wiki/te connectivity",,,,,,,
,,saudi arabian mining company,"riyadh, saudi arabia",saudi arabia,,,,,,robert g wilt,45000000000,,basic materials,other industrial metals & mining,,https://www.maaden.com.sa,,,,,,,
,,mitsui & co ltd,"tokyo, japan",japan,,,,,"44,509",kenichi hori,45090000000,,energy,oil & gas e&p,,https://www.mitsui.com/jp/en,,,,,,,
,,datadog inc,"new york, ny, united states",united states,,,,2010,"3,200",olivier pomel,45130000000,,technology,softwareapplication,1030000000,"https://www.datadoghq.com, https://www.facebook.com/datadoghq, https://twitter.com/datadoghq, https://www.linkedin.com/company/datadog, https://en.wikipedia.org/wiki/datadog",,,,,,,
,,wanhua chemical group co ltd,"yantai, china",china,,,,,"19,692",,39730000000,,basic materials,chemicals,,https://www.whchem.com,,,,,,,
,,united overseas bank ltd,"singapore, singapore",singapore,,,,,"24,346",ee cheong wee bsc ma,39730000000,,financials,banks,,https://www.uobgroup.com,,,,,,,
,,welltower inc,"toledo, oh, united states",united states,,,,1970,464,shankh s mitra,39960000000,,real estate,reithealthcare facilities,5120000000,"https://www.welltower.com, https://www.facebook.com/welltowerinc/, https://twitter.com/welltower, https://www.linkedin.com/company/welltower, https://en.wikipedia.org/wiki/welltower",,,,,,,
,,msci inc,"new york, ny, united states",united states,,,,1968,"4,303",henry a fernandez,39970000000,,financials,financial data & stock exchanges,1690000000,"https://www.msci.com, https://en.wikipedia.org/wiki/msci",,,,,,,
370,0.67445946,boc hong kong holdings ltd,"central, hong kong",hong kong,,,,,"14,462",yu sun,39990000000,,financials,banks,,https://www.bochk.com,,,,,,,
240,0.67446786,citic securities company ltd,"shenzhen, china",china,,,,,"11,380",,40170000000,,financials,capital markets,,https://www.cs.ecitic.com,,,,,,,
,,agilent technologies inc,"santa clara, ca, united states",united states,,,,1999,"17,200",michael r mcmullen,40490000000,,healthcare,diagnostics & research,5339000000,"https://www.agilent.com, https://www.facebook.com/agilent.tech, https://twitter.com/agilent, https://www.linkedin.com/company/1526, https://en.wikipedia.org/wiki/agilent technologies",,,,,,,
,,walgreens boots alliance inc,"deerfield, il, united states",united states,,,,"december 31, 2014","202,000",rosalind gates brewer,40550000000,,healthcare,pharmaceutical retailers,139500000000,"https://www.walgreensbootsalliance.com, https://en.wikipedia.org/wiki/walgreens boots alliance",,,,,,,
372,0.6744594,digital realty trust inc,"san francisco, ca, united states",united states,,,,2004,"3,030",arthur william stein,40640000000,,real estate,reitoffice,3209000000,"https://www.digitalrealty.com, https://www.facebook.com/digitalrealty, https://twitter.com/digitalrealty, https://www.linkedin.com/company/digitalrealty, https://en.wikipedia.org/wiki/digital realty",,,,,,,
