link,name,country,industry,revenue,employees,founded
https://www.fugustructures.com/,fugu,france,construction,2,5,2011
https://start-up.house/en,startup development house,poland,technology,"1,514,111",59,2016
https://www.trencadis.ro,trencadis corp,romania,technology,"24,485,065",65,2007
https://www.ik-container24.de,ik container,germany,support services,5,12,2011
https://www.gedankentanken.com,gedankentanken,germany,education,3,32,2012
https://www.iplangestion.com/,iplan gestion integral,spain,support services,7,210,2008
https://www.gruppogheron.it/,gruppo gheron,italy,health,"58,422,800",806,2010
https://www.dyflowing.com/,dyflowing,italy,technology,"1,696,320",30,2016
https://www.theinnercircle.co,circle imperium,netherlands,technology,"9,442,137",16,2012
https://kavehome.com,kave home,spain,retail,7,12,2013
https://www.newadventures.pt/,new adventures,portugal,media,4,97,2012
https://www.digital-masters.de/,digital masters,germany,advertising,"3,019,110",40,2016
https://www.endado.com,recambios endado,spain,ecommerce,"5,927,486",37,2012
https://www.hyperec.com,hyper recruitment solutions,united kingdom,support services,9,32,2011
https://www.pulsar-photonics.de/,pulsar photonics,germany,industrial goods,2,27,2013
https://www.prusseit-outlet.de/,prusseit auto-outlet,germany,automobiles,"2,576,602",17,2017
https://www.enesco.it,enesco,italy,energy,"5,275,052",9,2013
https://www.disko.fr,disko,france,media,12,110,2010
https://www.podium-tech.com/,podium engineering,italy,automobiles,4,19,2011
https://techouse.no/,techouse,norway,energy,"31,852,584",72,2002
https://www.fairmat.it,fairmat,italy,fintech,"3,055,869",20,2008
https://www.augustaratio.com,augusta ratio,italy,energy,117,6,2012
https://www.vizolution.com/,vizolution,united kingdom,technology,11,154,2013
https://svsolutions.it/,svs,italy,construction,"9,694,310",8,2016
https://www.sis-systemy.cz,stavebni interierove systemy,czech republic,construction,"32,264,256",48,2015
https://www.goldengates.de,golden gates edelmetalle,germany,precious metals,21,16,2012
https://www.azuri-technologies.com/,azuri technologies,united kingdom,energy,9,85,2012
https://telcoswitch.com/,telcoswitch group,uk,telecoms,"7,519,236",86,2017
https://www.materassiedoghe.eu,etracom,italy,retail,"9,043,672",4,2010
https://www.e-novia.it,e-novia,italy,support services,5,73,2012
http://www.bigchange.com/,bigchange,united kingdom,technology,12,85,2013
https://www.bothe-reimann.de/,bothe-reimann tortechnik,germany,construction,"2,277,791",8,2017
https://wofco-ltd.com,worldwide fishing company,spain,food & beverage,"94,701,846",26,2016
https://www.futurasmartgrid.it,futura societa uninominale,italy,management consulting,2,5,2013
https://adaysmarch.com/,a day's march shirts & staples,sweden,retail,3,20,2013
https://www.e-pol.it/,e-pol / personalizzalo,italy,ecommerce,"16,089,160",12,2012
https://zialucia.com,zia lucia holdings,uk,restaurants,"3,682,378",34,2016
https://www.epassi.fi,epassi payments,finland,fintech,63,40,2007
https://www.intito.fi/,intito,finland,technology,2,10,2014
https://www.riluxa.com/,riluxa,spain,interiors,"3,428,464",18,2016
https://datavalue-consulting.com,datavalue consulting,france,management consulting,"18,182,545",235,2014
https://www.orderbird.com,orderbird,germany,technology,9,133,2011
https://www.leslipfrancais.fr/,le slip,france,fashion,20,104,2011
https://www.modalis.com/,modalis,france,transport,"19,169,652",8,2002
https://www.uc2000.eu,unicommerce 2000,bulgaria,food & beverage,"11,746,248",7,2000
https://www.caps-kunststoffe.de,caps kunststoffe,germany,chemicals,2,1,2014
https://www.homeinstead.de/,home instead,germany,health,79,627,2007
https://www.olympp.fr/,olympp,france,technology,"5,512,134",27,2016
http://www.ngtsrl.it,new green tec,italy,waste management & recycling,"1,663,656",7,2014
https://www.neoconceptvrd.fr,neoconcept vrd,france,construction,1,7,2012
http://www.schneiderfs.com/,schneider financial solutions,united kingdom,financial services,3,14,2013
https://www.zeck-fishing.com/,zeck fishing,germany,retail,"6,806,664",25,2013
https://www.lazerlamps.com,lazer lamps,uk,automobiles,"10,744,184",44,2010
https://www.mcisrl.eu,mci socio unico,italy,transport,17,169,2012
https://www.arcesi-ea.com/,arcesi occitanie,france,technology,6,93,2013
https://storpool.com/,storpool storage,bulgaria,technology,"3,306,191",25,2011
https://branchspace.com,branchspace,uk,technology,"3,041,603",31,2011
https://www.elandoilandgas.com,eland oil & gas,united kingdom,energy,65,70,2009
https://cshark.com/,cshark,poland,technology,8,180,2014
https://vimcar.de/,vimcar,germany,technology,"14,674,011",164,2013
https://www.simwert.de,simwert,germany,telecoms,"30,060,450",18,2011
https://www.lottoland.com,lottoland,united kingdom,games industry,277,305,2012
https://www.fillupmedia.fr/,fill up media,france,media,2,20,2010
http://www.joannes-distribution.fr/,joannes distribution sas,france,retail,"7,064,900",8,2011
https://www.sourcing-force.com/,sourcing force,france,technology,"12,806,965",30,2011
https://www.gruppodelbarba.com,gruppo del barba consulting - gdb,italy,financial services,"5,487,261",18,2010
https://www.mehr-geschaeft.com,mehr geschaft business coaching,germany,sales & marketing,2,10,2013
https://www.bunkerpartner.eu/,bunker partner,estonia,energy,35,2,2015
https://www.schalttechnik.com/,schalttechnik nord,germany,technology,"12,489,032",60,2000
https://www.md6.fr,md6,france,management consulting,"4,512,212",21,2014
https://www.theleadagency.com,the lead agency,united kingdom,sales & marketing,7,69,2002
https://www.holla.fi/,holla online,finland,advertising,1,2,2015
https://dgc.org/,dgc,germany,cyber security,"1,577,296",27,2015
https://www.woodboxscs.it,wood box,italy,industrial goods,"2,408,128",21,2015
https://www.lcbros.com,la cana brothers,spain,advertising,5,76,2010
https://www.lengoo.de/,lengoo,germany,support services,1,28,2014
https://www.superprof.fr/,superprof,france,education,"10,168,214",202,2013
https://www.84codes.com,84codes,sweden,technology,"8,119,684",12,2012
https://www.enercotec.com,enercotec servicios,spain,energy,1,3,2013
,els express logistik service,germany,transport,2,24,2014
https://www.improveasy.com/,improveasy,uk,management consulting,"26,446,798",48,2011
https://www.plasmapro.ee,plasmapro,estonia,technology,"3,285,397",14,2015
https://www.reddico.co.uk,reddico,united kingdom,sales & marketing,1,18,2012
http://inovefa.com/,groupe inovefa,france,property,8,37,2012
https://www.viareno.com/,viareno,france,construction,"6,937,737",30,2014
https://www.stinorland.com,soluciones tecnicas integrales norland,spain,energy,"104,709,233",121,1996
https://www.kantox.com,kantox,united kingdom,fintech,5,78,2011
https://www.ecoco2.com/,eco co2,france,support services,3,30,2009
https://www.cmt.sk/,cmt,slovakia,waste management & recycling,"1,951,232",19,2013
https://www.greenflux.com,greenflux assets,netherlands,technology,"10,630,657",49,2012
https://www.mut.de,marktechnik verlag,germany,media,3,10,2014
https://torsion-group.com/,torsion group,united kingdom,construction,46,60,2015
http://re-ts.pl/,rets,poland,property,"5,206,032",97,2014
http://www.dsglass.it,ds glass,italy,retail,"8,983,000",7,2013
https://www.brightstonegroup.nl,brightstone group,netherlands,management consulting,4,30,2013
https://www.etyo.com/,etyo,france,property,4,25,2012
https://mubi.com/,mubi,uk,media,"18,356,623",104,2007
https://www.eqinov.com,eqinov,france,management consulting,"44,722,903",37,2011
https://www.termaenergia.it,terma energia,italy,industrial goods,3,29,2006
https://www.fbmsrl.net/,fbm,italy,support services,6,83,2012
https://dynamicom-education.it/,dynamicom education,italy,education,"9,018,160",27,2001
https://www.deaterra.net,dea terra,italy,retail,"1,795,789",2,2014
https://www.creative-cables.com,creative-cables,italy,retail,4,18,2008
https://www.farmacosmo.it/,farmacosmo,italy,ecommerce,16,32,2012
https://touch4it.sk/,touch4it,slovakia,technology,"2,064,141",47,2015
http://www.democom.it,democom,italy,management consulting,"2,687,850",31,2011
https://www.falconcranes.co.uk,falcon tower crane services,united kingdom,construction,58,400,2008
http://www.famoco.com/,famoco,france,fintech,12,134,2010
https://www.tattahome.com/,tattahomecom,italy,interiors,"2,800,000",8,1986
https://greencell.global,green cell,poland,batteries,"27,159,213",136,2008
https://www.megasecureurope.com,megasecureurope,france,support services,2,2,2011
https://www.dadif.com/,dadif consulting,italy,support services,2,6,2003
https://www.speechmatics.com/,speechmatics,uk,technology,"7,161,145",90,2006
https://www.aquis.eu,aquis exchange,uk,financial services,"7,851,703",37,2012
https://www.fllidenarosrl.it,flli denaro,italy,retail,6,25,2011
https://www.durophan.de/,durophan handelsgesellschaft,germany,chemicals,8,28,2011
https://samy.com/es/,samy road,spain,advertising,"19,458,114",118,2012
https://www.hpmitaly.it,hpm,italy,industrial goods,"4,612,846",31,2013
https://www.bpvgmbh.de,bpv gmbh,germany,telecoms,6,37,2012
,sl frais distribution,france,retail,1,5,2010
https://www.prometeotlc.it/,prometeo,italy,support services,"3,580,500",9,2006
https://www.agriconomie.com,agriconomie,france,agricultural commodities,"26,905,825",76,2014
https://www.allbranded.de,allbranded,germany,advertising,5,25,2011
https://www.quickcom.it/,quickcom,italy,telecoms,3,31,2013
https://dialecticanet.com/,dialectica,uk,management consulting,"17,078,846",260,2015
https://www.al-one.it,al-one,italy,media,"2,684,807",21,2011
https://www.thevalley.es,the valley dbs,spain,education,5,44,2011
https://lampovalli.fi/,lampo-valli,finland,construction,2,9,2011
https://www.wolfandbadger.com/eu/,wolf & badger,uk,ecommerce,"11,604,670",62,2009
https://www.isax.com,isax,germany,technology,"21,647,400",56,2003
https://www.inaudito.de,in audito,germany,sales & marketing,8,34,2010
https://bauer-energiekonzepte.de/,bauer energiekonzepte,germany,energy,30,15,2012
https://www.ecoco2.com/,eco co2,france,support services,"9,220,216",94,2009
https://www.vismacontract.com,visma contract,italy,interiors,"3,887,525",12,2004
https://www.stillfront.com,stillfront group,sweden,games industry,17,129,2010
https://www.t1-solution.com/,t1 solution,czech republic,technology,2,24,2014
,lakogep kft,hungary,construction,"25,335,854",20,2011
https://www.groupehisi.fr,groupe hisi,france,technology,"25,684,183",94,2009
https://www.fekra-group.com,fekra consulting,france,management consulting,6,90,2008
https://www.tavan-tiefbau.de/,tavan tiefbau,germany,construction,10,79,2015
https://beyer-betonwaren.de/,beyer betonwaren,germany,construction,"2,062,749",20,2017
https://www.sciant.com,sciant,bulgaria,technology,"3,329,382",82,2016
https://www.innercircle-berlin.de,innercircle,germany,support services,1,52,2012
https://www.workable.com/,workable software,united kingdom,technology,15,213,2012
https://www.fillupmedia.fr/,fill up media,france,media,"4,999,802",42,2011
https://www.indexia-group.com,indexia group,france,financial services,"740,000,000",1900,1999
https://www.cast-group.it,cast group unipersonale,italy,agricultural commodities,2,7,2009
https://www.myesmart.com/,esmart technologies,switzerland,technology,3,28,2011
https://zaraimballaggi.nwksite.com/,zara imballaggi fabriano,italy,industrial goods,"2,297,210",6,1984
https://ogury.com,ogury,uk,technology,"94,655,712",380,2015
https://www.hicmobile.com,hicmobile,italy,advertising,2,12,2012
https://tropicskincare.com/,tropic skincare,united kingdom,beauty,25,106,2011
https://www.cdprojekt.com/pl/,cd projekt,poland,games industry,"468,257,487",1177,1994
https://www.ecoco2.com,eco co2,france,waste management & recycling,"5,710,024",55,2009
https://www.beeksfinancialcloud.com,beeks financial cloud group,united kingdom,fintech,4,22,2011
https://www.cerascreen.de/,cerascreen,germany,health,2,40,2012
https://www.vpace.de/,vpace bikes,germany,retail,"2,643,580",10,2015
http://www.opna.fr,opna,france,construction,"2,206,526",20,2015
http://www.agency2.co.uk/,market making agency2,united kingdom,advertising,3,21,2012
https://www.dein-stellplatz.de/,dein stellplatz,germany,technology,2,35,2013
https://www.tooltester.com/en/,tooltester,spain,sales & marketing,"3,646,507",6,2014
https://www.ncmauctions.co.uk,nathaniel carter & mcskelly auctioneers,uk,retail,"2,886,378",5,2012
https://www.coanda.fr,coanda energies,france,construction,1,19,2013
https://www.lazerlamps.com/,lazer lamps,united kingdom,automobiles,5,34,2010
https://bunkerpartner.eu/,bunker partner,estonia,energy,"101,726,265",7,2015
https://glas.agency,glas,uk,financial services,"32,240,770",79,2015
https://www.zoot.cz,zoot group,czech republic,retail,37,577,2012
https://www.awinsi.com/,awinsi technologies,france,support services,2,10,2010
https://www.tikamoon.com/,tikamoon,france,ecommerce,"56,122,322",130,2006
https://www.dusapro.de,dusapro immobilien,germany,property,"35,187,650",24,2012
https://www.lbbz.de,lbbz,germany,automobiles,25,110,1991
https://www.nanushka.com/,nanushka international,hungary,fashion,8,90,2006
https://www.stardigitalgroup.com/,star digital,croatia,advertising,"3,211,868",8,2013
https://www.fundingoptions.com/,funding options,uk,fintech,"5,922,043",62,2011
https://www.phenisys.com,phenisys,france,technology,"3,331,521",11,2012
https://www.clearabee.co.uk,clearabee,united kingdom,waste management & recycling,10,180,2012
https://www.edfsolar.es/,energia innovacion y desarrollo fotovoltaico,spain,energy,13,50,2008
https://branchspace.com/,branchspace,united kingdom,technology,2,28,2011
https://www.isimed.it/,isimed,italy,health,"4,828,920",14,2014
https://www.sonarsource.com/,sonar sonarqube sonarcloud sonarlint,switzerland,technology,"83,632,640",195,2008
https://www.speechmatics.com,speechmatics,uk,technology,"4,954,044",96,2006
https://www.tixalia.com,tixalia worldwide,spain,travel & leisure,5,11,2011
http://www.bopen.it/,b-open solutions,italy,technology,1,9,2004
https://www.hermannscherer.com/,scherer,germany,support services,"4,285,766",30,2016
https://easycarsbg.com,easyrent bulgaria,bulgaria,travel & leisure,"3,070,355",49,2012
https://www.gastro-hero.de,gastrohero,germany,ecommerce,42,171,2013
http://www.incorpus.lt/en,uab incorpus,lithuania,construction,2,25,2007
https://mycroclean.com/,mycroclean italia,italy,support services,"3,366,730",24,2002
https://www.snigel.com,snigel web services,ireland,technology,"20,568,181",3,2011
https://www.satistt.fr,satis tt,france,support services,14,25,2012
https://aconity3d.com/,aconity3d,germany,industrial goods,5,39,2014
https://www.piscor.com/,piscor,italy,ecommerce,"4,842,410",16,2015
http://www.cominciadazero.com,zero,italy,restaurants,"4,088,287",43,2014
https://www.codete.com,codete,poland,technology,3,90,2012
https://www.bittnet.ro/,bittnet systems,romania,technology,10,60,2007
https://www.marwincar.com/,marwincar,italy,automobiles,"5,083,140",3,2016
https://www.one-unity.de,one unity consulting,germany,technology,"1,725,602",8,2016
https://www.astech.es,astech food machinery,spain,technology,2,19,2012
http://www.nanosun.cz/,nanosun,czech republic,energy,6,15,2013
https://www.brightonandhovealbion.com/,brighton & hove albion football club,uk,travel & leisure,"148,505,285",1038,1993
https://etnocafe.pl,etno cafe,poland,food & beverage,"7,017,741",302,2012
https://www.davricourt.com,davricourt,france,support services,26,280,2011
https://genbadigital.com/,genba digital,united kingdom,games industry,17,19,2015
https://inpe.bg/,inpe transport,bulgaria,transport,"1,816,274",60,2015
https://www.cemirsecurity.it,cemir security,italy,support services,"2,554,061",149,2015
https://www.grupaabsolvent.pl,absolventpl,poland,technology,2,100,2013
https://www.goodcall.eu/,goodcall,czech republic,support services,3,65,2014
https://www.rtbhouse.com/,rtb house,poland,technology,"191,601,076",773,2013
https://www.matsmart.se,matsmart in scandinavia,sweden,ecommerce,"35,029,197",123,2014
https://www.instarea.com,instarea,slovakia,technology,2,35,2008
http://dairylac.es/,dairylac,spain,food & beverage,18,26,2015
https://obiz-concept.fr/,obiz,france,media,"15,377,000",38,2010
https://sharpteam.fr,sharpteam,france,management consulting,"4,642,200",85,2010
https://www.atryshealth.com,atrys health,spain,health,6,62,2007
https://www.onzeair.com/,on ze air,france,media,1,23,2014
https://www.vmway.it/,vmway,italy,technology,"15,901,220",70,2012
https://www.gohenry.com/uk,gohenry,uk,financial services,"14,563,089",218,2009
https://www.streetec.net,streetec,germany,automobiles,2,8,2002
http://www.pomorskaplatformapracy.pl/,pomorska platforma pracy,poland,support services,3,10,2012
https://www.legimi.pl/,legimi,poland,media,"7,007,093",12,2009
https://www.multix-trolley.com,multix solutions,italy,health,"3,800,000",4,2015
https://www.bakkenbaeck.com,bakken & bck,norway,technology,6,42,2011
https://www.financialclab.it./,financial consulting lab,italy,financial services,2,9,2012
https://www.msgbeauty.de/,beauty,germany,retail,"2,910,737",11,2011
https://convertgroup.com,convert group,greece,technology,"1,712,649",45,2014
https://www.sgbholding.it,iniziative comuni,italy,transport,9,6,2013
https://www.mooredesign.fr/,moore,france,construction,18,20,2012
https://www.leogra.de/,leogra trading,germany,retail,"5,078,464",11,2014
https://autosalon-hh.de,ash automobile,germany,automobiles,"2,196,630",4,2014
https://www.sublime.xyz,sublime,france,media,23,115,2012
http://www.treesystem.it/,treesystem,italy,energy,6,6,2010
https://www.benefind.it/,benefind,italy,technology,"2,262,490",32,2012
https://brewshop.no,brewhouse,norway,food & beverage,"3,392,621",9,2015
https://www.worso.com,les fildu worso,france,media,6,4,2003
http://audensiel.com/,audensiel,france,management consulting,26,360,2012
https://www.aboilgaservice.com/,ab oil & gas service,italy,support services,"2,310,000",13,2017
https://www.innovamaxx.de,innovamaxx,germany,retail,"46,216,300",175,2012
https://www.d-level.de,d-level,germany,support services,2,11,2010
https://www.basemark.com/,basemark,finland,technology,2,31,2015
https://mailtrack.io/en/,mailtrack,spain,technology,"3,445,698",23,2013
https://www.agilelab.it,agile lab,italy,technology,"4,974,563",33,2013
https://www2.attestationlegale.fr,attestation legale,france,support services,4,55,2010
https://www.synapsy.events/,synapsy,italy,advertising,7,6,2014
https://www.bumper.co.uk/,bumper,uk,fintech,"3,394,214",33,2013
https://www.offhealth.it,offhealth,italy,pharmaceuticals,"11,078,113",39,2013
https://www.instillo.de,instillo,germany,pharmaceuticals,1,12,2013
https://www.obiz.fr/,obiz concept,france,sales & marketing,5,29,2010
https://www.online-trainer-lizenz.de/,otl - online trainer,germany,health,"6,607,564",46,2015
http://n/a,sicilnaturabio,italy,agricultural commodities,"2,960,000",30,2015
https://www.tsh.io,the software house,poland,technology,3,100,2012
https://www.edubroker.pl/,edubroker,poland,education,3,12,2008
https://www.macingo.com/,macingo technologies,italy,support services,"1,601,000",17,2014
https://www.sandsrl.it,sand,italy,travel & leisure,"4,819,300",5,2012
https://www.wearereasonablepeople.nl,wearereasonablepeople,netherlands,technology,3,34,2011
https://www.werksraeder24.de/,werksrader24,germany,automobiles,6,17,2013
https://de.mycs.com/,mycs,germany,retail,"39,355,846",210,2014
http://fleetondemandgroup.com,fleetondemand,uk,technology,"16,408,557",47,2008
https://www.dreissigacker-wein.de,dreissigacker wein,germany,food & beverage,2,8,2013
https://www.upgrademedia.it/,upgrade,italy,advertising,2,3,2014
https://audienceserv.com/,audience serv,germany,advertising,"6,107,018",92,2008
https://master-dealer.it,master group,italy,telecoms,"3,108,382",4,2015
https://www.cobapharma.com,cobapharma,spain,pharmaceuticals,3,3,2011
https://www.edilbiangi.it/,edilbiangi,italy,construction,3,6,1982
https://www.kbs-group.de/,kbs group,germany,support services,21,950,2011
https://www.startinfo.it/,start,italy,telecoms,"3,769,100",8,2012
https://www.pltenergia.it,gruppo plt energia,italy,energy,"45,617,898",89,2011
https://www.sica-up.com,sica sas,france,industrial goods,13,1,2011
https://www.bam.group/,bam gmbh,germany,industrial goods,3,108,2011
https://www.mvhmedia.nl/,mvh media,the netherlands,sales & marketing,"2,391,654",29,2010
https://www.dw-trans.fr,dw trans,france,transport,"6,802,086",55,2012
https://www.becuriou.com,becuriou as,norway,travel & leisure,4,7,2013
https://fokuspremium.eu/,fokus premium,poland,industrial goods,13,15,2015
https://www.pure-gaming.fr/,pure gaming,france,ecommerce,"6,984,956",2,2010
https://www.silicone-innovation.com,si silicone innovation,germany,industrial goods,"2,412,300",33,2015
https://www.valvero.de,valvero sachwerte,germany,precious metals,10,11,2010
https://www.vanmoof.com/nl nl/,vanmoof global holding,netherlands,travel & leisure,10,125,2009
https://parcelcompare.com/,parcel compare,uk,transport,"9,085,936",8,1998
https://www.maxxiengineering.it,maxxi engineering,italy,support services,"2,428,004",18,2012
https://www.bsb-gruppe.de,bsb ingenieurgesellschaft,germany,support services,2,42,1977
https://www.stiltz.co.uk/,stiltz,united kingdom,interiors,16,91,2010
https://www.centroames.it/,ames centro polidiagnostico strumentale,italy,health,"40,391,360",81,1979
https://www.helfende-franken.de,helfende franken gemeinnutzige,germany,health,"4,576,000",230,2012
https://www.inboundcycle.com,inboundcycle,spain,sales & marketing,1,39,2014
https://www.aerfin.com/,aerfin,united kingdom,aerospace & defence,95,101,2010
https://www.francebieres.fr/,france bieres,france,food & beverage,5,23,2009
https://www.arcadia-italia.com/,arcadia italia,italy,energy,"3,249,140",6,2016
https://zialucia.com/,zia lucia,uk,restaurants,"4,853,930",43,2016
http://www.maginta.fr,maginta,france,interiors,"1,724,629",3,2015
https://www.sassijunior.com,sassi editore,italy,media,4,16,2006
https://www.stebu-geruestbau.de/,stebu,germany,construction,4,35,2012
http://www.travaglinicostruzioni.it/,travaglini costruzioni,italy,construction,"4,603,740",37,1952
https://www.marfeel.com,marfeel solutions,spain,technology,"23,436,895",167,2011
https://www.qsgroup.it,qs group unipersonale,italy,support services,3,24,2014
https://microblink.com/,microblink,croatia,technology,3,44,2013
https://www.omniagroupsrl.com/,omnia group,italy,advertising,1,7,2015
https://www.versades.com/,versa design zycle,spain,technology,"9,501,888",81,2008
https://www.stufeapelletitalia.com,stufe a pellet italia,italy,interiors,"2,215,967",9,2014
https://www.tremend.com,tremend software consulting,romania,technology,6,183,2005
,france bieres,france,food & beverage,3,18,2009
https://www.versandmanufaktur.de/,versandmanufaktur,germany,transport,4,92,1997
https://www.maucherconsult.com/,maucher consult,germany,construction,"1,952,000",15,2016
https://www.ayesconsulting.com/,ayes,italy,technology,"10,827,070",137,2015
https://lattebebeonline.com,latte bebe',italy,pharmaceuticals,"2,800,799",8,2016
https://www.symbioun.de,symbioun ev,germany,health,2,42,2009
https://www.autovia.it/,autovia,italy,travel & leisure,39,67,2005
https://www.mc-conseil.fr/,mc conseil,france,management consulting,21,48,2004
https://www.brandupgroup.it/,brandup group,italy,advertising,"2,718,640",5,2016
https://www.borsadelcredito.it/,opyn,italy,financial services,"4,168,220",19,2012
http://www.schroderaida.com,schroder aida,france,management consulting,"8,782,602",19,2016
https://www.wellynx.com,wellynx,italy,energy,1,11,2011
http://www.intellienergy.it/,intellienergy,italy,industrial goods,2,8,2015
https://www.younited-credit.com/,younited credit,france,financial services,25,328,2009
https://www.varcapital.co.uk/,var capital,uk,financial services,"2,132,001",8,2014
https://storyterrace.com/,storyterrace,uk,technology,"2,843,048",25,2017
https://www.gruppotera.com,gruppo tera,italy,ecommerce,"12,972,409",12,2015
https://www.hifuture.eu,hifuture,italy,technology,2,27,2013
https://www.unifyus.com/,unify communications,united kingdom,telecoms,6,26,2012
https://de.readly.com/,readly international,sweden,media,18,44,2012
https://www.blubit.si/,blubit,slovenia,technology,"2,964,852",22,2009
https://www.megatrasporti.com,mega trasporti,italy,transport,"6,430,926",209,2010
https://www.doit.zone,doit,italy,technology,"2,500,000",33,2014
,comcertrans,spain,agricultural commodities,7,7,2013
https://www.goconcept.com/,go concept,france,management consulting,18,295,2011
https://www.zen-up.com/,zenup,france,insurance,"1,891,361",9,2014
https://www.loercher-gmbh.de/,lorcher bauunternehmen,germany,construction,"3,932,792",25,2001
https://airthings.com,airthings,norway,technology,"14,158,042",72,2008
https://www.flatironsteak.co.uk,flat iron steak,united kingdom,restaurants,13,220,2012
https://www.original-dermaroller.de/,dermaroller,germany,health,15,25,2010
https://barcodearchitects.com/,barcode architects,the netherlands,architecture,"4,851,997",62,2010
http://www.fit-sport.si,fs group,slovenia,construction,"5,521,490",6,2005
https://velvetmedia.it/en,velvet media italia,italy,advertising,1,39,2013
https://www.axopar.fi/,axopar boats,finland,travel & leisure,42,12,2014
https://www.topchaleur.com/,top chaleur,france,retail,"7,260,096",27,2002
https://www.camping-kaufhaus.com/,camping-kaufhauscom,germany,retail,"18,081,000",48,2013
https://www.cussins.com,cussins north east,united kingdom,property,25,64,2000
https://www.currencycloud.com/,the currency cloud group,united kingdom,fintech,23,168,2012
https://www.seingim.it/,seingim,italy,construction,"13,479,380",160,1999
https://www.dottorgrandine.com,doctor hail,italy,automobiles,"15,287,221",57,2013
https://www.g27.eu,greatest distance,portugal,retail,13,4,2012
https://www.e-novia.it/,e-novia,italy,support services,8,91,2012
https://www.amphibianscaffolding.co.uk/,amphibian scaffolding,uk,construction,"4,011,415",49,2008
https://www.thermatik.de,thermatik anlagenbau berlin,germany,construction,"4,886,400",41,2015
,freshland,germany,food & beverage,3,8,2013
http://www.keroc.no/,keroc,norway,construction,2,18,2013
https://www.dcmn.com/,dcmn,germany,advertising,85,198,2010
https://www.beliani.ch/,beliani,liechtenstein,ecommerce,"93,438,770",551,2009
https://hatstore.se/,hatstore,sweden,ecommerce,"17,453,187",45,2011
https://www.bunkerpartner.eu,bunker partner,estonia,energy,"78,924,555",7,2015
https://www.velofactur.de,velofactur,germany,transport,2,6,2011
,fptp,france,construction,3,15,2015
https://www.igwsrl.com/,igw,italy,energy,3,7,2012
https://www.carpenteriamartino.com/,carpenteria martino,italy,construction,"9,719,750",27,2006
https://www.capitalontap.com/en/,capitalontap,uk,fintech,"82,238,372",147,2012
https://www.frg.eu.com,frg,italy,industrial goods,"1,888,827",15,2013
https://www.citymotors.it,city motors,italy,automobiles,25,23,1998
https://www.bulchicken.com/,bulchicken jsc,bulgaria,food & beverage,6,84,2004
https://www.halsdorfer-ingenieure.de/,halsdorfer ingenieure projekt,germany,property,11,11,2013
https://netguru.com/,netguru,poland,technology,"34,677,235",637,2008
https://awesome-software.de,awesome software,germany,technology,"2,430,470",18,2015
https://www.aiuken.com,aiuken solutions,spain,cyber security,6,75,2012
https://www.normameccanica.com/,norma meccanica,italy,industrial goods,2,18,2013
https://www.faziosrl.com/,fazio,italy,retail,"3,375,810",7,2014
http://n/a,falcon general contract,italy,construction,"5,954,170",56,2012
https://www.isuit.it,porcamo,italy,ecommerce,3,7,2014
http://thecatalyx.com/,catalyx,switzerland,sales & marketing,2,9,2013
https://www.grillfuerst.de/,grillfurst,germany,retail,"38,599,408",84,2010
https://www.opera-energie.com,opera energie,france,management consulting,"7,390,843",71,2014
https://www.bxr-group.de,bxr industrieservice,germany,support services,11,195,2006
https://www.joannes-distribution.fr/,joannes distribution,france,retail,3,6,2011
https://www.mfsfrance.com/,mediterranean food solutions,france,food & beverage,5,4,2012
https://www.dealernet.it/,dealernet,italy,automobiles,"22,704,300",18,2017
https://alpha-realestate.de/,alpha real estate,germany,property,"119,161,137",57,2013
https://www.werksraeder24.de,werksrader24,germany,automobiles,"10,791,850",15,2013
https://www.goodone.lt,good one,lithuania,sales & marketing,4,24,2009
https://infinum.com/,infinum,croatia,technology,7,181,2005
http://www.rexy.cz/,rexy,czech republic,interiors,1,16,2013
https://www.appwise.be/,appwise,belgium,technology,"4,546,110",74,2013
https://www.ombea.com,ombea,sweden,technology,"2,857,850",13,2011
https://www.deporvillage.com,deporvillage,spain,ecommerce,34,75,2011
http://wknd.lv/lv/,wknd,latvia,advertising,1,25,2015
,aura,italy,property,10,5,2012
https://convertgroup.com/,convert group,greece,technology,"2,789,489",55,2014
https://www.obiz.fr,obiz concept,france,sales & marketing,"9,050,148",39,2010
https://antsolutions.eu,ant,poland,technology,4,58,2006
https://www.willie-beamen.com/,willie beamen,france,media,8,17,2013
https://www.revolutionrace.se/,revolution race,sweden,ecommerce,"89,332,521",65,2013
https://gong-galaxy.com/,gong galaxy,france,retail,"11,320,706",40,2009
https://www.improveasy.com,improveasy,uk,support services,"15,815,493",41,2011
https://www.flyvictor.com,fly victor,united kingdom,travel & leisure,48,113,2010
https://www.sitemelettromeccanica.it/,sitem motori elettrici,italy,industrial goods,2,17,2013
https://www.fekra-group.com/,fekra consulting,france,support services,10,154,2008
https://www.gdrcostruzioni.it/,gcostruzioni,italy,construction,"1,573,480",8,2011
https://emporio-elettrico.it/,emporio elettrico,italy,ecommerce,"1,979,050",4,2015
https://www.gruppoglobalsistemi.it,global sistemi,italy,construction,"3,509,000",45,2010
https://www.carfleetservices.fr,car fleet services sas,france,financial services,3,3,2012
https://emarkanalytics.com/,emark,slovakia,technology,4,55,2000
https://resgreen.es/,resgreen europe,spain,energy,11,156,2014
